,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,2914,3008,2345,2882,3046,3015,3577,4269,2931,2572,3117,4160,4262,2126,2570,2575,3084,3807,4789,2200,2715,Upgrade
1,Market Cap Growth,-0.25%,-0.25%,-34.44%,-32.49%,3.91%,17.25%,14.74%,2.60%,-31.23%,20.94%,21.29%,61.58%,38.22%,-44.15%,-46.33%,17.06%,13.59%,47.78%,48.24%,-47.86%,12.32%,Upgrade
2,Enterprise Value,2758,2785,2092,2924,3088,3074,3624,4324,2986,2621,3171,4141,4242,2119,2516,2456,2965,3731,4686,2070,2586,Upgrade
3,Last Close Price,16.15,16.70,13.02,16.00,19.15,18.96,22.49,26.84,18.43,16.17,19.60,26.16,26.80,13.37,16.16,16.19,19.39,23.94,30.11,13.83,17.07,Upgrade
4,PE Ratio,-,-,-24.59,-,-,-,119.01,92.83,54.81,38.80,74.91,167.71,435.57,-,-297.91,-,-,753.42,-,-,262.30,Upgrade
5,Forward PE,-,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,28.34,Upgrade
6,PS Ratio,3.34,3.65,2.49,2.97,2.90,2.83,3.17,3.73,2.65,2.54,3.20,4.41,4.65,2.51,3.15,3.59,4.98,7.15,12.16,5.78,7.66,Upgrade
7,PB Ratio,5.75,6.11,4.65,5.79,13.06,9.49,11.18,12.89,8.88,7.76,9.73,13.82,14.56,7.94,9.22,9.27,10.81,8.58,11.07,4.95,5.96,Upgrade
8,P/TBV Ratio,6.46,6.46,4.95,6.22,15.52,10.86,12.92,14.95,10.40,9.21,11.80,17.20,18.42,10.44,12.06,12.21,14.39,11.64,14.97,6.76,7.94,Upgrade
9,P/FCF Ratio,300.31,-,-,83.26,69.25,-932.34,-,122.76,-,-,265.81,-,-,-47.78,-,-,42.26,65.24,-,43.31,115.32,Upgrade
10,P/OCF Ratio,241.24,-,-,71.88,61.59,3622.18,-,118.19,-,-,264.21,-,-,-58.80,-,-,37.44,50.14,-,32.77,68.21,Upgrade
11,EV/Sales Ratio,3.35,3.38,2.22,3.01,2.94,2.89,3.21,3.77,2.70,2.59,3.26,4.39,4.62,2.50,3.08,3.42,4.79,7.01,11.90,5.44,7.30,Upgrade
12,EV/EBITDA Ratio,-,-,-7846.02,-,-,66.89,55.83,52.95,33.22,20.83,34.17,52.48,70.31,-,83.93,-,-,131.27,-,-,107.84,Upgrade
13,EV/EBIT Ratio,-,-,-274.49,-,-,87.83,67.32,61.40,38.03,22.92,38.82,60.08,83.64,-,112.49,-,-,160.25,-,-,125.02,Upgrade
14,EV/FCF Ratio,284.22,-,-,84.49,70.23,-950.52,-,124.34,-,-,270.39,-,-,-47.62,-,-,40.64,63.94,-,40.76,109.84,Upgrade
15,Debt / Equity Ratio,0.16,0.16,0.20,0.23,0.50,0.38,0.42,0.37,0.39,0.37,0.33,0.35,0.30,0.21,0.25,0.24,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,-,1.80,-,4.61,6.23,2.27,3.49,0.98,1.28,0.78,1.53,0.30,-,0.96,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,8.33,-,-,3.32,2.67,-37.63,-,3.50,-,-,9.06,-,-,-1.27,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.48,0.83,0.73,2.04,1.05,1.03,1.06,1.92,1.35,1.17,0.99,1.58,1.21,0.99,0.78,1.30,1.32,0.70,0.45,1.15,Upgrade,
19,Inventory Turnover,5.22,3.03,8.46,7.78,12.32,5.35,7.11,10.15,12.81,6.79,7.44,8.93,9.76,10.36,13.26,11.08,18.94,13.61,7.50,10.27,25.69,Upgrade
20,Quick Ratio,2.08,2.08,1.99,1.78,1.02,0.90,0.93,0.99,0.99,0.87,0.81,0.93,0.86,0.72,0.86,0.88,0.88,1.78,1.67,2.86,2.38,Upgrade
21,Current Ratio,2.70,2.70,2.29,2.02,1.25,1.29,1.30,1.23,1.20,1.19,1.15,1.12,1.08,1.02,1.02,1.01,1.03,2.09,2.33,3.33,2.75,Upgrade
22,Return on Equity (ROE),-8.33%,5.81%,-22.18%,-119.63%,-2.52%,3.91%,1.33%,15.40%,13.34%,24.53%,11.35%,36.89%,-16.82%,1.94%,-11.33%,-18.08%,12.74%,-11.40%,-10.65%,14.59%,Upgrade,
23,Return on Assets (ROA),-0.47%,2.60%,-4.71%,-1.11%,0.65%,2.39%,1.72%,5.57%,6.33%,7.81%,4.57%,17.21%,-3.71%,3.61%,-1.23%,-1.81%,8.06%,-4.40%,-4.75%,11.07%,Upgrade,
24,Return on Capital (ROIC),-0.64%,3.74%,-8.00%,-2.17%,1.18%,4.35%,3.26%,10.45%,11.90%,14.71%,8.96%,39.04%,-8.77%,8.48%,-3.29%,-3.75%,11.56%,-5.84%,-6.18%,14.05%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-1.42%,-,-,9.85%,15.00%,18.96%,21.12%,30.44%,22.30%,19.76%,14.81%,-,6.44%,-,-,5.17%,-,-,4.47%,Upgrade
26,Earnings Yield,-3.57%,-3.46%,-4.07%,-3.46%,-2.58%,0.54%,0.84%,1.08%,1.82%,2.58%,1.33%,0.60%,0.23%,-1.58%,-0.34%,-0.87%,-0.93%,0.13%,-0.10%,0.45%,0.38%,Upgrade
27,FCF Yield,0.33%,0.32%,1.82%,1.20%,1.44%,-0.11%,-0.68%,0.81%,-0.54%,-0.54%,0.38%,-1.47%,-1.85%,-2.09%,-0.88%,0.45%,2.37%,1.53%,0.42%,2.31%,0.87%,Upgrade
28,Payout Ratio,0.00%,-,10.61%,-,-,-,40.61%,54.47%,9.17%,4.70%,6.05%,5.13%,0.87%,-,-,-,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-9.92%,-12.60%,-12.80%,-0.33%,-14.33%,8.25%,-3.95%,0.31%,16.19%,-52.22%,27.44%,-2.19%,-7.74%,30.26%,-31.88%,0.84%,-7.38%,-18.22%,17.30%,-3.09%,24.79%,Upgrade
