,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,185.09,191.23,224.99,204.24,230.77,224.71,211.08,290.41,217.48,296.39,210.12,298.5,252.32,398.86,505.31,291.47,261.55,258.16,346.93,296.05,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,-,-,-,-,Upgrade
2,Trading Asset Securities,0.5,7.65,-,-,-,-,-,-,-,10.07,0.07,1.98,5.79,14.45,7.08,14.9,-,13.5,31.5,88.69,Upgrade
3,Cash & Short-Term Investments,185.59,198.88,224.99,204.24,230.77,224.71,211.08,290.41,217.48,306.46,210.19,300.48,258.11,413.31,512.39,307.17,261.55,271.66,378.43,384.74,Upgrade
4,Cash Growth,-19.58%,-11.50%,6.59%,-29.67%,6.11%,-26.67%,0.42%,-3.35%,-15.74%,-25.85%,-58.98%,-2.18%,-1.32%,52.14%,35.40%,-20.16%,-42.38%,81.84%,116.78%,61.08%,Upgrade
5,Accounts Receivable,388.48,385.47,377.87,322.04,355.69,341.79,340.65,381.42,485.56,458.49,425.39,452.89,532.29,486.81,492.87,806.19,604.93,535.32,425,519.8,Upgrade
6,Other Receivables,14.03,14.99,102.47,108.74,55.33,56.5,94.59,58.9,58.75,73.47,75.28,72.9,80.06,75.35,96.4,117.61,49.49,57.46,44.64,54.36,Upgrade
7,Receivables,402.51,400.46,480.34,430.78,411.02,398.29,435.24,440.32,544.31,531.96,500.66,525.78,612.35,562.16,589.27,923.8,654.42,592.78,469.64,574.16,Upgrade
8,Inventory,184.51,211.22,247.93,260.65,256.07,222.23,236.14,351.82,435.51,442.6,446.54,475.46,1010,1113,927.95,927.64,1167,723.42,537.87,616.77,Upgrade
9,Other Current Assets,84.27,59.71,50.34,66.33,63.3,58.97,61.83,67.52,133.54,101.81,124.64,108.88,123.04,176,110.02,81.95,158.49,140.22,98.73,85.34,Upgrade
10,Total Current Assets,856.89,870.28,1004,962,961.17,904.2,944.3,1150,1331,1383,1282,1411,2004,2264,2140,2241,2241,1728,1485,1661,Upgrade
11,"Property, Plant & Equipment",386.51,394.55,405.46,417.97,427.44,441.11,491.34,511.28,526.41,539.76,563.14,568.59,581.71,593.21,598.55,492.94,485.14,487.31,483.05,489.94,Upgrade
12,Long-Term Investments,3.47,36.99,37.23,39.7,43.59,43.1,44.19,45.6,46.88,48.91,48.77,47.13,65.26,65.68,67.1,37.15,28.15,31.76,31.4,21.4,Upgrade
13,Goodwill,335.2,335.2,335.2,335.2,335.2,335.2,335.2,335.2,335.2,335.2,337.75,335.2,1015,1015,1015,1015,1015,1015,1015,1015,Upgrade
14,Other Intangible Assets,42.64,44.61,58.64,61.57,67.13,72.37,77.26,83.16,88.69,93.31,99.31,104.29,147.7,155.37,109.89,110.28,115.31,120.07,120.41,125.05,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,1.41,4.36,4.75,5.13,5.49,5.36,5.23,5.97,5.79,5.62,5.46,Upgrade
16,Long-Term Deferred Tax Assets,99.6,100.41,143.33,142.17,134.73,134.65,130.11,143.57,136.77,125.27,129.16,123.91,66.98,70.71,43.72,40.88,32.32,21.86,20.51,21.39,Upgrade
17,Long-Term Deferred Charges,3.48,3.77,9.41,10.69,12.01,12.97,14.54,15.61,26.65,25.33,20.52,22.75,52.72,52.71,58.5,59.7,64.2,59.08,46.55,40.54,Upgrade
18,Other Long-Term Assets,20.28,4.41,18.22,17.15,21.81,21.73,21.31,21.49,30.03,31.34,30.56,35.75,52.42,69.81,35.5,45.26,58.71,50.5,38.86,22.28,Upgrade
19,Total Assets,1748,1790,2011,1986,2003,1965,2058,2306,2521,2583,2516,2653,3991,4292,4073,4047,4046,3520,3246,3402,Upgrade
20,Accounts Payable,380.72,412.44,519.03,624.38,562,531.98,550.27,706.84,783.1,761.99,710.9,758.65,496.58,607.59,490.33,635.76,815.38,559.47,345.01,593.53,Upgrade
21,Accrued Expenses,38.46,31.75,19.14,111.98,18.64,72.46,27.23,44.44,26.28,40.99,25.79,50.64,39.2,43.18,35.05,61.87,32.01,27.21,35.71,38.4,Upgrade
22,Short-Term Debt,282.55,304.76,350.48,233.86,322.19,323.11,319.81,242.43,316,365.66,342.85,386.81,541.39,553.47,478.17,399.15,381.94,354.43,331.5,284.06,Upgrade
23,Current Portion of Long-Term Debt,-,50.28,44.13,44.74,-,176.77,-,198.3,-,222,304.48,27,-,-,-,-,-,-,58,57.5,Upgrade
24,Current Portion of Leases,83.38,1.49,-,1.8,-,5.75,-,20.35,-,23.1,-,25.85,32.14,31.17,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,2.01,101.01,5.69,30.7,0.69,19.69,0.47,18.98,2.7,24.24,0.36,38.68,50.01,34.67,28.11,69.25,40.46,20.95,21.36,Upgrade
26,Current Unearned Revenue,27.74,21.25,29.8,20.21,17.79,18.22,13.46,19.13,20.4,21.47,63.9,60.78,28.44,43.39,22.17,24.85,25.64,12.71,19.01,12.58,Upgrade
27,Other Current Liabilities,181.87,172.89,133.34,147.5,198.73,457.9,741.96,643.18,763.05,503.22,103.18,114.18,108.67,99.95,163.22,133.6,140.78,148.07,208.26,434.25,Upgrade
28,Total Current Liabilities,994.71,996.88,1197,1190,1150,1587,1672,1875,1928,1941,1575,1424,1285,1429,1224,1283,1465,1142,1018,1442,Upgrade
29,Long-Term Debt,58.38,95.48,90.43,79.55,90.65,95.38,71.08,116.66,129.34,99.63,317.12,293.78,313.48,318.12,367.6,369.23,405.05,379.9,327.72,60.38,Upgrade
30,Long-Term Leases,0.61,1.22,1.83,2.29,3.07,2.89,24.64,30.24,36.68,53.03,51.82,86.39,64.95,116.39,74.26,54.51,147.2,41.12,49.13,56.83,Upgrade
31,Long-Term Unearned Revenue,6.87,7.35,7.81,8.29,8.77,9.25,9.78,10.34,10.89,11.44,11.94,12.49,13.04,13.59,14.14,14.7,15.25,15.8,8.47,8.83,Upgrade
32,Long-Term Deferred Tax Liabilities,2.19,2.4,2.71,2.88,3.66,4.42,3.32,17.91,2.15,2.58,3.3,3.73,15.16,16.17,5.17,5.6,5.74,6.17,6.45,7.03,Upgrade
33,Other Long-Term Liabilities,113.49,61.17,122.92,117.64,147.5,138.41,86.61,83.43,46.41,52.22,101.91,348.77,361.86,325.01,365.42,318.81,21.4,22.08,16.52,19.01,Upgrade
34,Total Liabilities,1176,1164,1423,1401,1404,1837,1868,2134,2153,2160,2061,2169,2054,2218,2050,2046,2060,1607,1427,1594,Upgrade
35,Common Stock,464.36,467.34,469.63,470.61,470.61,368.97,368.82,369.12,369.12,369.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,Upgrade
36,Additional Paid-In Capital,1541,1550,1576,1576,1590,1201,1194,1187,1179,1171,1128,1128,1112,1109,1107,1101,1094,1094,1094,1094,Upgrade
37,Retained Earnings,-1390,-1337,-1342,-1346,-1335,-1306,-1266,-1270,-1050,-1029,-1035,-1011,477.48,616.94,569.76,533.75,524.59,448.12,360.46,352.03,Upgrade
38,Treasury Stock,-31.28,-41.67,-49.63,-53.03,-53.03,-55.17,-54.79,-55.84,-55.84,-55.84,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Comprehensive Income & Other,-31.17,-30.97,-82.75,-81.72,-94.02,-100.85,-69.53,-75.34,-91.58,-50.13,-11.74,-6.46,-13.19,-12.57,-14.97,-9.14,-1.83,5,3.6,2.49,Upgrade
40,Total Common Equity,552.94,607.77,571.13,565.12,579.04,107.88,171.73,154.4,351.07,405.39,434.25,463.84,1929,2066,2015,1978,1969,1900,1811,1801,Upgrade
41,Minority Interest,18.89,17.96,17.35,20.5,20.32,20.22,18.67,17.84,17.09,17.93,19.94,19.7,8.31,8.27,8.03,22.7,17.24,12.47,8.85,7.32,Upgrade
42,Shareholders' Equity,571.83,625.73,588.48,585.63,599.37,128.1,190.4,172.24,368.16,423.32,454.19,483.54,1937,2074,2023,2001,1987,1912,1820,1808,Upgrade
43,Total Liabilities & Equity,1748,1790,2011,1986,2003,1965,2058,2306,2521,2583,2516,2653,3991,4292,4073,4047,4046,3520,3246,3402,Upgrade
44,Total Debt,424.92,453.23,486.87,362.25,415.91,603.9,415.53,607.99,482.02,763.42,1016,819.82,951.96,1019,920.03,822.89,934.2,775.44,766.34,458.77,Upgrade
45,Net Cash (Debt),-239.32,-254.35,-261.88,-158.01,-185.14,-379.19,-204.45,-317.57,-264.54,-456.96,-806.08,-519.34,-693.85,-605.84,-407.64,-515.72,-672.65,-503.79,-387.91,-74.04,Upgrade
46,Net Cash Per Share,-0.51,-0.54,-0.56,-0.79,-0.27,-1.12,-0.51,-1.04,-0.66,-1.29,-2.28,-1.47,-1.96,-1.75,-1.13,-1.46,-1.90,-1.42,-1.10,-0.20,Upgrade
47,Filing Date Shares Outstanding,464.36,467.34,469.63,470.61,470.61,368.97,368.82,369.12,369.12,369.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,Upgrade
48,Total Common Shares Outstanding,464.36,467.34,469.63,470.61,470.61,368.97,368.82,369.12,369.12,369.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,353.12,Upgrade
49,Working Capital,-137.82,-126.6,-193.31,-228.17,-188.88,-682.68,-728.13,-725.09,-596.99,-558.3,-293.31,-13.68,718.62,835.46,916.01,957.21,776.3,585.73,466.25,219.32,Upgrade
