,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Rental Revenue,1716,1693,1599,1611,1683,1777,1774,1834,1729,1981,Upgrade
1,Other Revenue,-3,-80,70,163,72,139,143,140,126,111,Upgrade
2,Total Revenue,1713,1613,1669,1774,1755,1916,1917,1974,1855,2092,Upgrade
3,Revenue Growth (YoY,2.64%,-9.08%,-4.90%,-7.41%,-8.45%,-2.94%,3.34%,-5.64%,-5.45%,-6.23%,Upgrade
4,Property Expenses,360,286,357,264,319,248,281,218,271,219,Upgrade
5,"Selling, General & Administrative",171,137,162,145,187,145,153,121,147,121,Upgrade
6,Total Operating Expenses,531,423,519,409,506,393,434,339,418,340,Upgrade
7,Operating Income,1182,1190,1150,1365,1249,1523,1483,1635,1437,1752,Upgrade
8,Interest Expense,-204,-213,-216,-214,-266,-142,-97,-251,-283,-221,Upgrade
9,Interest & Investment Income,73,94,123,138,113,135,43,49,120,152,Upgrade
10,Currency Exchange Gain (Loss),59,20,12,-11,64,-71,-45,-17,-3,31,Upgrade
11,Other Non-Operating Income,-90,-19,-10,-38,-66,57,14,-,-10,-52,Upgrade
12,EBT Excluding Unusual Items,1020,1072,1059,1240,1094,1502,1398,1416,1261,1662,Upgrade
13,Gain (Loss) on Sale of Investments,-19,-,-267,-,10,-,95,72,4,-19,Upgrade
14,Asset Writedown,-1309,-197,-2009,-754,-2228,-985,-175,-545,-838,-4065,Upgrade
15,Pretax Income,-308,875,-1217,486,-1124,517,1318,943,427,-2422,Upgrade
16,Income Tax Expense,138,158,142,153,160,182,196,162,117,236,Upgrade
17,Earnings From Continuing Operations,-446,717,-1359,333,-1284,335,1122,781,310,-2658,Upgrade
18,Minority Interest in Earnings,258,-76,518,78,276,-34,-26,-35,-32,121,Upgrade
19,Net Income,-188,641,-841,411,-1008,301,1096,746,278,-2537,Upgrade
20,Preferred Dividends & Other Adjustments,204,214,221,221,220,230,230,229,199,89,Upgrade
21,Net Income to Common,-392,427,-1062,190,-1228,71,866,517,79,-2626,Upgrade
22,Net Income Growth,-,55.96%,-,36.54%,-,-59.65%,294.24%,-,-86.52%,-,Upgrade
23,Basic Shares Outstanding,1027,1027,1027,1027,1024,1036,1037,1040,1041,1043,Upgrade
24,Diluted Shares Outstanding,1027,1027,1027,1027,1024,1036,1037,1040,1041,1043,Upgrade
25,Shares Change (YoY),-,-,0.33%,-0.87%,-1.28%,-0.35%,-0.39%,-0.27%,-0.46%,-0.41%,Upgrade
26,EPS (Basic),-0.38,0.42,-1.03,0.19,-1.20,0.07,0.84,0.50,0.08,-2.52,Upgrade
27,EPS (Diluted),-0.39,0.42,-1.04,0.19,-1.20,0.07,0.83,0.50,0.08,-2.52,Upgrade
28,EPS Growth,-,124.74%,-,169.97%,-,-86.22%,994.32%,-,-96.15%,-,Upgrade
29,Dividend Per Share,0.810,0.270,0.810,0.270,1.170,0.270,1.170,0.270,1.170,0.270,Upgrade
30,Dividend Growth,0%,0%,-30.77%,0%,0%,0%,0%,0%,0%,0%,Upgrade
31,Operating Margin,69.00%,73.78%,68.90%,76.94%,71.17%,79.49%,77.36%,82.83%,77.47%,83.75%,Upgrade
32,Profit Margin,-22.88%,26.47%,-63.63%,10.71%,-69.97%,3.71%,45.17%,26.19%,4.26%,-125.53%,Upgrade
33,Free Cash Flow Margin,75.07%,66.34%,69.14%,59.36%,66.50%,64.09%,62.23%,64.99%,58.33%,45.79%,Upgrade
34,EBITDA,1201,1207,1166,1382,1265,1539,1498,1649,1450,1763,Upgrade
35,D&A For Ebitda,19,17,16,17,16,16,15,14,13,11,Upgrade
36,EBIT,1182,1190,1150,1365,1249,1523,1483,1635,1437,1752,Upgrade
