,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,1104,702.71,643.59,1012,792.55,644.24,610.5,540.87,1066,662.21,663.3,818.59,949.56,621.47,515.46,771.68,577.34,477.49,361.08,643.62,Upgrade
1,Other Revenue,-55.18,55.18,-,138.09,-62.5,62.5,-,110.1,-45.99,45.99,-,122.22,-59.31,59.31,-,95.12,-44.39,44.39,-,81.32,Upgrade
2,Revenue,1048,757.89,643.59,1150,730.05,706.74,610.5,650.98,1020,708.2,663.3,940.81,890.25,680.78,515.46,866.8,532.95,521.88,361.08,724.94,Upgrade
3,Revenue Growth (YoY),43.61%,7.24%,5.42%,76.60%,-28.46%,-0.21%,-7.96%,-30.81%,14.62%,4.03%,28.68%,8.54%,67.04%,30.45%,42.75%,19.57%,21.34%,23.64%,1.35%,29.89%,Upgrade
4,Cost of Revenue,556.2,363.41,301.09,602.03,310.5,299.16,262.12,227.76,578.94,368.71,342.39,539.76,517.24,335.59,252.88,497.59,220.15,217.55,154.25,365.96,Upgrade
5,Gross Profit,492.24,394.48,342.5,547.62,419.55,407.58,348.38,423.21,441.51,339.49,320.91,401.05,373.02,345.19,262.57,369.21,312.8,304.33,206.84,358.99,Upgrade
6,"Selling, General & Admin",303.79,232.26,219.83,288.22,254.08,254.19,225.78,288.31,261.05,194.29,204.34,282.1,228.44,199.91,171.67,262.14,193.72,178.48,154.43,253.41,Upgrade
7,Research & Development,40.1,40.23,34.36,27.89,42.38,35.72,35.71,28.62,32.82,29.34,19.11,41.09,22.06,28.91,19.19,26.9,20.18,20.16,13.69,22.96,Upgrade
8,Other Operating Expenses,-4.25,0.58,1.06,-6.35,2.64,3.59,6.24,10.94,1.61,4.6,5.66,8.04,4.76,5.08,3.99,10.25,4.94,4.8,1.77,7.14,Upgrade
