,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,793.26,664.22,898.3,914.13,685.89,539.37,706.2,628.52,412.89,681.11,659.25,733.85,501.42,498.32,585.47,650.47,598.67,674.85,715.48,701.64,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,Upgrade
2,Trading Asset Securities,86.43,79.07,86.46,90.46,95.36,100.47,97.89,106.52,92.21,147.94,162.13,205.4,188.82,191.01,119.49,150.96,166.33,103.09,91.45,50.89,Upgrade
3,Cash & Short-Term Investments,879.69,743.29,984.76,1005,781.25,639.84,804.09,735.04,505.09,829.05,821.37,939.26,690.24,689.34,704.96,801.42,765.01,777.94,806.93,842.53,Upgrade
4,Cash Growth,12.60%,16.17%,22.47%,36.67%,54.68%,-22.82%,-2.10%,-21.74%,-26.82%,20.27%,16.51%,17.20%,-9.77%,-11.39%,-12.64%,-4.88%,29.92%,19.73%,82.43%,57.19%,Upgrade
5,Accounts Receivable,1665,1771,1781,1917,1753,1760,1755,1885,1694,1469,1452,1471,1383,1205,1316,1337,1140,1076,1005,1039,Upgrade
6,Other Receivables,292.9,97.48,87.98,84.5,51.33,49.95,43.37,52.35,61.02,65.45,66.19,58.41,52.63,53.11,48.71,48.48,63.69,50.07,46.32,47.7,Upgrade
7,Receivables,1958,1868,1869,2001,1804,1810,1799,1937,1755,1534,1519,1529,1436,1258,1365,1386,1203,1126,1051,1086,Upgrade
8,Inventory,854.32,946.68,760.62,698.89,831.03,785.51,746.03,747.89,752.14,778.35,786.59,820.13,730.72,590.95,518.9,471.97,425.89,427.91,397.82,382.14,Upgrade
9,Prepaid Expenses,-,-,-,0.02,-,-,-,0.74,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,127.22,92.94,133.44,52.91,127.91,100.22,91.79,71.45,170.63,116.73,105.5,91.33,168.34,183.52,83.26,55.64,33.3,21.05,36.98,15.24,Upgrade
11,Total Current Assets,3819,3651,3748,3758,3544,3336,3441,3492,3183,3258,3232,3380,3025,2722,2672,2715,2428,2353,2293,2326,Upgrade
12,"Property, Plant & Equipment",478.51,446.3,456.82,458.77,429.87,423.92,415.99,390.55,383.15,388.25,396.31,443.15,431.56,423.56,421.97,416.29,359.68,334,320.49,332.51,Upgrade
13,Long-Term Investments,21.29,89.71,70.94,70.79,77.14,77.22,76.03,76.04,81.83,79.09,83.51,69.07,67.38,49.28,39.12,26.07,2.52,2.62,1.48,1.98,Upgrade
14,Goodwill,21,21,21,21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,73.73,74.83,75.41,76.1,75.86,73.39,72.52,73.7,75.57,75.76,76.95,81.32,85.47,86.41,87.45,87.84,87.66,88.36,88.97,75.4,Upgrade
16,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,-,-,-,-,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,Upgrade
17,Long-Term Deferred Tax Assets,68.2,65.88,63.76,63.11,52.68,50.89,48.7,53.48,51.51,46.51,43.68,47.67,46.72,41.61,41.81,41.25,35.46,34.89,31.76,32.44,Upgrade
