,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,314.15,454.81,168.18,467.47,345.07,249.21,128.73,166.88,153.65,144.8,Upgrade
1,Short-Term Investments,22.27,21.21,6.53,12.83,-,13.9,-,34.9,-,18.94,Upgrade
2,Cash & Short-Term Investments,336.42,476.02,174.71,480.29,345.07,263.12,128.73,201.79,153.65,163.74,Upgrade
3,Cash Growth,92.56%,-0.89%,-49.37%,82.54%,168.05%,30.39%,-16.22%,23.24%,-30.07%,-35.57%,Upgrade
4,Accounts Receivable,508.41,558.36,440.73,426.27,487.25,512.73,388.57,375.84,231.11,345.81,Upgrade
5,Other Receivables,-,23.12,-,17.27,-,16.86,-,19.77,-,47.9,Upgrade
6,Receivables,508.41,581.47,440.73,443.54,487.25,529.59,388.57,395.62,231.11,393.71,Upgrade
7,Inventory,1358,1020,1043,685.18,703.15,629.22,718.87,794.07,943.07,795.59,Upgrade
8,Other Current Assets,179.37,112.18,263.67,128.03,287.87,106.19,152.51,66.59,196.62,171.76,Upgrade
9,Total Current Assets,2382,2189,1922,1737,1823,1528,1389,1458,1524,1525,Upgrade
10,"Property, Plant & Equipment",1007,1037,1139,1144,1202,1238,1154,1130,1117,1130,Upgrade
11,Long-Term Investments,25,25,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,4.89,5.32,5.74,6.17,6.51,5.99,4.3,6.16,4.43,4.7,Upgrade
13,Long-Term Deferred Tax Assets,3,3.3,10.04,8.47,2.89,7.23,19.36,23.28,8.83,5.68,Upgrade
14,Other Long-Term Assets,20.63,22.99,12.28,9.02,11.66,10,6.6,28.71,71.07,60.34,Upgrade
15,Total Assets,3443,3283,3089,2905,3046,2789,2573,2647,2726,2726,Upgrade
16,Accounts Payable,488.26,587.65,433.42,367.1,455.58,293.92,235.15,198.86,164.1,358.82,Upgrade
17,Accrued Expenses,-,39.77,-,36.8,-,28.17,-,22.77,-,31.54,Upgrade
18,Current Portion of Long-Term Debt,1028,832.48,784.83,694.18,817.28,826.3,879.07,960.41,1060,821.44,Upgrade
19,Current Portion of Leases,1.33,1.33,1.82,2.16,1.97,2.08,1.77,1.99,1.76,2.04,Upgrade
20,Current Income Taxes Payable,11.28,21.4,21.58,27.87,26.26,14.95,13.62,12.76,13.12,32.1,Upgrade
21,Current Unearned Revenue,-,51.66,-,49.38,-,16.96,-,19.75,-,14.94,Upgrade
22,Other Current Liabilities,238.38,92.06,246.79,142.23,247.85,166.93,138.62,117.39,151.94,85,Upgrade
23,Total Current Liabilities,1768,1626,1488,1320,1549,1349,1268,1334,1390,1346,Upgrade
24,Long-Term Debt,30,30,50,50,50,50,44,44,56.6,69.2,Upgrade
25,Long-Term Leases,5.15,5.72,6.39,6.56,6.53,7.42,8.07,9.2,9.07,9.67,Upgrade
26,Long-Term Deferred Tax Liabilities,33.91,33.89,39.7,40.67,37.82,32.13,20.24,19.87,20.92,20.15,Upgrade
27,Total Liabilities,1837,1696,1585,1417,1643,1439,1341,1407,1477,1445,Upgrade
28,Common Stock,275.56,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,Upgrade
29,Additional Paid-In Capital,-,269.23,269.23,269.23,269.23,269.23,269.23,269.23,269.23,270.31,Upgrade
30,Retained Earnings,1097,1074,979.35,962.43,870.69,819.08,743.22,730.86,748.05,777.45,Upgrade
31,Treasury Stock,-13.31,-13.31,-13.31,-13.31,-13.31,-13.31,-13.31,-13.31,-13.31,-18.49,Upgrade
32,Comprehensive Income & Other,171.81,179.54,180.69,181.31,182.87,184.39,193.66,202.15,194.06,202.22,Upgrade
33,Total Common Equity,1531,1516,1422,1406,1316,1266,1199,1195,1204,1238,Upgrade
34,Minority Interest,75.75,71.21,81.95,82,86.84,84.89,32.9,44.37,44.33,43.09,Upgrade
35,Shareholders' Equity,1607,1587,1504,1488,1403,1351,1232,1240,1249,1281,Upgrade
36,Total Liabilities & Equity,3443,3283,3089,2905,3046,2789,2573,2647,2726,2726,Upgrade
37,Total Debt,1065,869.53,843.03,752.9,875.78,885.8,932.91,1016,1127,902.35,Upgrade
38,Net Cash (Debt),-728.38,-393.51,-668.32,-272.61,-530.7,-622.68,-804.18,-813.82,-973.32,-738.61,Upgrade
39,Net Cash Per Share,-1.18,-0.64,-1.08,-0.44,-0.86,-1.01,-1.30,-1.32,-1.55,-1.20,Upgrade
40,Filing Date Shares Outstanding,616.45,616.45,616.45,616.45,616.45,616.45,616.45,616.45,616.45,611.29,Upgrade
41,Total Common Shares Outstanding,616.45,616.45,616.45,616.45,616.45,616.45,616.45,616.45,616.45,611.29,Upgrade
42,Working Capital,614.91,562.86,433.54,417.33,274.41,178.81,120.45,124.12,133.98,178.94,Upgrade
43,Book Value Per Share,2.48,2.46,2.31,2.28,2.13,2.05,1.95,1.94,1.95,2.02,Upgrade
44,Tangible Book Value,1526,1511,1417,1400,1309,1260,1195,1189,1200,1233,Upgrade
45,Tangible Book Value Per Share,2.48,2.45,2.30,2.27,2.12,2.04,1.94,1.93,1.95,2.02,Upgrade
46,Machinery,1785,1784,1809,1798,1712,1709,1610,1279,1311,1254,Upgrade
47,Construction In Progress,29.48,25.38,53.89,23.59,129.82,118.92,95.82,390.37,389.99,431.95,Upgrade
48,Leasehold Improvements,49.58,49.79,45.88,44.72,28.47,27.6,26.17,22.37,18.74,18.01,Upgrade
