,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,44.51,77.48,34.07,35.24,21.7,54.49,71.89,-,137.49,-,Upgrade
1,Revenue Growth (YoY),30.64%,119.87%,56.97%,-35.33%,-69.81%,-,-47.72%,-,10.04%,-,Upgrade
2,Cost of Revenue,33.44,67.49,21.42,22.09,9.97,50.32,50.74,-,110.24,-,Upgrade
3,Gross Profit,11.07,9.98,12.65,13.15,11.74,4.17,21.15,-,27.25,-,Upgrade
4,"Selling, General & Admin",14.51,10.99,16.43,25.11,16.84,20.42,34.11,-,36.02,-,Upgrade
5,Operating Expenses,14.46,10.98,17.91,26.29,16.68,15.99,34.11,-,53.45,-,Upgrade
6,Operating Income,-3.39,-1,-5.26,-13.15,-4.95,-11.82,-12.96,-,-26.19,-,Upgrade
7,Interest Expense,-17.05,-13.67,-16.02,-34.65,-19.47,-9.4,-18.72,-,-9.99,-,Upgrade
8,Interest & Investment Income,-,0.19,-,0.08,-,0.56,-,-,-,-,Upgrade
9,Currency Exchange Gain (Loss),-,0.01,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),-2.36,-3.57,0.56,-1.89,0.54,-13.63,0.99,-,-2.03,-,Upgrade
11,EBT Excluding Unusual Items,-22.8,-18.04,-20.72,-49.61,-23.88,-34.3,-30.7,-,-38.22,-,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-212.38,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-,2.75,-,0.43,-,-1.05,-,-,-,-,Upgrade
14,Asset Writedown,-,-,-,-,-,-47.13,-5.67,-,-,-,Upgrade
15,Other Unusual Items,-,21.48,-,84.91,-,65.08,-,-,-,-,Upgrade
16,Pretax Income,-22.8,6.19,-20.72,35.73,-23.88,-229.76,-36.36,-,-38.22,-,Upgrade
17,Income Tax Expense,-,-,0.01,0.97,0.08,-7.56,-2.7,-,-0.45,-,Upgrade
18,Earnings From Continuing Operations,-22.8,6.19,-20.73,34.76,-23.96,-222.2,-33.66,-,-37.77,-,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,24.05,-,Upgrade
20,Net Income to Company,-22.8,6.19,-20.73,34.76,-23.96,-222.2,-33.66,-,-13.72,-,Upgrade
21,Minority Interest in Earnings,0.65,-2.44,-0.58,0.53,-0.58,-2.05,-0.02,-,1.29,-,Upgrade
22,Net Income,-22.15,3.74,-21.31,35.29,-24.54,-224.25,-33.68,-,-12.42,-,Upgrade
23,Net Income to Common,-22.15,3.74,-21.31,35.29,-24.54,-224.25,-33.68,-,-12.42,-,Upgrade
24,Net Income Growth,-,-89.39%,-,-,-,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),4909,5842,4909,4395,3975,3989,3962,-,3975,-,Upgrade
26,Shares Outstanding (Diluted),4909,5842,4909,4470,3975,3989,3962,-,3975,-,Upgrade
27,Shares Change (YoY),-,30.70%,23.48%,12.06%,0.34%,-,-0.34%,-,-,-,Upgrade
28,EPS (Basic),-0.00,0.00,-0.00,0.01,-0.01,-0.06,-0.01,-,-0.00,-,Upgrade
29,EPS (Diluted),-0.00,0.00,-0.00,0.01,-0.01,-0.06,-0.01,-,-0.00,-,Upgrade
30,EPS Growth,-,-92.08%,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow,21.51,-11.09,-7.99,9.59,-3.44,31.29,-18.23,-,-18.39,-,Upgrade
32,Free Cash Flow Per Share,0.00,-0.00,-0.00,0.00,-0.00,0.01,-0.00,-,-0.00,-,Upgrade
33,Operating Margin,-7.62%,-1.29%,-15.44%,-37.31%,-22.79%,-21.69%,-18.03%,-,-19.05%,-,Upgrade
34,Profit Margin,-49.77%,4.83%,-62.55%,100.14%,-113.06%,-411.54%,-46.85%,-,-9.04%,-,Upgrade
35,Free Cash Flow Margin,48.33%,-14.31%,-23.45%,27.21%,-15.85%,57.43%,-25.36%,-,-13.38%,-,Upgrade
36,EBITDA,-3.11,-0.11,-5.02,-12.12,-4.07,-23.18,1.03,-,-12.83,-,Upgrade
37,D&A For EBITDA,0.28,0.89,0.24,1.03,0.88,-11.37,13.99,-10.42,13.36,-9.78,Upgrade
38,EBIT,-3.39,-1,-5.26,-13.15,-4.95,-11.82,-12.96,-,-26.19,-,Upgrade
