,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1927,1434,1357,1432,1729,1559,1521,1804,1685,1356,1192,1688,1633,1217,734.16,1437,-56920,58369,190.06,268.7,Upgrade
1,Other Revenue,-99.56,99.56,-,281.27,-156.47,156.47,-,319.31,-206.36,206.36,-,375.15,-210.89,210.89,-,327.42,-13526,13526,-,300.41,Upgrade
2,Revenue,1828,1534,1357,1713,1572,1716,1521,2123,1479,1562,1192,2063,1422,1428,734.16,1764,-70446,71895,190.06,569.11,Upgrade
3,Revenue Growth (YoY),16.24%,-10.59%,-10.74%,-19.29%,6.32%,9.83%,27.54%,2.90%,4.02%,9.39%,62.38%,16.93%,-,-98.01%,286.28%,210.02%,-,11882.60%,-58.22%,-8.19%,Upgrade
4,Cost of Revenue,1052,855.6,787.53,1100,886.55,1042,876.02,1444,836.42,857.33,713.78,1518,903.81,934.47,367.17,1136,469.32,292.43,207.28,296.19,Upgrade
5,Gross Profit,775.15,678.34,569.64,613.25,685.73,673.45,644.5,678.99,642.39,704.68,478.38,544.8,517.92,493.4,366.99,628.58,-70916,71603,-17.22,272.92,Upgrade
6,"Selling, General & Admin",106.65,103.08,92.74,159.53,112.45,102.32,79.14,157.11,111.13,78.13,59.21,148.33,68.69,62.8,48.94,108.93,55.44,45.47,35.93,110.23,Upgrade
7,Research & Development,16.41,33.45,24.49,-25.26,28.72,25.73,20.11,36.85,18.37,12.13,9.99,6.54,2.28,0.52,-,0.97,-,-,-,-,Upgrade
8,Other Operating Expenses,4.16,19.02,11.26,23.63,12.4,11.06,13.6,29.35,11.32,7.34,6.71,20.18,7.85,8.08,7.67,14.84,6.34,3.76,3.46,9.06,Upgrade
9,Operating Expenses,130.9,169.17,129.68,218.89,158.34,144.45,115.83,238.35,145.41,100.34,76.23,172.64,84.19,66.77,62.52,123.11,63.33,49.99,39.31,119.93,Upgrade
10,Operating Income,644.25,509.17,439.96,394.37,527.39,529,528.67,440.64,496.98,604.34,402.14,372.16,433.72,426.62,304.47,505.46,-70979,71553,-56.53,152.99,Upgrade
11,Interest Expense,-166.01,-140.31,-147.51,-142.89,-174.27,-141.17,-138.18,-181.82,-153.72,-137.51,-114.61,-115.26,-79.11,-65.64,-47.68,-50.11,-43.84,-44.92,-42.56,-55.54,Upgrade
12,Interest & Investment Income,-,7.22,19.16,38.82,-,13.77,23.33,53.74,13.19,26.68,27.28,33.37,26.75,21.7,11.39,11.35,11.52,10.95,3.27,1.35,Upgrade
13,Earnings From Equity Investments,34.78,-,-,-,38.54,-,-,-,-,-,-,-,-,-,-,-,-,-2.08,2.08,3.89,Upgrade
14,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.86,Upgrade
15,Other Non Operating Income (Expenses),2.76,-1.84,0.34,-16.12,2.03,-0.04,0.5,-2.09,2.7,-4.06,1.03,7.13,4.32,-6.9,0.26,-5.77,71369,-71366,-0.48,37.21,Upgrade
16,EBT Excluding Unusual Items,515.77,374.24,311.95,274.17,393.68,401.55,414.32,310.47,359.15,489.45,315.84,297.4,385.68,375.79,268.44,460.93,357.09,150.64,-94.21,142.75,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.12,Upgrade
18,Gain (Loss) on Sale of Assets,-1,1,-,-,-,-,-,0.04,0.04,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Asset Writedown,0.29,-1,1,-15.24,-0.4,-0.09,0.09,-7.22,0.01,-0.01,-,-8.7,-,-,-,-29.04,-,-,-,-40.2,Upgrade
20,Other Unusual Items,-6.39,6.39,-,16.55,-,-,-,19.28,-,-,-,9.32,-,-,-,13.59,-,-,-,2.41,Upgrade
21,Pretax Income,508.68,380.63,312.95,275.48,393.28,401.46,414.41,322.57,359.2,489.44,315.84,298.02,385.68,375.79,268.44,445.49,357.09,150.64,-94.21,101.84,Upgrade
