,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8392,8122,7814,8058,7281,7153,8546,7037,6080,7063,5971,6382,6806,6909,6138,6350,7487,6517,4959,4989,5455,Upgrade
1,Market Cap Growth,13.55%,13.55%,-8.56%,14.51%,19.75%,1.27%,43.12%,10.26%,-10.66%,2.23%,-2.72%,0.51%,-9.09%,6.01%,23.78%,27.29%,37.24%,28.09%,-10.56%,9.84%,53.28%,Upgrade
2,Enterprise Value,24891,24442,23841,23330,22553,21785,22880,19628,18671,19801,18443,16947,17094,12443,11524,8970,10107,10768,8936,8276,8742,Upgrade
3,Last Close Price,13.07,12.65,11.91,12.28,11.10,10.90,12.86,10.59,9.15,10.63,8.99,9.45,10.08,10.23,9.09,9.31,10.97,9.55,8.58,8.53,9.32,Upgrade
4,PE Ratio,7.91,7.65,8.04,8.13,6.77,6.48,8.00,6.18,5.76,6.77,5.52,6.39,7.03,6.44,5.83,6.96,12.13,17.70,15.58,-,8.74,Upgrade
5,Forward PE,7.78,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,91.45,Upgrade
6,PS Ratio,1.30,1.26,1.27,1.27,1.12,1.03,1.25,1.05,0.96,1.12,0.96,1.05,1.21,1.29,-0.09,1.61,2.20,2.95,0.07,2.50,2.41,Upgrade
7,PB Ratio,1.02,0.87,0.87,0.92,0.86,0.86,1.07,0.91,0.82,0.98,0.86,0.96,1.07,1.12,1.07,1.16,1.41,1.33,1.47,1.53,1.61,Upgrade
8,P/TBV Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.14,2.03,2.31,1.72,1.96,2.03,2.09,Upgrade
9,P/OCF Ratio,5.00,5.00,5.41,5.10,4.85,3.96,4.38,3.85,3.70,5.98,5.63,5.22,5.35,5.49,4.59,5.97,7.81,7.75,6.49,-,4.69,Upgrade
