,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,41183,24336,17607,17536,23438,15317,9501,16594,18076,17414,17277,20553,17831,16752,11665,17295,15297,18971,11235,13171,Upgrade
1,Other Revenue,-120.96,120.96,-,234.38,-114.3,114.3,-,274.87,-159.42,159.42,-,247.61,-138.58,138.58,-,240.2,-80.08,80.08,-,252.41,Upgrade
2,Revenue,41062,24457,17607,17770,23324,15431,9501,16869,17916,17573,17277,20800,17692,16891,11665,17535,15217,19051,11235,13423,Upgrade
3,Revenue Growth (YoY),76.05%,58.49%,85.32%,5.34%,30.18%,-12.19%,-45.01%,-18.90%,1.27%,4.04%,48.11%,18.62%,16.27%,-11.34%,3.82%,30.63%,-8.82%,60.81%,15.90%,0.59%,Upgrade
4,Cost of Revenue,38450,22925,16184,16257,21324,13975,8296,15821,15667,15413,15345,19875,15182,14791,10195,15875,12944,17379,9913,12006,Upgrade
5,Gross Profit,2612,1532,1422,1514,2000,1456,1205,1047,2250,2160,1932,925.38,2510,2100,1470,1660,2272,1672,1323,1417,Upgrade
6,"Selling, General & Admin",556.19,606.81,395.95,657.74,507.53,697.06,379.37,447.4,522.38,871.95,400.57,160.25,588.59,892.2,543.34,841.79,607.61,791.94,444.1,517.27,Upgrade
7,Research & Development,918.3,737.76,631.62,904.08,744.01,777.12,646.91,1070,779.67,783.99,563.63,761.99,647.09,916.65,595.56,758.7,614.11,806.9,455.75,902.87,Upgrade
8,Other Operating Expenses,-200.17,26.99,-91.12,-285.67,-12.86,-55.76,-31.78,184.81,-23.1,-74.15,-89.37,186.52,-58.4,-97.7,-53.14,112.69,-46.85,-43.13,-39.26,75.83,Upgrade
9,Operating Expenses,1666,1502,1048,933.87,1378,1603,910.99,1591,1241,1266,1333,975.1,1399,1615,1263,1567,1147,1595,924.85,1562,Upgrade
10,Operating Income,945.58,29.93,374.16,579.63,621.95,-146.96,294.01,-543.35,1009,894.75,598.88,-49.72,1111,485.07,206.23,92.89,1125,77.34,397.78,-145.12,Upgrade
11,Interest Expense,-147.46,-34.79,-90.97,-,-95.57,-,-78.59,-,-135.16,-158.23,-125.87,-155.24,-39.86,-19.22,-24.73,-38.88,-27.64,-69.02,-20.82,-20.88,Upgrade
12,Interest & Investment Income,13.84,30.73,74.61,99,57.4,183.19,47.22,135.57,46.05,58.12,31.9,67.2,60.98,55.04,82.31,79.73,45.71,40.7,14.81,31.18,Upgrade
13,Currency Exchange Gain (Loss),-102.03,102.03,-,133.57,-9.1,9.1,-,163.5,232.69,-232.69,-,213.8,-138.34,138.34,-,0.73,-61.17,61.17,-,73.03,Upgrade
14,Other Non Operating Income (Expenses),411.77,-58.53,47.95,-166.73,133.66,70.64,-59.58,224.68,-235.83,9.41,-25.62,-167.75,154.92,-28.01,8.54,55.52,-50.86,28.11,-62.33,85.79,Upgrade
15,EBT Excluding Unusual Items,1122,69.38,405.74,645.47,708.35,115.97,203.06,-19.59,916.45,571.36,479.3,-91.72,1148,631.23,272.34,189.99,1031,138.31,329.44,24.01,Upgrade
16,Gain (Loss) on Sale of Investments,-54.35,14.33,-1.08,-8.73,-0.51,-0.4,0.24,7.98,0.14,0.14,0.13,-12.42,-8.35,21.29,-,-3.76,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,2.41,-0.23,-,-0.62,0.03,-0.1,0,-0.46,0.69,-0.59,-0.06,-0.3,-1.12,0.31,-1.07,0.45,-0.47,0,0.04,0.4,Upgrade
18,Asset Writedown,-262.17,95.47,-95.41,249.8,-249.8,6.52,-6.52,310.83,-311,105.3,-112.56,477.63,-539.27,-5.03,5.03,581.67,-723.66,174.17,-174.17,180.01,Upgrade
19,Other Unusual Items,-111.97,113.22,-2.53,154.43,5.47,-5.47,-,220.14,-,-,-,262.53,-0.11,0.11,-,142.31,-0.24,0.24,-,156.25,Upgrade
20,Pretax Income,695.63,292.17,306.73,1040,463.54,116.51,196.78,518.9,606.28,676.21,366.81,635.72,599.61,647.92,276.3,910.67,306.68,312.72,155.31,360.66,Upgrade
21,Income Tax Expense,-5.15,10.73,10.58,24.2,-4.26,-13.19,26.46,-18.76,18.68,63.87,42.9,-39.24,47.22,70.89,50.76,36.63,55.27,45.1,39.42,-79.89,Upgrade
22,Earnings From Continuing Operations,700.78,281.44,296.14,1016,467.8,129.71,170.31,537.66,587.61,612.34,323.91,674.97,552.39,577.03,225.54,874.04,251.41,267.62,115.89,440.55,Upgrade
23,Minority Interest in Earnings,-3.53,9.11,10.32,-19.99,-6.32,-2.84,16.11,2.36,4.31,7.94,10.07,-23,-4.81,-15.28,15.89,-35.91,-28.76,1.59,20.56,-29.49,Upgrade
