,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Operating Revenue,60.78,-4.71,72.02,106.18,53.96,28.77,-,-,-,-
1,Other Revenue,-,-,-,-,-,-,-,-1.51,1.51,6.66
2,Revenue,60.78,-4.71,72.02,106.18,53.96,28.77,-,-1.51,1.51,6.66
3,Revenue Growth (YoY),-15.60%,-,33.47%,269.07%,-,-,-,-,-65.32%,-
4,Cost of Revenue,8.86,-0.36,12.65,19.43,8.71,4.58,-,-,-,-
5,Gross Profit,51.92,-4.36,59.37,86.75,45.25,24.19,-,-1.51,1.51,6.66
6,"Selling, General & Admin",114.51,168.79,172,346.19,176.26,158.76,78.64,86,68.68,24.59
7,Research & Development,130.84,179.58,226.09,309.08,179.41,269.7,135.33,177.77,169.89,96.77
8,Operating Expenses,245.35,348.37,398.1,655.28,355.66,428.46,213.98,263.76,238.57,121.37
9,Operating Income,-193.42,-352.72,-338.73,-568.52,-310.41,-404.27,-213.98,-265.28,-237.06,-114.71
10,Interest Expense,-0.45,-0.43,-0.47,-0.62,-0.36,-0.08,-0.62,-0.58,-0.45,-0.24
11,Interest & Investment Income,20.29,24.63,14.16,17.16,11.04,8.17,9.67,4.84,7.36,7.27
12,Currency Exchange Gain (Loss),6.18,-45.7,92.25,110.86,144.4,35.8,-35.8,-91.04,10.49,12.15
13,Other Non Operating Income (Expenses),0.38,13.67,14.09,-15.9,10.87,-62.49,7.73,14.9,-0.73,-121.42
14,EBT Excluding Unusual Items,-167.02,-360.56,-218.69,-457.02,-144.45,-422.88,-233,-337.16,-220.38,-216.95
15,Gain (Loss) on Sale of Investments,0.03,0.52,-,-,-,0.34,-,-,-,-
16,Gain (Loss) on Sale of Assets,-0.04,0.01,-,-,-,-,-,0.04,-,-
17,Asset Writedown,-,-2.23,-,-,-,-,-,-,-,-
18,Other Unusual Items,-,-0.22,-,-0.01,-,-,-,-2054,-317.36,-
19,Pretax Income,-167.03,-362.49,-218.69,-457.04,-144.45,-422.53,-233,-2391,-537.75,-216.95
20,Net Income,-167.03,-362.49,-218.69,-457.04,-144.45,-422.53,-233,-2391,-537.75,-216.95
21,Net Income to Common,-167.03,-362.49,-218.69,-457.04,-144.45,-422.53,-233,-2391,-537.75,-216.95
22,Shares Outstanding (Basic),619,616,615,617,619,624,625,294,208,-
23,Shares Outstanding (Diluted),619,616,615,617,619,624,625,294,208,-
24,Shares Change (YoY),0.67%,-0.10%,-0.68%,-1.27%,-1.03%,112.38%,200.50%,-,-,-
25,EPS (Basic),-0.27,-0.59,-0.36,-0.74,-0.23,-0.68,-0.37,-8.13,-2.58,-
26,EPS (Diluted),-0.27,-0.59,-0.36,-0.74,-0.23,-0.68,-0.37,-8.13,-2.58,-
27,Free Cash Flow,-188.39,-212.3,-566.41,-392.09,-273.47,-356.26,-224.78,-217.83,-141.04,-88.59
28,Free Cash Flow Per Share,-0.30,-0.34,-0.92,-0.64,-0.44,-0.57,-0.36,-0.74,-0.68,-
29,Operating Margin,-318.24%,-,-470.35%,-535.44%,-575.30%,-1405.22%,-,-,-15657.53%,-1722.57%
30,Profit Margin,-274.82%,-,-303.67%,-430.44%,-267.72%,-1468.71%,-,-,-35518.30%,-3257.92%
31,Free Cash Flow Margin,-309.95%,-,-786.51%,-369.27%,-506.84%,-1238.33%,-,-,-9315.46%,-1330.41%
32,EBITDA,-184.94,-345.38,-330.15,-560.55,-305.51,-401.71,-212.61,-265,-236.94,-114.6
33,D&A For EBITDA,8.48,7.34,8.57,7.97,4.9,2.56,1.37,0.27,0.12,0.11
34,EBIT,-193.42,-352.72,-338.73,-568.52,-310.41,-404.27,-213.98,-265.28,-237.06,-114.71
