,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,660.87,662.56,606.42,592.04,539.18,551.18,588.4,514.64,528.22,522.23,488.18,488.55,511.6,531.03,418.29,537.8,480.91,435.59,327.48,569.55,Upgrade
1,Other Revenue,-4.37,4.37,-,5.8,-2.87,2.87,-,7.01,-3.56,3.56,-,6.36,-2.3,2.3,-,7.84,-1.91,1.91,-,16.79,Upgrade
2,Revenue,656.5,666.93,606.42,597.85,536.3,554.05,588.4,521.65,524.66,525.79,488.18,494.91,509.3,533.33,418.29,545.64,479,437.5,327.48,586.34,Upgrade
3,Revenue Growth (YoY),22.41%,20.37%,3.06%,14.61%,2.22%,5.37%,20.53%,5.40%,3.02%,-1.41%,16.71%,-9.30%,6.33%,21.90%,27.73%,-6.94%,-7.62%,-25.03%,-26.70%,7.39%,Upgrade
4,Cost of Revenue,299.64,281.69,230.99,281.82,238.28,184.25,254.06,238.47,196.14,232.29,206.73,271.14,235.2,266.39,176.01,252.92,213.88,194.32,130.51,231.19,Upgrade
5,Gross Profit,356.86,385.24,375.43,316.03,298.02,369.8,334.34,283.18,328.52,293.5,281.45,223.78,274.1,266.93,242.29,292.72,265.12,243.17,196.97,355.16,Upgrade
6,"Selling, General & Admin",277.49,278.32,318.69,246.47,233.41,276.31,270.79,242.09,265.32,195.55,224.68,152.39,286.87,177.55,212.63,197.3,215.64,169.72,180.35,271.59,Upgrade
7,Research & Development,23.97,20.5,22.99,36.44,21.54,17.73,24.87,38.55,18.93,34.74,27.09,71.35,23.51,12.19,8.66,35.88,7.5,8.85,7.02,40.17,Upgrade
8,Other Operating Expenses,-2.65,9.69,7.74,13.86,6.37,7.95,4.36,13.84,6.57,4.69,8.38,11.39,9.06,26.74,8.35,24.51,3.62,5.91,4.58,9.62,Upgrade
9,Operating Expenses,300.01,328.44,349.7,296.75,262.94,325.77,300.01,308.4,313.95,234.98,260.16,232.47,322.1,215.63,230.48,260.62,223.82,184.89,191.53,326.29,Upgrade
10,Operating Income,56.85,56.8,25.73,19.28,35.08,44.03,34.33,-25.22,14.57,58.52,21.29,-8.7,-48,51.3,11.8,32.1,41.3,58.29,5.44,28.87,Upgrade
11,Interest Expense,-14.86,-12.35,-12.67,-23.45,-7.46,-20.07,-7.82,-37.64,-0.31,-22.66,-10.4,-29.18,-15.51,-10.86,-11,-17.82,-13.33,-14.22,-13.88,-14.3,Upgrade
12,Interest & Investment Income,0.1,0.09,0.06,4.9,-,0.22,0.43,0.31,4.97,0.28,1.56,0.81,-,0.67,1.58,2.06,0.24,0.07,0.17,0.13,Upgrade
13,Currency Exchange Gain (Loss),-0,0,-,-0,-0,0,-,1.75,-0,0,-,4.59,0,-0,-,-0.84,-0,0,-,0.19,Upgrade
14,Other Non Operating Income (Expenses),2.74,0.18,-1.25,3.1,-4.45,6.87,-6.38,21.63,1.26,-14.61,-5.68,-29.28,4.37,-4.11,1.35,-9.2,-2.86,3.45,-0.86,-40.52,Upgrade
15,EBT Excluding Unusual Items,44.84,44.72,11.87,3.84,23.18,31.05,20.56,-39.18,20.49,21.53,6.77,-61.75,-59.13,37,3.73,6.29,25.34,47.6,-9.13,-25.64,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-1.2,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-0.7,-0.54,-0.74,-10.46,-0.32,-1.75,-0.01,-0.32,-0.06,-0.06,-0.06,-0.99,-,-,-,0.71,-0.06,-0.06,-0.06,-0.15,Upgrade
18,Gain (Loss) on Sale of Assets,0.35,0.99,0.58,1.01,0,0.03,0.16,0.06,0.12,0.12,-,0,0.04,0.06,-0.06,0.35,0.05,-0.76,-,-0.04,Upgrade
19,Asset Writedown,0.66,-0.66,0.6,-0.42,0.13,-0.11,-,-28.97,0.08,0.75,-0.83,-0.32,0.06,-0.06,0,-0.25,-0.05,0.05,-,0.64,Upgrade
20,Other Unusual Items,-11.49,4.9,6.59,20.14,-2.33,2.33,-,11.27,-0.13,0.13,-,8.29,-0.04,0.04,-,11.5,-2.25,2.25,-,43.55,Upgrade
21,Pretax Income,33.65,49.41,18.9,14.1,20.67,31.55,20.71,-57.14,20.5,22.48,5.88,-55.96,-59.07,37.04,3.67,18.61,23.04,49.09,-9.19,18.35,Upgrade
22,Income Tax Expense,12.65,17.97,6.68,2.66,2.35,9.4,7.27,-2.24,3.39,7.81,9.56,11.37,5.55,4.65,4.19,6.65,5.16,11.12,3.23,19.81,Upgrade
23,Earnings From Continuing Operations,20.99,31.44,12.22,11.43,18.32,22.14,13.44,-54.9,17.12,14.67,-3.67,-67.34,-64.62,32.39,-0.51,11.96,17.88,37.97,-12.42,-1.46,Upgrade
24,Minority Interest in Earnings,-5.76,-6.68,-0.59,-4.03,-2.7,-5.85,-3.97,2.16,-7.72,-4.38,-2.84,3.36,-0.58,-10.53,-6.11,-9,-7.53,-8.56,-4.87,-5.1,Upgrade
25,Net Income,15.24,24.76,11.63,7.41,15.61,16.3,9.47,-52.74,9.39,10.28,-6.51,-63.97,-65.2,21.86,-6.62,2.96,10.35,29.41,-17.29,-6.56,Upgrade
26,Net Income to Common,15.24,24.76,11.63,7.41,15.61,16.3,9.47,-52.74,9.39,10.28,-6.51,-63.97,-65.2,21.86,-6.62,2.96,10.35,29.41,-17.29,-6.56,Upgrade
27,Net Income Growth,-2.40%,51.93%,22.88%,-,66.23%,58.47%,-,-,-,-52.96%,-,-,-,-25.67%,-,-,-72.88%,-40.80%,-,-,Upgrade
28,Shares Outstanding (Basic),751,752,755,750,754,755,751,754,749,758,749,752,751,757,752,748,757,754,752,753,Upgrade
29,Shares Outstanding (Diluted),751,752,755,750,754,755,751,754,749,758,749,752,751,757,752,748,757,754,752,753,Upgrade
30,Shares Change (YoY),-0.46%,-0.49%,0.54%,-0.47%,0.73%,-0.41%,0.32%,0.30%,-0.31%,0.15%,-0.40%,0.54%,-0.69%,0.40%,0.04%,-0.75%,0.51%,0.26%,-0.24%,0.02%,Upgrade
31,EPS (Basic),0.02,0.03,0.02,0.01,0.02,0.02,0.01,-0.07,0.01,0.01,-0.01,-0.09,-0.09,0.03,-0.01,0.00,0.01,0.04,-0.02,-0.01,Upgrade
32,EPS (Diluted),0.02,0.03,0.02,0.01,0.02,0.02,0.01,-0.07,0.01,0.01,-0.01,-0.09,-0.09,0.03,-0.01,0.00,0.01,0.04,-0.02,-0.01,Upgrade
33,EPS Growth,-1.96%,52.69%,22.22%,-,65.03%,59.12%,-,-,-,-53.03%,-,-,-,-25.97%,-,-,-73.02%,-40.95%,-,-,Upgrade
34,Free Cash Flow,6.08,-51.49,50.24,52.55,-11.04,62.54,47.23,166.19,76.39,-4.24,-118.88,105.81,68.41,13.44,7.22,99.46,-79.23,99.8,-58.14,70.63,Upgrade
35,Free Cash Flow Per Share,0.01,-0.07,0.07,0.07,-0.01,0.08,0.06,0.22,0.10,-0.01,-0.16,0.14,0.09,0.02,0.01,0.13,-0.10,0.13,-0.08,0.09,Upgrade
36,Gross Margin,54.36%,57.76%,61.91%,52.86%,55.57%,66.74%,56.82%,54.28%,62.62%,55.82%,57.65%,45.21%,53.82%,50.05%,57.92%,53.65%,55.35%,55.58%,60.15%,60.57%,Upgrade
37,Operating Margin,8.66%,8.52%,4.24%,3.23%,6.54%,7.95%,5.83%,-4.84%,2.78%,11.13%,4.36%,-1.76%,-9.42%,9.62%,2.82%,5.88%,8.62%,13.32%,1.66%,4.92%,Upgrade
38,Profit Margin,2.32%,3.71%,1.92%,1.24%,2.91%,2.94%,1.61%,-10.11%,1.79%,1.96%,-1.33%,-12.93%,-12.80%,4.10%,-1.58%,0.54%,2.16%,6.72%,-5.28%,-1.12%,Upgrade
39,Free Cash Flow Margin,0.93%,-7.72%,8.29%,8.79%,-2.06%,11.29%,8.03%,31.86%,14.56%,-0.81%,-24.35%,21.38%,13.43%,2.52%,1.73%,18.23%,-16.54%,22.81%,-17.75%,12.05%,Upgrade
40,EBITDA,83.78,76.99,52.66,46.21,58.01,65.3,57.26,-2.3,35.61,79.7,42.34,12.35,-26.75,72.48,33.05,53.35,60.07,77.82,24.21,47.64,Upgrade
41,EBITDA Margin,12.76%,11.54%,8.68%,7.73%,10.82%,11.79%,9.73%,-0.44%,6.79%,15.16%,8.67%,2.50%,-5.25%,13.59%,7.90%,9.78%,12.54%,17.79%,7.39%,8.13%,Upgrade
42,D&A For EBITDA,26.93,20.2,26.93,26.93,22.92,21.27,22.92,22.92,21.04,21.18,21.04,21.04,21.25,21.18,21.25,21.25,18.77,19.54,18.77,18.77,Upgrade
43,EBIT,56.85,56.8,25.73,19.28,35.08,44.03,34.33,-25.22,14.57,58.52,21.29,-8.7,-48,51.3,11.8,32.1,41.3,58.29,5.44,28.87,Upgrade
44,EBIT Margin,8.66%,8.52%,4.24%,3.23%,6.54%,7.95%,5.83%,-4.84%,2.78%,11.13%,4.36%,-1.76%,-9.42%,9.62%,2.82%,5.88%,8.62%,13.32%,1.66%,4.92%,Upgrade
45,Effective Tax Rate,37.60%,36.38%,35.33%,18.89%,11.37%,29.80%,35.10%,-,16.52%,34.75%,162.46%,-,-,12.54%,113.90%,35.74%,22.39%,22.65%,-,107.94%,Upgrade
46,Revenue as Reported,656.5,666.93,606.42,597.85,536.3,554.05,588.4,521.65,524.66,525.79,488.18,494.91,509.3,533.33,418.29,545.64,479,437.5,327.48,586.34,Upgrade
