,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,3162,3374,2313,3009,3782,3227,3625,3176,3042,5080,3256,3072,3415,3305,3211,3274,3242,3301,2770,1899,2226,Upgrade
1,Market Cap Growth,4.55%,4.55%,-36.18%,-5.27%,24.35%,-36.47%,11.34%,3.39%,-10.93%,53.70%,1.40%,-6.17%,5.35%,0.12%,15.91%,72.40%,45.65%,44.85%,16.57%,-31.39%,1.96%,Upgrade
2,Enterprise Value,4375,4468,3642,4190,4963,4239,4722,4034,3899,5916,4092,3815,4158,3985,3767,3642,3613,3684,3141,2530,2857,Upgrade
3,Last Close Price,13.29,14.06,11.24,14.62,18.38,15.68,17.53,15.36,14.70,24.56,15.68,14.80,16.45,15.92,15.47,15.65,15.49,15.78,13.21,9.06,10.61,Upgrade
4,PE Ratio,32.31,38.85,29.24,27.19,28.73,23.65,24.67,22.58,31.54,88.45,136.38,91.35,-,42.26,29.77,29.35,43.12,49.52,185.56,-,-,Upgrade
5,PS Ratio,0.83,1.00,0.71,0.94,1.16,1.04,1.14,0.99,0.96,1.63,1.11,1.04,1.13,1.12,1.13,1.24,1.41,1.55,1.47,1.10,1.21,Upgrade
6,PB Ratio,1.29,1.37,0.95,1.48,1.89,1.63,1.84,1.64,1.61,-,-,1.70,1.90,1.82,1.77,1.82,1.84,1.87,1.59,1.12,1.31,Upgrade
7,P/TBV Ratio,1.66,1.66,1.15,1.77,2.27,1.96,2.21,1.95,1.92,-,-,2.04,2.29,2.17,2.12,2.19,2.22,2.26,1.93,1.37,1.60,Upgrade
8,P/FCF Ratio,-,-,-,-,-9.45,-,-,-,-,-,-20.89,-,-,-,-,-,-65.15,-40.87,-13.77,-,-7.67,Upgrade
9,P/OCF Ratio,-,-,-,26.73,-132.26,-,-25.88,-,-,-,26.01,-,-160.04,-,-,-,-4685.10,-198.00,-25.66,-,-14.06,Upgrade
10,EV/Sales Ratio,1.30,1.32,1.11,1.31,1.53,1.36,1.48,1.25,1.23,1.90,1.40,1.29,1.38,1.36,1.32,1.37,1.57,1.73,1.67,1.46,1.56,Upgrade
11,EV/EBITDA Ratio,10.19,11.08,10.28,11.16,12.38,11.16,11.66,9.97,10.95,17.99,14.67,13.99,14.09,13.40,11.62,10.94,12.57,13.07,15.68,14.51,14.15,Upgrade
12,EV/EBIT Ratio,26.00,26.55,28.49,26.91,26.20,23.97,22.88,18.85,-,40.31,42.86,41.38,-,35.06,26.17,24.05,-,34.10,98.90,249.60,-,Upgrade
13,EV/FCF Ratio,-11.40,-,-,-,-12.41,-,-,-,-,-,-26.25,-,-,-,-,-,-72.62,-45.61,-15.61,-,-9.84,Upgrade
14,Debt / Equity Ratio,0.74,0.74,0.79,0.91,0.78,0.81,0.76,0.73,0.59,-,-,0.66,0.56,0.56,0.51,0.49,0.48,0.52,0.50,0.54,0.53,Upgrade
15,Debt / EBITDA Ratio,4.26,2.99,7.28,3.82,5.43,3.86,4.32,2.43,5.58,-,-,3.05,12.28,3.19,3.00,1.82,10.62,2.14,2.51,3.09,15.47,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-3.89,-,-,-,-,-,-,-,-,-,-,-,-17.15,-11.30,-4.30,-,-3.10,Upgrade
17,Asset Turnover,0.63,0.60,0.58,0.75,0.67,0.66,0.73,-,-,-,0.73,0.77,0.72,0.86,0.84,0.73,0.65,0.67,0.46,0.56,Upgrade,
18,Inventory Turnover,6.44,6.34,6.25,5.39,7.92,6.57,6.29,5.70,-,-,-,5.97,6.52,4.68,5.75,5.71,6.22,5.42,5.87,4.10,6.04,Upgrade
19,Quick Ratio,0.73,0.73,0.78,0.61,0.57,0.53,0.59,0.58,0.60,-,-,0.57,0.59,0.61,0.59,0.57,0.65,0.64,0.68,0.66,0.70,Upgrade
20,Current Ratio,1.01,1.01,1.05,0.88,0.83,0.81,0.85,0.90,0.91,-,-,0.95,0.91,1.03,1.02,1.04,1.04,1.05,1.03,1.03,1.02,Upgrade
21,Return on Equity (ROE),5.37%,1.03%,6.37%,3.27%,5.07%,7.61%,11.10%,-,-,-,1.95%,-3.96%,0.45%,9.01%,7.76%,0.20%,7.24%,10.35%,-0.43%,-1.80%,Upgrade,
22,Return on Assets (ROA),4.20%,0.01%,3.14%,0.44%,2.90%,1.55%,5.61%,-,-,-,3.31%,-1.76%,2.22%,2.14%,4.96%,-1.80%,4.39%,2.73%,2.17%,-1.99%,Upgrade,
23,Return on Capital (ROIC),5.56%,0.02%,4.28%,0.60%,3.92%,2.06%,7.66%,-,-,-,4.57%,-2.39%,3.01%,3.00%,6.98%,-2.49%,6.05%,3.82%,3.08%,-2.72%,Upgrade,
24,Return on Capital Employed (ROCE),5.18%,5.18%,3.94%,5.67%,7.39%,7.22%,8.73%,9.02%,-,-,-,4.11%,-,5.24%,6.97%,7.27%,-,5.22%,1.56%,0.50%,-,Upgrade
25,Earnings Yield,2.75%,2.57%,3.42%,3.68%,3.48%,4.23%,4.05%,4.43%,3.17%,1.13%,0.73%,1.09%,1.74%,2.37%,3.36%,3.41%,2.32%,2.02%,0.54%,-0.59%,1.10%,Upgrade
26,FCF Yield,-12.14%,-11.37%,-22.87%,-11.23%,-10.58%,-16.16%,-10.99%,-11.12%,-10.51%,-4.68%,-4.79%,-7.62%,-9.01%,-7.53%,-6.18%,-2.67%,-1.53%,-2.45%,-7.26%,-18.34%,-13.04%,Upgrade
27,Dividend Yield,1.63%,-,0.98%,-,-,-,-,-,0.65%,-,-,-,0.36%,-,-,-,0.72%,-,-,-,0.35%,Upgrade
28,Payout Ratio,70.79%,45.16%,271.70%,57.78%,77.41%,131.68%,43.26%,25.35%,57.03%,69.23%,38.55%,133.57%,-,532.81%,81.72%,29.34%,1176.99%,56.29%,25.02%,-,-,Upgrade
29,Buyback Yield / Dilution,-3.36%,-24.04%,4.39%,1.79%,3.40%,-2.34%,-3.85%,7.22%,-0.47%,5.46%,2.42%,-8.11%,-7.96%,4.61%,9.69%,-12.80%,9.67%,-6.13%,-11.84%,9.80%,-4.35%,Upgrade
30,Total Shareholder Return,-1.73%,-24.04%,5.37%,1.79%,3.40%,-2.34%,-3.85%,7.22%,0.17%,5.46%,2.42%,-8.11%,-7.60%,4.61%,9.69%,-12.80%,10.40%,-6.13%,-11.84%,9.80%,-4.00%,Upgrade
