,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1790,1675,1282,1450,1427,1285,1142,1519,1515,1429,1337,1317,1231,1434,1408,1346,1449,1107,1068,1256,Upgrade
1,Other Revenue,-37.82,37.82,-,65.84,-29.85,29.85,-,34.36,-15.94,15.94,-,47.34,-19.69,19.69,-,100.32,-76.24,76.24,-,36.3,Upgrade
2,Revenue,1753,1713,1282,1516,1397,1315,1142,1554,1499,1445,1337,1364,1211,1454,1408,1446,1372,1183,1068,1292,Upgrade
3,Revenue Growth (YoY),25.41%,30.32%,12.28%,-2.43%,-6.76%,-9.01%,-14.59%,13.92%,23.72%,-0.61%,-5.07%,-5.68%,-11.72%,22.91%,31.93%,11.93%,21.96%,33.18%,-6.93%,16.69%,Upgrade
4,Cost of Revenue,1675,1616,1215,1459,1311,1230,1050,1439,1401,1259,1176,1413,1091,1346,1300,1297,1253,1054,994.57,1137,Upgrade
5,Gross Profit,77.7,97.73,67.5,57.09,86.57,84.92,91.87,114.91,97.45,185.71,160.61,-49.37,120.82,107.71,108.22,149.39,119.09,128.47,72.94,154.57,Upgrade
6,"Selling, General & Admin",53.83,51.87,52.82,54.5,57.41,48.51,48.99,48.39,45.4,37.67,47.37,-2.07,52.03,45.16,54.26,34.02,46.69,39.69,43.02,45.48,Upgrade
7,Research & Development,21.79,20.93,21.53,24.13,24.45,22.15,20.46,24.85,-24.9,50.25,20.83,-33.76,41.1,33.03,27.54,35.86,34.52,37.18,26.62,39.54,Upgrade
8,Other Operating Expenses,-5.62,3.61,2.43,7.57,-2.13,5.49,3.95,15.6,-6.09,4.95,2.47,16.65,0.32,2.1,3.14,18.04,0.3,2.32,2.41,13.75,Upgrade
