,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,11921,12848,11393,12672,12355,13533,14403,13712,12656,10545,11908,13759,16385,12191,9309,9833,9576,9835,10376,11469,15084,Upgrade
1,Market Cap Growth,-5.06%,-5.06%,-20.90%,-7.59%,-2.38%,28.33%,20.95%,-0.34%,-22.76%,-13.50%,27.93%,39.94%,71.10%,23.96%,-10.28%,-14.27%,-36.51%,-36.83%,-43.79%,-42.63%,7.16%,Upgrade
2,Enterprise Value,20033,20597,16792,17123,20533,21746,23589,21551,35445,19994,33440,33207,36467,30518,27467,25246,25053,24644,22556,21795,26729,Upgrade
3,Last Close Price,4.33,4.70,4.21,4.68,4.62,5.05,5.36,5.11,4.71,3.95,4.41,5.08,6.10,4.48,3.45,3.66,3.56,3.67,3.91,4.24,5.54,Upgrade
4,PE Ratio,-,-7.27,-6.34,-4.72,-,-14.59,-,-189.70,-,-9.99,-11.29,-11.60,-,-6.35,-,-4.95,-,-38.24,-,-,-,Upgrade
5,PS Ratio,1.02,0.55,0.49,0.55,0.55,0.60,0.63,0.59,0.53,0.43,0.49,0.58,0.69,0.54,0.40,0.41,0.42,0.37,0.38,0.40,0.49,Upgrade
6,PB Ratio,4.06,1.98,1.77,1.72,1.70,2.03,2.04,1.31,1.21,0.53,1.05,0.72,1.00,0.69,0.53,0.60,0.61,0.57,0.62,0.67,0.98,Upgrade
7,P/TBV Ratio,2.57,2.57,2.36,2.17,2.17,2.73,2.70,2.18,2.02,1.47,1.67,2.12,2.60,1.61,1.24,1.28,1.26,1.06,1.10,1.18,1.47,Upgrade
8,P/FCF Ratio,-,-,-,-,18.41,-14.04,-6.47,-,-,-,-3.06,-,-4.08,-,-,-,-2.61,-,-,-,-74.57,Upgrade
9,P/OCF Ratio,-,-,-,-,17.10,9.70,20.52,-,24.11,56.61,51.03,-,24.83,7.99,5.95,-,15.68,16.42,16.85,-,13.76,Upgrade
10,EV/Sales Ratio,0.85,0.88,0.72,0.74,0.92,0.97,1.03,0.93,1.50,0.82,1.39,1.41,1.53,1.35,1.17,1.05,1.09,0.93,0.82,0.75,0.86,Upgrade
11,EV/EBITDA Ratio,-,-,-17.51,-7.62,-,52.17,-,45.40,-,55.37,100.22,110.41,-,-71.63,-60.13,-46.47,-,29.65,22.98,20.07,22.07,Upgrade
12,EV/EBIT Ratio,-,-,-14.53,-7.00,-,105.31,-,83.81,-,146.80,297.09,421.50,-,-47.65,-40.61,-33.16,-,40.89,29.89,25.31,27.06,Upgrade
