,Fiscal Quarter,Q1 2024,Q4 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,Q1 2019,Q4 2018,+20 Quarters
,Period Ending,"Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018",+20 Quarters
0,Cash & Equivalents,816.09,749.38,826.61,976.7,762.77,878.69,630.19,805.41,774.48,1039,1021,1342,1041,794.27,788.16,822.83,599.44,604.73,455.49,493.28,Upgrade
1,Trading Asset Securities,133.19,140.54,139.1,131.89,130.68,131.03,145.2,157.86,156.96,179.54,159.54,193.43,267.68,463.23,517.3,680.9,643.5,680.91,742.47,23.37,Upgrade
2,Cash & Short-Term Investments,949.27,889.92,965.71,1109,893.45,1010,775.39,963.27,931.44,1218,1180,1535,1309,1258,1305,1504,1243,1286,1198,516.65,Upgrade
3,Cash Growth,6.25%,-11.87%,24.55%,15.09%,-4.08%,-17.11%,-34.29%,-37.25%,-28.84%,-3.13%,-9.61%,2.09%,5.31%,-2.19%,8.97%,191.05%,222.17%,118.26%,106.14%,2.85%,Upgrade
4,Accounts Receivable,713.84,601.68,680.57,581.66,756.08,662.6,722.95,755.37,1372,1606,807.61,826.45,1405,1369,1121,1179,1200,987.51,852.31,809.34,Upgrade
5,Other Receivables,31.36,32.95,41.88,29.2,51.33,48.04,43.77,44.6,60.78,36.31,30.23,1186,30.22,40.82,46.97,48.72,60.27,57.01,65.01,75.57,Upgrade
6,Receivables,745.2,634.63,722.44,610.85,807.41,710.64,766.72,799.97,1432,1643,837.84,2013,1435,1410,1168,1228,1260,1045,917.32,884.9,Upgrade
7,Inventory,411.1,499.28,630.96,627.82,483.14,493.13,557.12,510.04,394.18,375.39,561.73,506.21,480.24,342.52,367.82,307.07,496.77,438.81,266.46,317.47,Upgrade
8,Prepaid Expenses,-,1.72,-,4.96,-,-,-,-,-,-,-,-,-,0.87,-,-,-,-,-,-,Upgrade
9,Other Current Assets,178.96,155.77,197.44,289.57,432.45,423.5,495.65,406.42,688.9,420.31,1290,277.59,995.19,1421,997.23,777.79,724.52,793.7,579.43,683.04,Upgrade
10,Total Current Assets,2285,2181,2517,2642,2616,2637,2595,2680,3447,3657,3870,4332,4220,4432,3838,3817,3725,3563,2961,2402,Upgrade
11,"Property, Plant & Equipment",254.74,259.24,268.77,272.43,273.37,277.56,285.61,287.46,282.2,285.29,288.1,287.26,295.3,299.41,302.77,306.55,309.1,311.56,315.57,318.91,Upgrade
12,Long-Term Investments,854.5,909.2,870.83,834.1,815.25,875.68,918.68,988.27,1010,1098,992.27,1249,1004,957.01,948.05,930.43,894.82,888.35,907.25,1127,Upgrade
13,Other Intangible Assets,36.65,36.98,37.7,38.01,38.02,38.37,38.7,39.03,39.62,39.99,40.38,40.78,41.38,41.78,42.19,42.58,42.98,43.39,43.78,44.18,Upgrade
14,Long-Term Deferred Tax Assets,7.85,4.65,4.42,4.29,6.06,5.17,4.64,4.72,4.24,2.98,4.82,3.77,18.03,17.88,17.3,16.89,14.72,15.64,16.84,19.27,Upgrade
