,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,145.48,147.15,207.26,211.18,246.66,284.36,244.21,144.64,172.56,156.28,161.53,305.25,253.63,258.38,260.26,405.15,358.92,383.35,385.98,403.76,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,11.92,11.85,16.17,22.23,27.26,-,-,-,Upgrade
2,Cash & Short-Term Investments,145.48,147.15,207.26,211.18,246.66,284.36,244.21,144.64,172.56,156.28,161.53,305.25,265.55,270.23,276.43,427.38,386.19,383.35,385.98,403.76,Upgrade
3,Cash Growth,-41.02%,-48.25%,-15.13%,46.01%,42.94%,81.96%,51.18%,-52.62%,-35.02%,-42.17%,-41.57%,-28.58%,-31.24%,-29.51%,-28.38%,5.85%,8.79%,8.49%,9.38%,16.66%,Upgrade
4,Accounts Receivable,463.11,513.28,462.34,528.12,516.59,517.03,537.47,500.69,434.21,433.47,467.96,464.57,400.17,338.55,336.85,348.54,330.43,287.16,302.66,332.11,Upgrade
5,Other Receivables,50.26,50.5,55.15,30.62,59.2,37.03,54.11,28.12,50.05,39.3,62.66,27.96,37.9,46.71,101.05,7.16,11.13,13.83,11.51,8.31,Upgrade
6,Receivables,513.37,563.78,517.49,558.73,575.79,554.06,591.58,528.81,484.26,472.77,530.63,492.52,438.07,385.26,437.9,355.7,341.56,300.99,314.17,340.42,Upgrade
7,Inventory,108.25,114.64,102.43,108.33,151.37,112.31,105.68,101.83,134.6,100.12,88.66,87.74,97.42,65.37,66.71,75.84,74.02,116.39,93.8,85.56,Upgrade
8,Prepaid Expenses,-,9.29,-,16.79,-,1.27,-,2.48,-,2.27,-,4.92,0.11,0.16,0.07,0.48,-,0.12,-,0.07,Upgrade
9,Other Current Assets,78.54,43.03,82.06,45.3,59.82,41.97,86.55,6.55,38.28,45.37,41.72,35.05,49.33,73.28,92.8,6.65,30.59,22.95,24.64,24.3,Upgrade
10,Total Current Assets,845.63,877.9,909.24,940.34,1034,993.98,1028,784.31,829.7,776.82,822.55,925.49,850.48,794.3,873.92,866.06,832.36,823.8,818.59,854.11,Upgrade
11,"Property, Plant & Equipment",637.23,630.08,540.9,520.29,463.46,388.1,376.24,358.19,319.71,224.48,194.68,221.9,181.81,183.67,187.79,171.21,168.14,169.04,172.4,175.86,Upgrade
12,Long-Term Investments,227.58,227.58,227.63,226.73,231.4,226.4,225.5,271.1,82.1,25.5,25.5,25.5,26,26,26,26,28.45,28.78,29.27,29.54,Upgrade
13,Goodwill,106.51,106.96,107,107.04,112.54,67.83,68.24,56.06,57.6,57.6,52.67,4.93,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,143.99,145.78,147.46,149.19,148.61,150.31,153.06,99.07,99.32,92.52,91.5,76.51,17.35,17.21,17.34,17.5,17.66,17.84,18.01,18.19,Upgrade
15,Long-Term Accounts Receivable,-,8.12,-,3.15,-,2.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,23.23,23.46,23.26,23.54,13.23,9.43,10.04,10.63,7.83,6.93,6.31,6.23,7.69,7.68,6.87,6.82,5.02,4.96,5.27,5.27,Upgrade
17,Long-Term Deferred Charges,12.84,14.22,15.19,14.19,0.49,0.55,0.59,0.64,4.68,2.48,0.9,0.96,0.37,0.66,0.43,0.45,0.48,0.51,0.54,0.57,Upgrade
18,Other Long-Term Assets,124.71,134.76,142.73,134.5,92.61,115.92,67.65,80.82,68.43,203.55,195.92,76.71,130.38,130.7,47.62,32.65,33.11,35,35.32,35.64,Upgrade
19,Total Assets,2144,2183,2132,2133,2113,1970,1944,1677,1486,1406,1406,1356,1232,1178,1178,1140,1105,1099,1099,1138,Upgrade
20,Accounts Payable,243.48,273.23,308.88,307.28,365.8,346.99,330.76,267,146.26,128.55,147.85,126.73,85.17,106.1,87.48,111.7,79.55,93.44,109.91,133.98,Upgrade
21,Accrued Expenses,10.46,60.85,9.81,69.28,1.93,53.99,125.1,68.69,8.03,59.39,11.22,52.79,10.15,45.19,13.28,58.38,10.1,44.54,9.99,54.92,Upgrade
22,Short-Term Debt,316.9,240.2,257,276.35,263,219.29,187,72.1,72,42,42,19.92,15,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,88.6,73.27,143.38,81.13,-,33.83,-,18.1,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,53.65,-,41.49,-,3.28,18,1.25,-,2.13,2.4,3.22,2.77,2.08,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,60.11,2.1,50.61,6.15,53.83,6.14,-,11.41,37.04,7.83,45.08,8.53,38.62,4.95,40.82,5.13,43.09,1.54,39.67,10.77,Upgrade
