,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,50411,73276,71424,73895,56407,61512,57645,64263,55085,77821,48526,32113,29041,33638,30374,31732,31454,32119,29054,33862,24296,Upgrade
1,Market Cap Growth,19.12%,19.12%,23.90%,14.99%,2.40%,-20.96%,18.79%,100.12%,89.68%,131.35%,59.76%,1.20%,-7.67%,4.73%,4.54%,-6.29%,29.46%,30.22%,10.96%,27.61%,28.55%,Upgrade
2,Enterprise Value,81414,102881,100722,102366,81786,88241,86406,94767,83324,107402,77780,60187,56840,60452,57777,57824,57104,57427,56491,66146,57531,Upgrade
3,Last Close Price,6.33,9.13,9.37,7.49,6.81,7.91,7.13,7.34,5.42,5.92,4.53,3.29,2.69,3.46,3.06,2.88,2.58,2.70,2.89,3.48,3.07,Upgrade
4,PE Ratio,8.93,21.68,21.10,19.53,-,12.65,13.00,22.25,33.44,-14.76,-7.73,-4.91,-,-,2891.47,12.82,-,8.87,9.23,48.92,-,Upgrade
5,Forward PE,5.57,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.80,9.40,6.59,7.08,5.79,4.38,3.44,4.89,5.48,7.85,Upgrade
6,PS Ratio,1.20,2.91,3.00,3.06,2.32,2.51,2.35,2.70,2.61,4.46,2.94,1.98,1.86,2.25,1.98,1.74,1.62,1.69,1.60,2.19,1.56,Upgrade
7,PB Ratio,0.76,1.70,1.73,1.77,1.38,1.54,1.46,1.61,1.45,2.18,1.33,0.87,0.79,0.78,0.71,0.74,0.74,0.76,0.72,0.89,0.74,Upgrade
8,P/TBV Ratio,1.84,1.84,1.88,1.91,1.49,1.65,1.56,1.73,1.55,2.33,1.41,0.91,0.83,0.82,0.74,0.76,0.77,0.78,0.74,0.92,0.78,Upgrade
9,P/FCF Ratio,55.15,133.83,-,18.86,-,12.38,14.79,35.84,-204.08,3654.36,400.54,-,50.50,-652.20,-33.44,-,-,-,7.38,-,5.33,Upgrade
10,P/OCF Ratio,8.22,8.22,8.49,8.11,5.80,6.45,6.62,8.81,11.57,23.62,15.97,-,6.97,6.99,4.87,3.66,3.75,3.96,4.31,7.51,4.06,Upgrade
11,PEG Ratio,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.94,0.66,0.71,0.58,0.44,0.34,0.49,0.55,0.79,Upgrade
12,EV/Sales Ratio,3.24,4.09,4.23,4.24,3.36,3.61,3.52,3.98,3.95,6.16,4.71,3.72,3.65,4.04,3.77,3.17,2.93,3.02,3.12,4.29,3.71,Upgrade
13,EV/EBITDA Ratio,8.54,11.34,11.55,11.31,9.10,9.42,9.73,13.21,14.95,33.94,29.95,20.20,16.97,15.75,12.78,8.24,7.66,7.89,8.26,14.97,13.09,Upgrade
14,EV/EBIT Ratio,14.09,17.81,17.95,17.08,13.70,13.55,14.34,22.29,30.90,291.01,-228.46,-525.53,-,-,36.04,13.95,-,12.52,13.16,34.66,30.71,Upgrade
15,EV/FCF Ratio,148.69,187.90,-,26.13,-,17.75,22.17,52.85,-308.70,5043.38,642.01,-,98.84,-1172.10,-63.60,-,-,-,14.34,-,12.63,Upgrade
16,Debt / Equity Ratio,0.76,0.76,0.75,0.72,0.78,0.74,0.76,0.78,0.87,0.88,0.87,0.83,0.84,0.70,0.70,0.69,0.73,0.74,0.81,0.95,1.09,Upgrade
17,Debt / EBITDA Ratio,3.42,4.12,2.80,3.05,3.83,3.99,2.47,3.27,3.00,5.88,7.77,8.47,14.25,11.21,5.50,5.92,5.57,6.01,2.18,5.84,6.42,Upgrade
18,Debt / FCF Ratio,59.61,59.61,-,7.70,-,5.90,7.73,17.38,-122.39,1470.35,262.55,-,53.50,-584.07,-32.80,-,-,-,8.22,-,7.79,Upgrade
19,Asset Turnover,0.29,0.31,0.32,0.31,0.28,0.34,0.33,0.37,0.30,0.26,0.23,0.22,0.19,0.18,0.19,0.18,0.20,0.32,0.24,0.20,Upgrade,
20,Inventory Turnover,13.89,13.89,13.18,13.97,14.74,13.21,13.34,12.95,13.44,14.11,12.99,12.47,14.50,13.02,10.96,12.30,13.49,14.51,13.37,13.72,15.10,Upgrade
21,Quick Ratio,0.90,0.90,0.78,0.82,0.92,1.11,0.84,0.66,0.63,0.72,0.46,0.37,0.37,0.56,0.56,0.52,0.64,0.80,0.92,0.79,0.46,Upgrade
22,Current Ratio,1.09,1.09,0.94,0.98,1.09,1.37,0.99,0.81,0.79,0.85,0.58,0.49,0.49,0.72,0.71,0.67,0.80,0.92,1.04,0.89,0.56,Upgrade
23,Return on Equity (ROE),9.12%,14.96%,14.04%,-3.75%,10.96%,20.35%,13.88%,10.92%,7.04%,2.86%,1.42%,-65.17%,-0.33%,3.36%,4.48%,-9.97%,5.22%,26.59%,8.45%,-1.45%,Upgrade,
