,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q2 2019,Q1 2019,Q4 2018,Q3 2018,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,Q1 2017,Q4 2016,Q3 2016,+2 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016",+2 Quarters
0,Market Capitalization,3606,4257,4071,5018,4361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Enterprise Value,3407,3919,3642,5106,4449,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Last Close Price,62.51,73.80,70.32,86.67,75.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,PE Ratio,60.19,72.54,76.01,97.27,79.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PS Ratio,6.59,7.94,8.92,11.68,10.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PB Ratio,3.53,4.15,4.04,4.97,4.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,P/TBV Ratio,4.33,4.33,4.20,5.17,4.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/FCF Ratio,-,-,-,-,-1795.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/OCF Ratio,463.88,-,-,71.90,36.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/Sales Ratio,6.35,7.31,7.98,11.88,10.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBITDA Ratio,38.38,47.70,52.60,74.59,60.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBIT Ratio,54.61,61.77,70.83,99.76,77.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/FCF Ratio,-16.78,-,-,-,-1831.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.08,0.08,0.08,0.03,0.02,0.45,-,0.36,0.36,0.08,0.08,-,0.20,0.20,0.20,0.30,0.30,0.18,0.18,0.10,0.10,Upgrade
14,Debt / EBITDA Ratio,0.91,0.61,1.15,0.52,0.21,2.53,-,1.96,1.27,0.25,0.25,-,0.50,0.68,0.68,0.67,0.67,0.69,0.69,1.35,1.35,Upgrade
15,Debt / FCF Ratio,-,-,-,-,-8.81,-,-,3.28,-,0.45,1.57,-,-1.00,-,-,-,-,42.00,-1.96,-,-,Upgrade
16,Asset Turnover,0.62,0.39,0.31,-,-,-,-,-,1.23,-,-,-,1.13,1.29,1.13,1.28,1.23,1.33,1.45,-,Upgrade,
17,Inventory Turnover,3.21,3.64,2.75,2.71,-,-,-,-,-,4.60,-,-,-,3.51,3.73,2.55,3.22,4.63,4.77,5.36,-,Upgrade
18,Quick Ratio,1.85,1.85,2.27,3.35,3.79,2.37,-,-,2.27,2.12,2.12,-,-,1.73,1.73,1.18,1.18,1.39,1.39,1.27,1.27,Upgrade
19,Current Ratio,2.43,2.43,2.90,3.94,4.39,2.94,-,-,3.16,2.92,2.92,-,-,2.50,2.50,1.80,1.80,1.92,1.92,1.87,1.87,Upgrade
20,Return on Equity (ROE),7.25%,4.61%,3.71%,-,-,-,12.27%,-,26.05%,-,-,27.42%,21.85%,26.79%,18.19%,19.79%,19.07%,20.91%,5.10%,5.29%,Upgrade,
