,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,25426,27220,26349,33323,28375,29378,27329,31165,30511,22731,30449,27282,34532,31342,35223,40688,40332,36996,31738,32735,37723,Upgrade
1,Market Cap Growth,-7.34%,-7.34%,-3.59%,6.92%,-7.00%,29.24%,-10.25%,14.23%,-11.64%,-27.47%,-13.55%,-32.95%,-14.38%,-15.28%,10.98%,24.30%,6.91%,2.24%,-17.19%,-13.64%,-1.90%,Upgrade
2,Enterprise Value,34415,36005,35267,41877,36930,39152,37398,41378,40724,33234,41596,37785,45035,41322,45037,45767,45410,41529,36148,37396,42385,Upgrade
3,Last Close Price,12.04,12.49,12.09,15.29,13.02,13.48,12.54,14.30,14.00,10.43,13.65,12.23,15.48,14.05,15.79,18.24,18.08,17.80,15.27,15.75,18.15,Upgrade
4,PE Ratio,-,-800.32,-,36.12,-,-106.85,-29.73,-18.86,-,-31.69,-,-73.16,-,-,-7.89,-7.34,-,-,-,-,-,Upgrade
5,Forward PE,39.59,24.45,17.54,23.69,19.64,22.07,21.49,45.76,41.04,60.12,40.04,24.08,24.58,19.92,19.75,-,-,74.17,122.55,16.19,20.01,Upgrade
6,PS Ratio,2.00,2.07,1.89,2.27,1.94,2.21,2.35,3.12,3.15,2.08,2.93,2.31,2.76,2.54,3.10,4.44,6.41,5.24,3.22,2.62,2.44,Upgrade
7,PB Ratio,3.22,3.28,3.20,3.98,3.47,3.58,3.55,4.17,4.23,2.66,3.58,2.97,3.80,3.33,3.57,4.13,3.92,3.06,2.53,2.48,2.67,Upgrade
8,P/TBV Ratio,9.11,9.11,8.90,10.41,10.10,9.45,11.36,13.44,15.53,6.98,9.57,7.34,9.30,7.73,8.12,9.77,8.82,14.12,10.40,7.81,7.89,Upgrade
