,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,614.1,750.88,531.61,810.72,693.72,994.16,720.39,852.97,616.27,841.86,Upgrade
1,Revenue Growth (YoY),15.52%,-7.38%,-23.37%,-18.45%,-3.70%,16.55%,16.90%,1.32%,-13.51%,-14.80%,Upgrade
2,Cost of Revenue,531.19,619.6,431.57,635.95,538.29,734.57,527.05,593.49,432.54,583.45,Upgrade
3,Gross Profit,82.91,131.29,100.04,174.77,155.43,259.59,193.34,259.48,183.73,258.41,Upgrade
4,"Selling, General & Admin",138.95,134.86,131.14,138.66,141.6,180.1,141.01,169.12,131.49,183.99,Upgrade
5,Other Operating Expenses,-10.69,-4.3,-10.93,-22.79,-9.67,-13.22,-12.2,1.52,-16.92,-17.7,Upgrade
6,Operating Expenses,128.45,130.66,121.89,116.1,131.94,168.15,128.8,170.94,114.57,166.91,Upgrade
7,Operating Income,-45.54,0.63,-21.85,58.68,23.49,91.43,64.53,88.54,69.16,91.5,Upgrade
8,Interest Expense,-5.64,-3.28,-2.06,-2.4,-1.77,-0.77,-2.49,-2.47,-4.37,-5.26,Upgrade
9,Interest & Investment Income,1.46,1.41,2.6,0.66,0.29,0.36,0.68,0.37,0.45,0.52,Upgrade
10,Earnings From Equity Investments,0.74,-2.79,-0.85,-0.59,-0.47,0.19,-0.14,-0.36,-0.51,-0.38,Upgrade
11,EBT Excluding Unusual Items,-48.99,-4.03,-22.16,56.35,21.54,91.21,62.58,86.08,64.72,86.39,Upgrade
12,Gain (Loss) on Sale of Investments,-,-1.89,-,-,-,-,-,0.35,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-1.14,0.06,-0.1,-0.53,-2.86,-1.24,-0.1,-1.5,-,-4.96,Upgrade
14,Asset Writedown,-0.11,-2.29,-2,-0.59,-0.08,-1.89,-,-4.21,-,-3.23,Upgrade
15,Other Unusual Items,1.26,-,-,0.12,-,-,-,8.61,-,-,Upgrade
16,Pretax Income,-48.97,-8.15,-24.26,55.36,18.6,88.09,62.48,89.33,64.72,78.94,Upgrade
17,Income Tax Expense,4.13,-1.51,-1.49,1.26,3.84,10.76,12.07,17.39,13.9,6.43,Upgrade
18,Earnings From Continuing Operations,-53.1,-6.65,-22.76,54.1,14.76,77.33,50.41,71.94,50.82,72.51,Upgrade
19,Minority Interest in Earnings,3,-0.09,1.06,2.25,3.74,2.29,1.12,1.03,0.21,1.72,Upgrade
20,Net Income,-50.1,-6.73,-21.7,56.34,18.5,79.61,51.53,72.97,51.03,74.23,Upgrade
21,Net Income to Common,-50.1,-6.73,-21.7,56.34,18.5,79.61,51.53,72.97,51.03,74.23,Upgrade
22,Net Income Growth,-,-,-,-29.23%,-64.09%,9.11%,0.98%,-1.70%,252.39%,-20.78%,Upgrade
23,Shares Outstanding (Basic),894,894,894,894,894,894,894,894,894,894,Upgrade
24,Shares Outstanding (Diluted),894,894,894,894,894,894,894,894,894,894,Upgrade
25,Shares Change (YoY),-,-,0.00%,-,-,0.00%,-0.00%,-,-,-,Upgrade
26,EPS (Basic),-0.06,-0.01,-0.02,0.06,0.02,0.09,0.06,0.08,0.06,0.08,Upgrade
27,EPS (Diluted),-0.06,-0.01,-0.02,0.06,0.02,0.09,0.06,0.08,0.06,0.08,Upgrade
28,EPS Growth,-,-,-,-29.23%,-64.09%,9.11%,0.98%,-1.70%,252.39%,-20.78%,Upgrade
29,Free Cash Flow,-70.4,-59.78,80.81,21.14,54.39,21.9,57.47,43.4,90.35,55.89,Upgrade
30,Free Cash Flow Per Share,-0.08,-0.07,0.09,0.02,0.06,0.02,0.06,0.05,0.10,0.06,Upgrade
31,Dividend Per Share,-,-,-,0.020,0.003,0.030,0.010,0.030,0.010,-,Upgrade
32,Dividend Growth,-,-,-,-33.33%,-70.00%,0%,0%,-,-,-,Upgrade
33,Operating Margin,-7.42%,0.08%,-4.11%,7.24%,3.39%,9.20%,8.96%,10.38%,11.22%,10.87%,Upgrade
34,Profit Margin,-8.16%,-0.90%,-4.08%,6.95%,2.67%,8.01%,7.15%,8.55%,8.28%,8.82%,Upgrade
35,Free Cash Flow Margin,-11.46%,-7.96%,15.20%,2.61%,7.84%,2.20%,7.98%,5.09%,14.66%,6.64%,Upgrade
36,EBITDA,-5.96,36.1,14.6,101.41,66.61,132.21,101.94,128.14,105.71,126.84,Upgrade
37,D&A For EBITDA,39.58,35.47,36.45,42.73,43.12,40.77,37.41,39.6,36.56,35.34,Upgrade
38,EBIT,-45.54,0.63,-21.85,58.68,23.49,91.43,64.53,88.54,69.16,91.5,Upgrade
