,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,6560,6552,5173,6285,7406,7383,8135,7053,6246,6497,6426,6343,7251,6525,8808,12508,11386,8399,9807,7222,8234,Upgrade
1,Market Cap Growth,-11.25%,-11.25%,-36.42%,-10.89%,18.57%,13.63%,26.59%,11.21%,-13.86%,-0.43%,-27.04%,-49.29%,-36.32%,-22.31%,-10.18%,73.21%,38.28%,-5.56%,2.50%,-29.63%,-14.32%,Upgrade
2,Enterprise Value,7369,6850,5736,7202,8322,8194,8992,7937,7130,7425,7297,7595,8503,7593,9361,13533,12410,9321,10803,8037,9049,Upgrade
3,Last Close Price,8.37,8.36,6.49,7.89,9.29,9.26,10.12,8.78,7.77,8.08,7.85,7.68,8.78,7.90,10.51,14.92,13.58,10.01,11.55,8.50,9.70,Upgrade
4,PE Ratio,18.64,18.43,16.82,21.40,26.69,27.50,34.52,34.40,31.48,26.53,25.28,22.27,21.04,17.76,20.28,28.97,26.75,20.74,25.84,18.79,20.81,Upgrade
5,PS Ratio,1.62,1.61,1.32,1.65,2.00,2.00,2.29,2.03,1.77,1.84,1.82,1.73,1.91,1.64,2.11,3.09,2.94,2.27,2.66,1.98,2.19,Upgrade
6,PB Ratio,1.24,1.27,1.03,1.25,1.48,1.50,1.69,1.48,1.32,1.38,1.38,1.33,1.52,1.40,1.94,2.72,2.52,1.92,2.33,1.70,1.97,Upgrade
7,P/TBV Ratio,1.32,1.32,1.07,1.30,1.55,1.57,1.78,1.55,1.38,1.46,1.46,1.42,1.63,1.50,2.07,2.91,2.70,2.07,2.52,1.84,2.14,Upgrade
8,P/FCF Ratio,182.30,-,-,15.33,28.37,-,83.17,-,299.05,-,14.16,-,24.09,10.33,17.03,-,22.89,-,-,-,-11.80,Upgrade
