,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,456.21,480.01,537.26,778.51,684.72,598.14,618.81,558.32,286.07,399.38,321.68,439.91,315.85,390.51,344.05,676.97,289.16,192.49,411.86,316.17,Upgrade
1,Short-Term Investments,-,201.65,66.78,638.83,-,563.77,-,400.32,-,396.84,-,30.51,-,-,-,-,-,101.91,-,-,Upgrade
2,Trading Asset Securities,564.07,788.31,932.3,876.51,507.95,450.77,344.78,370.36,409.31,312.05,268.69,393.38,252.69,254.91,341.56,465.29,511.77,663.67,786.78,1233,Upgrade
3,Cash & Short-Term Investments,1020,1470,1536,2294,1193,1613,963.59,1329,695.37,1108,590.37,863.81,568.54,645.42,685.61,1142,800.93,958.07,1199,1550,Upgrade
4,Cash Growth,-14.45%,-8.85%,59.44%,72.60%,71.52%,45.51%,63.22%,53.85%,22.31%,71.71%,-13.89%,-24.38%,-29.01%,-32.63%,-42.80%,-26.29%,180.76%,-26.18%,154.08%,1.45%,Upgrade
5,Accounts Receivable,2201,2067,1955,1743,1861,1760,1579,1382,1455,1420,1269,1152,1304,1261,1142,1093,1152,1032,1083,1081,Upgrade
6,Other Receivables,49.65,56.64,44.27,35.54,43.49,43.57,38.49,37.68,43.6,57.31,57.51,56.82,57.69,62.07,70.41,60.82,50.16,45.49,46.74,32.79,Upgrade
7,Receivables,2251,2124,1999,1779,1904,1803,1617,1420,1499,1478,1326,1209,1362,1323,1213,1154,1202,1077,1130,1113,Upgrade
8,Inventory,514.52,461.88,431.41,515.3,508.46,472.5,442.05,500.3,544.2,507.67,512.27,517.09,491.05,426.59,418.59,415.31,472.07,361.84,258.93,229.87,Upgrade
9,Prepaid Expenses,-,-,-,0.04,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,207.39,51.18,383.23,50.27,688.66,49.41,602.89,42.03,481.33,57.6,371.58,69.45,180.97,74.15,118,179.82,213.43,36.74,340.61,24.59,Upgrade
11,Total Current Assets,3993,4107,4350,4638,4294,3938,3626,3291,3220,3151,2800,2660,2602,2469,2435,2891,2688,2434,2928,2917,Upgrade
12,"Property, Plant & Equipment",997.79,987.97,928.55,928.61,891.11,824.64,799.47,784.54,690.29,677.27,648.34,615.05,596.52,553.87,516.75,454.35,430.09,360.55,380.08,363.88,Upgrade
13,Long-Term Investments,701.31,449.06,461.32,453.7,391.04,389.57,335.19,735.31,650.85,646.64,719.13,963.26,885.6,948.93,1122,644.22,680.12,609.29,230.74,226.25,Upgrade
14,Goodwill,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1027,1273,1273,1273,1231,Upgrade
15,Other Intangible Assets,114.76,116.1,117.67,118.83,122.52,123.88,125.33,126.66,130.63,132.25,133.35,134.38,122.67,122.52,129.6,130.97,134.53,176.12,137.01,136.05,Upgrade
16,Long-Term Deferred Tax Assets,33.6,31.89,32.1,30.69,38.18,31.45,39.5,42.55,45.31,47.28,53.36,52.58,57.43,47.84,38.75,35.91,31.99,33.92,35.21,36.78,Upgrade
17,Long-Term Deferred Charges,2.15,2.17,2.62,3,1.89,2.25,2.66,3.1,3.64,5.19,4.68,6.78,8.44,10.3,12.34,13.96,11.18,8.12,4.86,3.74,Upgrade
18,Other Long-Term Assets,9.72,8.13,18.93,17.08,42.71,41.72,37.62,36.1,37.55,35.65,32.37,32.65,34.49,51.76,49.43,49.79,43.96,36.93,16.14,16.05,Upgrade
19,Total Assets,6879,6730,6939,7217,6809,6379,5993,6047,5805,5723,5419,5492,5335,5232,5331,5247,5293,4932,5006,4931,Upgrade
20,Accounts Payable,1508,1424,1254,1521,1387,1308,1140,1332,1215,1163,1086,1155,1150,1072,1099,1091,1125,923.97,763.72,755.97,Upgrade
21,Accrued Expenses,141.87,241.69,50.88,289.36,77.2,217.12,44.4,232.53,71.92,76.65,43.71,228.14,67.2,190.98,40.64,216.15,56.2,170.92,31.62,173.43,Upgrade
22,Short-Term Debt,63.77,86.15,353.43,400.11,266.74,132.15,42.03,40.02,116.34,169.86,30,9.91,50.5,120.5,41.01,27.48,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,38.51,37.35,19.64,18.99,11.95,10.32,9.52,8.59,23.24,20.19,10.23,5,-,-,0.29,-,0.29,0.29,0.28,0.29,Upgrade
24,Current Portion of Leases,-,1.16,-,1.04,-,0.41,-,0.43,-,2.66,-,5.27,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,21.93,74.98,29.58,65.66,21.3,45.4,12.53,35.18,12.94,29.76,3.58,49.06,16.32,60.43,22.99,38.64,8.09,19.21,16.69,Upgrade
26,Current Unearned Revenue,58.31,67.08,64.18,64.69,76.09,66.72,66.42,63.87,53.24,50.49,36.47,38.71,45.41,56.76,62.51,44.12,36.53,37.57,65.1,57.05,Upgrade
27,Other Current Liabilities,168.62,26.98,188.77,38.19,184.79,33.63,180.97,32.77,150.17,149.88,164.29,58.31,163.53,36.26,226.34,62.03,159.9,40.12,209.84,49.5,Upgrade
28,Total Current Liabilities,1979,1906,2006,2362,2070,1790,1529,1723,1665,1646,1401,1504,1526,1492,1530,1464,1416,1181,1090,1053,Upgrade
29,Long-Term Debt,359.87,359.87,373.65,373.65,384.95,336.08,299.35,226.11,206.56,188.56,185.78,160.75,146.71,136.7,106.68,56.63,36.39,10.18,-,0.29,Upgrade
