,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,7956,7658,8114,7061,6484,5854,4411,3895,3328,2373,3161,2692,1977,2193,1588,1731,1416,1494,1359,682.19,Upgrade
1,Trading Asset Securities,3137,3709,2271,3579,3263,3814,4217,4745,4386,4181,3548,3015,3118,2032,2409,2276,2466,2345,2311,2800,Upgrade
2,Cash & Short-Term Investments,11093,11368,10385,10640,9746,9668,8628,8640,7714,6554,6710,5707,5095,4225,3998,4007,3882,3840,3671,3482,Upgrade
3,Cash Growth,13.82%,17.58%,20.35%,23.15%,26.35%,47.51%,28.60%,51.40%,51.40%,55.13%,67.84%,42.40%,31.24%,10.04%,8.90%,15.10%,457.45%,24.12%,54.96%,20.55%,Upgrade
4,Accounts Receivable,692.42,543.64,480.51,267.13,836.68,635.08,697.12,438.16,566.17,689.53,711.53,512.99,613.91,550.66,690.11,388.28,589.26,433.91,511.84,337.76,Upgrade
5,Other Receivables,16.8,17.15,46.6,21.12,36.33,31.49,27.69,19.93,39.82,33.77,3.79,3.1,14.96,15.93,6.6,2.29,68.14,69.14,72.14,44.55,Upgrade
6,Receivables,709.23,560.78,527.11,288.26,873.01,666.57,724.81,458.08,605.99,723.3,715.32,516.09,628.87,566.6,696.71,390.57,657.4,503.04,583.97,382.31,Upgrade
7,Inventory,903,1010,901.19,1316,942.26,679.51,812.85,1176,1069,1299,1375,1405,953.76,914.98,840.81,763.73,377.81,524.6,470.68,609.72,Upgrade
8,Other Current Assets,67.89,50.97,119.87,91.61,67.62,27.86,45.84,102.48,104.69,60.96,27.51,84.1,172.2,67.48,51.07,32.92,28.33,26.14,40.56,24.22,Upgrade
