,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,550.51,505.45,505.39,360.37,358.63,349.96,412.56,288.58,336.55,260.82,335.32,284.14,303.93,310.01,322.7,271.64,278.86,236.31,207.49,135.79,Upgrade
1,Other Revenue,-,-1.87,1.87,-,5.43,-1.61,1.61,-,3.52,-1.98,1.98,-,2.68,-1.03,1.03,-,1.9,-1.1,1.1,-,Upgrade
2,Revenue,550.51,503.58,507.26,360.37,364.06,348.35,414.17,288.58,340.07,258.84,337.29,284.14,306.6,308.98,323.73,271.64,280.75,235.21,208.59,135.79,Upgrade
3,Revenue Growth (YoY),51.21%,44.56%,22.48%,24.88%,7.06%,34.58%,22.79%,1.56%,10.91%,-16.23%,4.19%,4.61%,9.21%,31.36%,55.20%,100.04%,14.53%,56.82%,-3.44%,-13.11%,Upgrade
4,Cost of Revenue,671.85,425.29,419.81,319.28,327.97,302.58,352.9,254.99,302.98,244.78,306.04,252.37,278.49,271.48,274,225.59,237.14,181.91,174.98,114.49,Upgrade
5,Gross Profit,-121.34,78.29,87.45,41.09,36.09,45.77,61.27,33.59,37.08,14.06,31.26,31.78,28.11,37.5,49.73,46.04,43.61,53.31,33.61,21.3,Upgrade
6,"Selling, General & Admin",-48.46,16.43,17.37,14.65,19.18,15.89,14.76,11.29,11.94,13.76,13.73,10.36,14.9,9.56,9.54,8.64,6.46,11.75,7.42,7.54,Upgrade
7,Research & Development,-43.74,16.04,15.04,12.67,14.84,15.11,13.2,9.87,11.4,11.83,13.12,8.26,8.55,12.36,13.71,11.08,13.26,10.45,7.24,5.03,Upgrade
8,Other Operating Expenses,5.97,-8.09,2.48,-0.36,-6.31,-0.74,-3.52,-1.19,2.46,-0.88,-2.45,0.04,2.7,-0.43,0.44,0.33,4.76,-0.32,-0.65,-2.42,Upgrade
9,Operating Expenses,-89.73,22.42,42.09,25.22,24.45,29.84,29.16,19.22,29.37,22.22,25.42,18.98,18.94,27.94,23.81,23.34,23.54,24.57,17.39,9.38,Upgrade
10,Operating Income,-31.62,55.87,45.36,15.87,11.64,15.94,32.11,14.38,7.71,-8.16,5.84,12.79,9.17,9.56,25.92,22.7,20.07,28.73,16.22,11.92,Upgrade
11,Interest Expense,-0.6,-8.86,-9.81,-7.21,-9.16,-7.48,-6.79,-6.34,-7.02,-6.63,-5.55,-5.59,-6.49,-5.63,-4.44,-3.89,-3.19,-3.83,-2.51,-2.88,Upgrade
12,Interest & Investment Income,25.89,0.13,0.18,0.29,0.24,0.35,0.12,0.22,0.16,0.22,0.01,0.21,0.05,0.2,0.03,0.17,0.29,0.11,0.02,0.03,Upgrade
13,Currency Exchange Gain (Loss),-,-0.37,0.37,-,0.44,-0.65,0.65,-,1.65,-0.75,0.75,-,-0.71,0.3,-0.3,-,-0.37,-0.18,0.18,-,Upgrade
14,Other Non Operating Income (Expenses),0.4,-0.81,0.02,-0.22,-0.82,0.65,-0.52,-0.43,0.04,1.65,-0.07,-0.26,2.87,-2.34,0.1,-0.74,0.7,-0.52,-0.32,0.07,Upgrade
15,EBT Excluding Unusual Items,-5.93,45.95,36.13,8.73,2.35,8.81,25.58,7.83,2.54,-13.67,0.98,7.15,4.89,2.1,21.32,18.25,17.5,24.32,13.59,9.14,Upgrade
16,Gain (Loss) on Sale of Investments,0.8,-0.38,-0.18,-0.25,-0.54,-0.12,-0.53,-0.06,-0.84,-0.66,-1.96,0.5,0.69,0.56,0.76,0.55,0.37,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-0.03,0,-,-,0.03,0.01,-,-,-0.6,0.45,-0.37,-,-0.11,0,-0,-,Upgrade
18,Asset Writedown,4.03,-4.03,0.67,-0.67,2.95,-2.92,0.26,-0.29,12.46,-12.46,1.36,-1.36,1.09,-1.13,0.79,-0.76,2.24,-2.24,1.48,-1.48,Upgrade
19,Other Unusual Items,-,-5.03,5.03,0,-2.24,-2.16,2.16,-,6.84,-1.28,1.28,-,-3.26,4.26,-4.26,-,7.14,-1.65,1.65,-,Upgrade
20,Pretax Income,-1.1,36.51,41.66,7.81,2.48,3.61,27.47,7.48,21.02,-28.06,1.66,6.29,2.81,6.23,18.23,18.04,27.14,20.44,16.72,7.66,Upgrade
21,Income Tax Expense,-5.43,2.84,4.39,0.12,-1.77,-1.41,3.33,-0.73,-0.71,-5.11,-1.7,-0.29,-1.44,-0.62,0.97,1.21,3.14,1.72,1.76,0.65,Upgrade
22,Net Income,4.33,33.67,37.27,7.69,4.25,5.01,24.14,8.2,21.73,-22.95,3.37,6.57,4.26,6.85,17.26,16.84,23.99,18.72,14.96,7.02,Upgrade
23,Net Income to Common,4.33,33.67,37.27,7.69,4.25,5.01,24.14,8.2,21.73,-22.95,3.37,6.57,4.26,6.85,17.26,16.84,23.99,18.72,14.96,7.02,Upgrade
24,Net Income Growth,1.95%,571.46%,54.41%,-6.25%,-80.46%,-,617.01%,24.80%,410.52%,-,-80.49%,-60.96%,-82.26%,-63.39%,15.40%,139.99%,6.98%,132.91%,-21.59%,-28.31%,Upgrade
25,Shares Outstanding (Basic),86,87,84,85,86,86,84,91,88,80,87,94,93,87,86,89,87,74,69,64,Upgrade
26,Shares Outstanding (Diluted),86,87,87,85,86,86,84,91,88,80,87,94,93,87,86,89,87,74,69,64,Upgrade
27,Shares Change (YoY),-0.42%,1.08%,4.55%,-6.25%,-2.74%,7.91%,-3.62%,-2.93%,-5.04%,-8.10%,0.68%,5.97%,6.97%,17.33%,24.29%,38.94%,32.00%,10.11%,5.21%,-2.24%,Upgrade
28,EPS (Basic),0.05,0.39,0.44,0.09,0.05,0.06,0.29,0.09,0.25,-0.29,0.04,0.07,0.05,0.08,0.20,0.19,0.28,0.25,0.22,0.11,Upgrade
29,EPS (Diluted),0.05,0.39,0.43,0.09,0.05,0.06,0.29,0.09,0.25,-0.29,0.04,0.07,0.05,0.08,0.20,0.19,0.28,0.25,0.22,0.11,Upgrade
30,EPS Growth,2.38%,564.30%,47.69%,0%,-79.91%,-,643.97%,28.57%,437.61%,-,-80.63%,-63.16%,-83.41%,-68.80%,-7.15%,72.73%,-18.95%,111.54%,-25.48%,-26.67%,Upgrade
31,Free Cash Flow,-,-216.55,-91.57,-91.43,99.41,-130.71,-61.33,-153.79,-40.66,-132.76,-157.43,-108.25,-83.86,-190.5,-113.63,-166.02,-37,-179.9,-53.5,-74.96,Upgrade
32,Free Cash Flow Per Share,-,-2.50,-1.05,-1.07,1.16,-1.52,-0.73,-1.69,-0.46,-1.67,-1.81,-1.15,-0.90,-2.20,-1.32,-1.87,-0.42,-2.44,-0.77,-1.18,Upgrade
33,Dividend Per Share,-,-,-,-,0.150,-,-,-,-,-,-,-,0.157,-,-,-,0.227,-,-,-,Upgrade
34,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-30.84%,-,-,-,-,-,-,-,Upgrade
35,Gross Margin,-22.04%,15.55%,17.24%,11.40%,9.91%,13.14%,14.79%,11.64%,10.90%,5.43%,9.27%,11.18%,9.17%,12.14%,15.36%,16.95%,15.53%,22.66%,16.11%,15.68%,Upgrade
36,Operating Margin,-5.74%,11.09%,8.94%,4.40%,3.20%,4.57%,7.75%,4.98%,2.27%,-3.15%,1.73%,4.50%,2.99%,3.09%,8.01%,8.36%,7.15%,12.22%,7.78%,8.78%,Upgrade
37,Profit Margin,0.79%,6.69%,7.35%,2.13%,1.17%,1.44%,5.83%,2.84%,6.39%,-8.87%,1.00%,2.31%,1.39%,2.22%,5.33%,6.20%,8.55%,7.96%,7.17%,5.17%,Upgrade
38,Free Cash Flow Margin,-,-43.00%,-18.05%,-25.37%,27.31%,-37.52%,-14.81%,-53.29%,-11.96%,-51.29%,-46.67%,-38.10%,-27.35%,-61.65%,-35.10%,-61.12%,-13.18%,-76.48%,-25.65%,-55.20%,Upgrade
