,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,-,150.66,193.75,183.59,171.34,249.68,224.6,215.89,226.96,-,154.23,136.61,180.59,159.22,135.09,137.26,141.59,61.28,140.63,128.71,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,10,10.01,-,50.04,69.43,50.18,54.65,110.48,161.65,183.99,285.9,251.36,275.38,Upgrade
2,Cash & Short-Term Investments,150.66,150.66,193.75,183.59,171.34,249.68,224.6,225.89,236.97,-,204.27,206.03,230.77,213.87,245.57,298.91,325.58,347.18,391.99,404.08,Upgrade
3,Cash Growth,-12.07%,-39.66%,-13.74%,-18.73%,-27.70%,-,9.95%,9.64%,2.69%,-,-16.82%,-31.07%,-29.12%,-38.40%,-37.35%,-26.03%,197.80%,-,-,280.74%,Upgrade
4,Accounts Receivable,-,758.58,513.32,449.9,423.29,443.72,435.06,424.29,415.31,-,457.04,500.75,554.54,522.41,489.88,350.32,356.51,422.43,385.06,391.38,Upgrade
5,Other Receivables,-,9.97,23.71,9.93,34.74,7.64,51.58,17.14,49.51,-,68.54,8.14,52.15,23.45,54.27,14.16,16.67,23.99,22.21,19.74,Upgrade
6,Receivables,-,768.55,537.03,459.83,458.03,451.35,486.64,441.43,464.82,-,525.57,508.89,606.69,545.87,544.15,364.49,373.18,446.41,407.26,411.12,Upgrade
7,Inventory,-,192.42,177.26,381.2,379.48,172.28,168.53,183.85,200.82,-,260.72,254.27,226.98,265.78,259.31,236.33,232.41,216.21,257.81,266.61,Upgrade
8,Other Current Assets,-,377.58,354.24,224.97,85.83,118.14,48.27,87.98,39.04,-,25.9,99.3,58.47,102.45,52.02,79.62,59.01,53.62,63.1,69.54,Upgrade
9,Total Current Assets,-,1489,1262,1250,1095,991.45,928.05,939.15,941.65,-,1016,1068,1123,1128,1101,979.34,990.18,1063,1120,1151,Upgrade
10,"Property, Plant & Equipment",-,150.73,154.1,159.79,162.65,146.42,146.96,149.02,148.29,-,162.45,161.27,161.11,154.34,202.68,236.66,214.6,194.5,186.78,182.86,Upgrade
11,Long-Term Investments,-,23.94,22.98,23.15,27.62,29.24,28.08,26.25,26.99,-,25.22,24.21,25,19.25,20.02,19.63,20.68,20.75,-,-,Upgrade
12,Other Intangible Assets,-,72.16,70.85,74.59,71.88,60.99,52.28,57.01,59.12,-,44.59,45.58,46.52,45.39,46.54,44.53,45.61,19.69,20.09,12.35,Upgrade
13,Long-Term Deferred Tax Assets,-,61.11,62.46,63.28,72.89,70.7,67.78,61.83,57.56,-,43.52,38.36,36.74,24.48,26.31,28.27,24.2,8.91,6.19,3.41,Upgrade
14,Long-Term Deferred Charges,-,73.04,75.93,72.24,75.04,79.51,83.56,70.95,63.53,-,71.55,63.9,56.68,46.19,36.8,-,-,0.17,0.21,0.29,Upgrade
15,Other Long-Term Assets,-,65.34,66.13,64.21,64.47,70.56,70.92,72.37,70.07,-,53.88,54.29,53.38,48.45,0.07,2.43,2.5,0.43,0.1,7.3,Upgrade
16,Total Assets,-,1936,1715,1707,1569,1449,1378,1377,1367,-,1418,1456,1502,1466,1433,1311,1298,1308,1334,1358,Upgrade
17,Accounts Payable,-,484.63,249.7,215.74,272,284.99,277,230.77,289.4,-,317.75,310.91,325.89,344.53,315.24,180.61,218.96,184.77,190.25,202.39,Upgrade
18,Accrued Expenses,-,8.27,15.91,8.88,17.58,9.18,16.47,16.81,25.1,-,15.43,13.51,20.14,9.68,14.83,17.59,17.88,10.19,16.17,14.82,Upgrade
19,Short-Term Debt,-,439.94,471.75,471.79,397.99,353.45,299.3,316.54,225.23,-,216.2,250.39,273.15,233.14,204.99,219.54,168.03,185.64,183.71,142.73,Upgrade
20,Current Portion of Leases,-,8.45,7.48,5.69,4.4,3.59,2.72,3.02,2.9,-,3.91,3.8,3.49,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,-,1.89,-,1.39,-,1.37,-,1.11,-,-,-,0.93,-,1.21,-,0.75,-,0.89,-,1.87,Upgrade
22,Current Unearned Revenue,-,18.29,10.77,93.7,8.9,10.66,11.74,9.56,17.53,-,14.82,9.76,8.45,11.71,13.48,9.23,8.13,8.95,7.91,6.08,Upgrade
23,Other Current Liabilities,-,113.13,107.75,77.68,96.42,40.24,25.43,33.57,20.02,-,22.03,29.25,25.82,24.48,13.64,17.83,12.58,11.52,14.74,10.41,Upgrade
