,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Operating Revenue,494.79,838.42,868.79,862.35,175.52,353.63,166.98,187.98,125.9,267.86,167.53,146.79,226.04,287.36,266.37,131.08,116.18,171.67,145.63,114.71,Upgrade
1,Other Revenue,-,-32.37,32.37,-,47.82,-64.18,64.18,-,131.51,-36.89,36.89,-,113.72,-14.94,14.94,-,25.42,-18.56,18.56,-,Upgrade
2,Revenue,494.79,806.05,901.16,862.35,223.34,289.44,231.16,187.98,257.41,230.97,204.42,146.79,339.76,272.42,281.31,131.08,141.61,153.11,164.19,114.71,Upgrade
3,Revenue Growth (YoY),121.54%,178.48%,289.84%,358.74%,-13.24%,25.31%,13.08%,28.07%,-24.24%,-15.21%,-27.33%,11.99%,139.93%,77.92%,71.33%,14.26%,-47.63%,-10.93%,-8.27%,-28.71%,Upgrade
4,Cost of Revenue,638.07,735.95,837.43,750.33,183.62,239.15,218.43,164.75,245.88,192.93,178.88,117.29,313.59,215.08,231.68,115.79,152.91,123.07,139.74,88.36,Upgrade
5,Gross Profit,-143.28,70.1,63.73,112.02,39.72,50.29,12.73,23.23,11.53,38.05,25.54,29.49,26.16,57.34,49.63,15.28,-11.3,30.04,24.45,26.36,Upgrade
6,"Selling, General & Admin",-71.56,21.24,28.18,22.15,27.29,21.2,30.4,21.18,28.54,22.23,22.46,17.55,19.86,24,22.23,17.53,25.78,20.65,20.53,18.76,Upgrade
7,Research & Development,-61.61,19.09,20.36,22.16,24.47,20.21,22.31,18.62,24.57,19.64,15.87,17.32,22.68,9.44,22.06,22.08,22.76,24.36,22.81,17.47,Upgrade
8,Other Operating Expenses,16.29,-6.6,0.34,-10.02,0.54,-0.65,-0.97,-3.74,13.05,-4.48,-7.61,-1.03,5.03,-5.08,-4.22,-0.86,5.01,-4.89,-0.49,-1.48,Upgrade
