,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,242.45,237,233.71,226.13,236.07,231.46,242.22,266.15,263.84,286.79
1,Revenue Growth (YoY),3.74%,4.81%,-1.00%,-2.30%,-2.54%,-13.03%,-8.19%,-7.20%,-6.70%,5.18%
2,Cost of Revenue,219.04,210.22,193.92,189.72,194.99,193.81,203.53,231.99,223.18,245.46
3,Gross Profit,23.41,26.77,39.79,36.4,41.08,37.65,38.7,34.17,40.66,41.33
4,"Selling, General & Admin",31.64,30.81,25.64,26.45,24.93,24.91,26.23,24.06,29.63,28.84
5,Operating Expenses,31.64,30.81,25.64,26.45,24.93,24.91,26.23,24.06,29.63,28.84
6,Operating Income,-8.23,-4.03,14.14,9.96,16.15,12.75,12.47,10.1,11.03,12.49
7,Interest Expense,-0.04,-0.04,-0.04,-0.04,-0.06,-0.06,-0.06,-0.08,-0.12,-0.18
8,Interest & Investment Income,-,2.62,-,0.36,-,-,-,-,-,0.01
9,Other Non Operating Income (Expenses),0.83,-0.92,1.54,0.24,0.28,0.74,0.54,1.11,0.1,0.28
10,EBT Excluding Unusual Items,-7.44,-2.37,15.65,10.52,16.37,13.43,12.95,11.13,11.01,12.6
11,Other Unusual Items,-,-,-,0.25,2.24,-,-,22.15,32.39,-
12,Pretax Income,-7.44,-2.37,15.65,10.77,18.61,13.43,12.95,33.28,43.4,12.6
13,Income Tax Expense,0.18,-0.44,2.82,1,3.63,1.75,2.54,-0.18,3.06,2.33
14,Net Income,-7.62,-1.93,12.83,9.77,14.98,11.68,10.42,33.46,40.35,10.27
15,Net Income to Common,-7.62,-1.93,12.83,9.77,14.98,11.68,10.42,33.46,40.35,10.27
16,Net Income Growth,-,-,-14.32%,-16.35%,43.77%,-65.09%,-74.18%,225.82%,286.76%,-8.08%
17,Shares Outstanding (Basic),600,600,600,600,600,600,600,600,600,600
18,Shares Outstanding (Diluted),600,600,600,600,600,600,600,600,600,600
19,Shares Change (YoY),-,-,-,-0.00%,-0.00%,0.00%,-0.00%,-0.00%,0.00%,0.00%
20,EPS (Basic),-0.01,-0.00,0.02,0.02,0.02,0.02,0.02,0.06,0.07,0.02
21,EPS (Diluted),-0.01,-0.00,0.02,0.02,0.02,0.02,0.02,0.06,0.07,0.02
22,EPS Growth,-,-,-14.32%,-17.81%,43.77%,-65.10%,-74.17%,226.14%,286.52%,-8.06%
23,Free Cash Flow,30.62,-48.75,-2.38,19.46,27.71,-1.55,34.8,32.62,51.78,-7.95
24,Free Cash Flow Per Share,0.05,-0.08,-0.00,0.03,0.05,-0.00,0.06,0.05,0.09,-0.01
25,Operating Margin,-3.39%,-1.70%,6.05%,4.40%,6.84%,5.51%,5.15%,3.80%,4.18%,4.36%
26,Profit Margin,-3.14%,-0.82%,5.49%,4.32%,6.34%,5.05%,4.30%,12.57%,15.29%,3.58%
27,Free Cash Flow Margin,12.63%,-20.57%,-1.02%,8.61%,11.74%,-0.67%,14.37%,12.25%,19.63%,-2.77%
28,EBITDA,-4.79,-2.92,17.18,11.32,19.1,14.55,15.84,11.16,13.68,13.86
29,D&A For EBITDA,3.43,1.12,3.04,1.37,2.95,1.81,3.37,1.06,2.65,1.37
30,EBIT,-8.23,-4.03,14.14,9.96,16.15,12.75,12.47,10.1,11.03,12.49
