,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,422.04,594.61,699.9,-,2974,-,3931,3584,2608,-,Upgrade
1,Other Revenue,-,5.44,-,-,-,-,-,8.48,-,-,Upgrade
2,Revenue,422.04,600.05,699.9,-,2974,-,3931,3593,2608,-,Upgrade
3,Revenue Growth (YoY),-39.70%,-,-76.46%,-,-24.36%,-,50.72%,-,-11.74%,-,Upgrade
4,Cost of Revenue,-2.91,126.72,108.65,-,-,-,-3.39,4.71,-,-,Upgrade
5,Gross Profit,424.95,473.33,591.25,-,2974,-,3935,3588,2608,-,Upgrade
6,"Selling, General & Admin",536.78,834.96,759.6,-,3378,-,3869,3314,2379,-,Upgrade
7,Other Operating Expenses,-7.8,-3.73,-8.1,-,-13.83,-,-23.48,1.3,-12.13,-,Upgrade
8,Operating Expenses,532.11,854.83,752.14,-,3384,-,3852,3335,2367,-,Upgrade
9,Operating Income,-107.16,-381.51,-160.89,-,-410.64,-,83.04,252.98,241.55,-,Upgrade
10,Interest Expense,-8.5,-9.87,-16.37,-,-27.12,-,-29.89,-24.06,-31.14,-,Upgrade
11,Interest & Investment Income,-,3.12,-,-,-,-,-,17.42,-,-,Upgrade
12,Earnings From Equity Investments,-,-,-,-,2.16,-,3.97,8.5,4,-,Upgrade
13,Other Non Operating Income (Expenses),-1.52,-,-0.91,-,-,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,-117.18,-388.26,-178.17,-,-435.61,-,57.11,254.85,214.42,-,Upgrade
15,Impairment of Goodwill,-,-,-,-,-206.04,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-,-2.66,-,-,-,-,-,-4.86,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-23.37,-,-,-,-,-,5.63,-,-,Upgrade
18,Asset Writedown,-,-1.71,-,-,-,-,-,3.21,-,-,Upgrade
19,Pretax Income,-117.18,-415.99,-178.17,-,-641.65,-,57.11,258.82,214.42,-,Upgrade
20,Income Tax Expense,0.09,-37.62,-27.12,-,22.23,-,15.17,53,53.86,-,Upgrade
21,Earnings From Continuing Operations,-117.28,-378.37,-151.05,-,-663.88,-,41.94,205.82,160.56,-,Upgrade
22,Net Income to Company,-117.28,-378.37,-151.05,-,-663.88,-,41.94,205.82,160.56,-,Upgrade
23,Minority Interest in Earnings,-0.68,-0.92,-0.61,-,176.7,-,-9.14,-94.22,-88.2,-,Upgrade
24,Net Income,-117.96,-379.29,-151.66,-,-487.17,-,32.8,111.6,72.35,-,Upgrade
25,Net Income to Common,-117.96,-379.29,-151.66,-,-487.17,-,32.8,111.6,72.35,-,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-54.67%,-,-31.70%,-,Upgrade
27,Shares Outstanding (Basic),674,674,674,-,674,-,674,674,674,-,Upgrade
28,Shares Outstanding (Diluted),674,674,674,-,674,-,674,674,674,-,Upgrade
29,Shares Change (YoY),-,-,-0.00%,-,-,-,-,-,0.92%,-,Upgrade
30,EPS (Basic),-0.17,-0.56,-0.22,-,-0.72,-,0.05,0.17,0.11,-,Upgrade
31,EPS (Diluted),-0.17,-0.56,-0.22,-,-0.72,-,0.05,0.17,0.11,-,Upgrade
32,EPS Growth,-,-,-,-,-,-,-54.67%,-,-32.33%,-,Upgrade
33,Free Cash Flow,-42.84,-35.99,41.32,-,-125.75,-,277.09,106.77,632.65,-,Upgrade
34,Free Cash Flow Per Share,-0.06,-0.05,0.06,-,-0.19,-,0.41,0.16,0.94,-,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,0.005,0.025,0.025,-,Upgrade
36,Dividend Growth,-,-,-,-,-,-,-80.00%,-,-44.44%,-,Upgrade
37,Operating Margin,-25.39%,-63.58%,-22.99%,-,-13.81%,-,2.11%,7.04%,9.26%,-,Upgrade
38,Profit Margin,-27.95%,-63.21%,-21.67%,-,-16.38%,-,0.83%,3.11%,2.77%,-,Upgrade
39,Free Cash Flow Margin,-10.15%,-6.00%,5.90%,-,-4.23%,-,7.05%,2.97%,24.26%,-,Upgrade
40,EBITDA,-100.8,-373.23,-149.52,-,-388.99,-,111.53,278.1,273.81,-,Upgrade
41,D&A For EBITDA,6.36,8.27,11.37,13.63,21.65,25.57,28.49,25.12,32.26,16.84,Upgrade
42,EBIT,-107.16,-381.51,-160.89,-,-410.64,-,83.04,252.98,241.55,-,Upgrade
