,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,210.65,298.66,317.98,393.97,486.4,1721,2973,2877,2514,2163,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,952.93,-,816.77,113.95,Upgrade
2,Trading Asset Securities,4.51,4.38,5.48,7.5,8.76,10.43,13.22,13,10.74,5.65,Upgrade
3,Cash & Short-Term Investments,215.16,303.04,323.46,401.47,495.16,1731,3939,2890,3341,2283,Upgrade
4,Cash Growth,-33.48%,-24.52%,-34.68%,-76.81%,-87.43%,-40.09%,17.90%,26.59%,76.18%,21.85%,Upgrade
5,Accounts Receivable,556.32,577.1,644.73,656.95,782.42,1204,1991,1833,1718,1631,Upgrade
6,Other Receivables,314.12,254.96,443.88,497.1,700.06,640.21,16.76,509.06,15.36,157.11,Upgrade
7,Receivables,1048,1128,1342,1197,1978,2405,2665,2795,2100,2367,Upgrade
8,Other Current Assets,-,71.72,-,231.81,2834,1605,-,617.26,-,614.36,Upgrade
9,Total Current Assets,1263,1503,1666,1830,5307,5742,6605,6303,5442,5265,Upgrade
10,"Property, Plant & Equipment",294.2,311.98,366.01,383.87,380.55,595.5,504.4,449.2,440.38,435.6,Upgrade
11,Long-Term Investments,-,-,-,-,4.05,40.88,27.68,26.61,13.23,12.88,Upgrade
12,Goodwill,11.08,11.32,11.71,11.71,12.56,218.6,213.4,213.4,200.29,200.29,Upgrade
13,Long-Term Deferred Tax Assets,194.35,194.3,174.72,147.4,114.54,155.7,19.2,21.87,7.48,33.89,Upgrade
14,Other Long-Term Assets,105.53,124.25,140.49,147.03,123.07,156.99,125.45,180.22,177.89,230.8,Upgrade
15,Total Assets,1950,2145,2531,3051,6101,6994,7679,7472,6369,6380,Upgrade
16,Accrued Expenses,-,115.89,-,197.76,-,932.45,-,578.45,-,458.07,Upgrade
17,Short-Term Debt,53.5,-,-,-,-,-,-,19.05,-,100.56,Upgrade
18,Current Portion of Long-Term Debt,-,122.86,133.96,50.66,179.15,326.75,212.42,402.5,350.2,382.19,Upgrade
19,Current Portion of Leases,24.49,19.6,15.37,43.04,23.82,91.24,60.29,43.36,63.92,68.7,Upgrade
20,Current Income Taxes Payable,35.57,38.72,37.53,61.77,96.42,87.99,136.09,145.39,223.26,269.72,Upgrade
21,Current Unearned Revenue,24.87,21.49,18.82,25.64,26.2,837.51,923.81,1061,588.8,469.66,Upgrade
22,Other Current Liabilities,131.72,33.9,141.17,112.99,2128,196.14,1062,130.48,479.95,40.83,Upgrade
23,Total Current Liabilities,270.14,352.46,346.85,491.87,2454,2472,2395,2381,1706,1790,Upgrade
24,Long-Term Debt,86.02,44.4,50.97,181.25,202.34,189.32,173.18,83.33,-,33.52,Upgrade
25,Long-Term Leases,31.66,43.39,67.95,35.67,84.93,158.02,177.84,138.39,154.43,128.18,Upgrade
26,Long-Term Deferred Tax Liabilities,93.7,93.91,107.65,108.21,61.75,62.21,56.42,56.36,55.52,55.69,Upgrade
27,Total Liabilities,481.52,534.15,573.41,816.99,2803,2882,2802,2659,1916,2007,Upgrade
28,Common Stock,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,Upgrade
29,Additional Paid-In Capital,416.64,416.64,416.64,416.64,416.64,416.64,436.86,436.86,507.65,507.65,Upgrade
30,Retained Earnings,1252,1354,1721,1873,1974,2461,3058,3025,2913,2841,Upgrade
31,Comprehensive Income & Other,-214.16,-173.84,-193.85,-68.58,-49.38,62.2,23.44,10.55,-133.9,-86.19,Upgrade
32,Total Common Equity,1462,1604,1951,2228,2348,2947,3525,3479,3294,3269,Upgrade
33,Minority Interest,6.64,7.03,6.46,6.14,950.47,1166,1352,1334,1159,1103,Upgrade
34,Shareholders' Equity,1468,1611,1957,2234,3298,4112,4877,4813,4453,4373,Upgrade
35,Total Liabilities & Equity,1950,2145,2531,3051,6101,6994,7679,7472,6369,6380,Upgrade
36,Total Debt,195.67,230.24,268.25,310.61,490.24,765.33,623.72,686.63,568.55,713.14,Upgrade
37,Net Cash (Debt),19.48,72.81,55.21,90.86,4.93,966.02,3315,2203,2773,1570,Upgrade
38,Net Cash Growth,-64.71%,-19.87%,1020.29%,-90.59%,-99.85%,-56.16%,19.58%,40.36%,210.54%,32.70%,Upgrade
39,Net Cash Per Share,0.03,0.11,0.08,-,0.01,-,4.92,3.27,4.11,-,Upgrade
40,Filing Date Shares Outstanding,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,Upgrade
41,Total Common Shares Outstanding,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,674.15,Upgrade
42,Working Capital,993.35,1150,1319,1338,2853,3269,4210,3922,3735,3475,Upgrade
43,Book Value Per Share,2.17,2.38,2.89,3.30,3.48,4.37,5.23,5.16,4.89,4.85,Upgrade
44,Tangible Book Value,1450,1593,1939,2216,2335,2728,3312,3266,3094,3069,Upgrade
45,Tangible Book Value Per Share,2.15,2.36,2.88,3.29,3.46,4.05,4.91,4.84,4.59,4.55,Upgrade
46,Land,-,153.77,-,167.58,-,173.69,-,83.81,-,81.5,Upgrade
47,Machinery,-,145.45,-,156.73,-,209.84,-,206.92,-,204.06,Upgrade
48,Leasehold Improvements,-,524.71,-,575.09,-,618.39,-,589.98,-,502.53,Upgrade
