,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,11286,7176,5969,6702,7146,6471,6129,4011,3451,4016,4502,4019,7313,4872,4841,3107,3247,3152,3202,3029,4168,Upgrade
1,Market Cap Growth,10.90%,10.90%,-2.61%,67.09%,107.11%,61.12%,36.16%,-0.19%,-52.82%,-17.56%,-7.00%,29.34%,125.19%,54.55%,51.18%,2.59%,-22.09%,-56.07%,-25.40%,-33.20%,86.47%,Upgrade
2,Enterprise Value,11074,6977,5720,6307,6752,6080,5816,3506,2945,3534,4024,3484,6778,4754,4666,2881,3021,2889,2849,2754,3893,Upgrade
3,Last Close Price,18.18,11.56,9.60,10.70,11.41,10.34,9.79,6.37,5.49,6.39,7.16,6.29,11.45,8.64,8.47,5.44,5.68,5.52,5.59,5.19,7.14,Upgrade
4,PE Ratio,142.73,90.43,150.07,405.63,140.00,104.80,-,39.07,47.12,-,36.56,41.23,71.31,47.30,49.01,30.04,33.06,32.61,36.24,37.15,47.34,Upgrade
5,PS Ratio,7.29,4.63,4.08,4.99,5.52,5.13,5.17,3.38,2.92,3.16,3.21,2.79,5.10,3.55,3.82,2.79,3.27,3.52,3.82,3.62,4.90,Upgrade
6,PB Ratio,8.62,5.47,4.72,5.18,5.57,5.06,4.82,3.01,2.69,3.17,3.54,3.12,5.83,3.98,6.93,4.23,4.55,4.55,4.86,4.32,6.09,Upgrade
7,P/TBV Ratio,6.01,6.01,5.21,5.58,6.02,5.49,5.24,3.26,2.92,3.47,3.86,3.40,5.88,4.01,7.03,4.29,4.60,4.61,4.92,4.37,6.15,Upgrade
8,P/FCF Ratio,-,-,-,-,-101.64,-85.63,-,-,107.02,515.05,-78.85,-,-,-,-,-,-,-,-,41.21,97.43,Upgrade
9,P/OCF Ratio,55.32,55.32,33.48,36.63,40.77,37.19,45.15,21.70,18.12,31.39,63.75,279.61,-517.45,-,-,-129.66,117.63,-,-,28.56,54.18,Upgrade
10,EV/Sales Ratio,7.14,4.50,3.91,4.70,5.21,4.82,4.90,2.96,2.49,2.79,2.87,2.42,4.73,3.47,3.68,2.58,3.04,3.23,3.40,3.29,4.58,Upgrade
11,EV/EBITDA Ratio,90.79,63.80,57.04,66.24,76.11,82.69,78.70,52.45,-,37.63,32.12,27.01,51.10,36.80,37.39,22.71,24.43,23.82,25.64,26.96,38.24,Upgrade
12,EV/EBIT Ratio,147.26,92.78,85.75,101.97,120.74,147.16,133.97,93.55,-,51.97,39.91,31.92,59.28,42.31,42.95,26.36,28.30,27.49,29.83,31.60,44.55,Upgrade
13,EV/FCF Ratio,-101.63,-,-,-,-96.03,-80.45,-,-,91.35,453.23,-70.48,-,-,-,-,-,-,-,-,37.47,91.00,Upgrade
14,Debt / Equity Ratio,0.22,0.22,0.22,0.22,0.14,0.13,0.18,0.13,0.16,0.07,0.08,0.08,0.02,0.02,0.04,0.03,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,2.41,3.09,1.48,2.11,1.88,2.86,1.38,1.59,5.22,1.44,0.72,1.04,0.16,0.12,0.17,0.20,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-2.50,-2.23,-,-,6.50,11.18,-1.76,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.79,0.87,0.69,0.70,0.73,0.71,0.65,0.68,0.64,0.79,0.72,0.95,1.18,1.41,1.18,1.38,1.34,1.03,0.77,1.05,Upgrade,
