,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,203.52,147.52,154.57,106.17,140.6,115.79,141.93,94.3,98.78,86.98,137.15,61.3,107.22,140.06,144.79,53.16,101.44,74,96.8,38.4,Upgrade
1,Other Revenue,-,-0.18,0.18,-,0.71,-0.35,0.35,-,2.75,-0.51,0.51,-,4.32,-,-,-,0.18,-,-,-,Upgrade
2,Revenue,203.52,147.33,154.75,106.17,141.31,115.43,142.28,94.3,101.52,86.47,137.66,61.3,111.53,140.06,144.79,53.16,101.62,74,96.8,38.4,Upgrade
3,Revenue Growth (YoY),44.02%,27.63%,8.77%,12.58%,39.19%,33.50%,3.36%,53.83%,-8.97%,-38.26%,-4.93%,15.32%,9.75%,89.27%,49.58%,38.44%,10.98%,-8.93%,16.14%,-5.16%,Upgrade
4,Cost of Revenue,-192.59,65.43,77.08,50.08,70.4,49.15,75.27,49.17,52.4,42.21,74.8,32.63,62,78.53,78.08,28.56,63.6,35.62,48,19.02,Upgrade
5,Gross Profit,396.11,81.91,77.67,56.08,70.91,66.28,67,45.14,49.12,44.26,62.86,28.67,49.54,61.53,66.71,24.6,38.02,38.38,48.79,19.38,Upgrade
6,"Selling, General & Admin",-82.74,28.73,28.59,25.41,35.67,25.67,26.85,20.99,27.19,21.2,19.24,16.71,24.31,19.75,17.26,14.35,15.13,19.23,17.2,14.56,Upgrade
7,Research & Development,-42.6,15.79,13.53,13.29,16.55,16.07,13.27,13.15,15.13,15.09,12.74,11.24,15.68,12.01,9.75,10.28,13.43,9.68,7.68,7.06,Upgrade
8,Other Operating Expenses,468.75,-3.21,-0.68,-1.37,0.02,-2.73,-2.65,-1.33,-0.58,-1.11,-2.63,-1.32,-0.75,-3.67,-0.28,-1.71,1.56,-2.83,-1.18,-1.21,Upgrade
9,Operating Expenses,342.48,42.33,43.12,35.56,52.46,39.7,36.99,32.62,39.03,36.32,30.59,25.77,40.51,25.03,30.49,20.37,34.54,24.9,27.65,17.96,Upgrade
