,Fiscal Quarter,Current,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,561,656,573,525,614,787,925,1068,1086,1005,1086,Upgrade
1,Market Cap Growth,25.00%,25.00%,-6.80%,-33.33%,-33.55%,-26.26%,-14.89%,6.25%,0%,-21.36%,-22.08%,Upgrade
2,Enterprise Value,4442,5096,6778,7065,6306,3808,3907,1859,494,513,229,Upgrade
3,Last Close Price,0.09,0.11,0.09,0.08,0.10,0.12,0.14,0.16,0.16,0.15,0.16,Upgrade
4,PE Ratio,14.49,16.98,10.23,7.72,6.55,10.35,12.91,10.24,6.78,8.28,24.84,Upgrade
5,Forward PE,-,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,Upgrade
6,PS Ratio,1.01,1.19,0.83,0.71,0.52,0.62,0.79,0.91,1.24,1.08,0.96,Upgrade
7,PB Ratio,0.20,0.24,0.21,0.18,0.22,0.27,0.31,0.34,0.36,0.34,0.39,Upgrade
8,P/TBV Ratio,0.24,0.24,0.21,0.18,0.22,0.27,0.31,0.34,0.36,0.34,0.41,Upgrade
9,P/FCF Ratio,-,-,0.24,-1.40,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,0.24,-1.40,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,8.04,9.22,9.81,9.55,5.37,2.98,3.32,1.59,0.56,0.55,0.20,Upgrade
12,EV/EBITDA Ratio,22.68,26.02,30.63,30.10,28.19,25.10,25.09,10.10,3.30,5.49,3.19,Upgrade
13,EV/EBIT Ratio,46.29,53.11,54.73,52.39,40.03,31.95,32.24,12.50,4.06,6.73,4.13,Upgrade
14,EV/FCF Ratio,-,-,2.84,-18.81,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,1.77,1.77,1.94,2.42,2.64,2.12,1.48,1.41,0.71,0.12,0.11,Upgrade
16,Debt / FCF Ratio,-,-,2.27,-18.44,-,-,-,-,-,-,-,Upgrade
17,Return on Capital Employed (ROCE),1.97%,1.97%,2.27%,2.09%,2.44%,2.02%,2.56%,3.02%,3.05%,2.51%,1.96%,Upgrade
18,Earnings Yield,6.89%,5.89%,9.77%,12.96%,15.26%,9.66%,7.74%,9.76%,14.74%,12.08%,4.03%,Upgrade
19,FCF Yield,-,416.14%,-71.55%,-602.35%,-347.04%,-233.81%,-322.65%,-159.31%,-72.30%,-68.40%,Upgrade,
20,Buyback Yield / Dilution,-,-,-,-,-0.60%,-2.69%,-2.08%,-,-,-,Upgrade,
21,Total Shareholder Return,2.13%,-,-,-,-,-0.60%,-2.69%,-2.08%,-,-,-,Upgrade
