,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Operating Revenue,44.27,77.96,60.55,75.45,572.75,290.07,506.15,351.84,318.14,467.28,Upgrade
1,Other Revenue,184.89,245.51,306.65,297.37,228.48,186.1,192.78,121.92,86.52,59.75,Upgrade
2,Revenue,229.17,323.47,367.19,372.82,801.22,476.17,698.93,473.75,404.65,527.04,Upgrade
3,Revenue Growth (YoY),-37.59%,-13.24%,-54.17%,-21.70%,14.64%,0.51%,72.72%,-10.11%,-32.86%,3.77%,Upgrade
4,Cost of Revenue,143.17,204.52,208.57,234.71,655.75,369.3,547.44,352.93,291.98,453.5,Upgrade
5,Gross Profit,85.52,118.95,158.63,138.11,145.48,106.87,151.49,120.82,112.68,73.54,Upgrade
6,"Selling, General & Admin",56.04,52.47,50.47,58.42,58.6,69.94,67.24,56.33,55.49,54.57,Upgrade
7,Operating Expenses,53.83,54.68,99.05,62.84,63.2,69.94,67.24,56.33,55.49,54.57,Upgrade
8,Operating Income,31.69,64.27,59.57,75.27,82.28,36.93,84.25,64.49,57.19,18.97,Upgrade
9,Interest Expense,-10.24,-15.35,-16.06,-15.02,-10.77,-4.79,-4.38,-1.98,-4.3,-3.91,Upgrade
10,Interest & Investment Income,6.44,10.64,10.4,8.27,8.58,8.18,7.14,8.3,12.51,10.62,Upgrade
11,Currency Exchange Gain (Loss),1.6,-,-,-,-,-,1.86,8.06,39.46,-,Upgrade
12,Other Non Operating Income (Expenses),2.66,0.35,1.61,1.74,4.34,1.74,1.82,1.39,2.13,0.81,Upgrade
13,EBT Excluding Unusual Items,32.14,59.91,55.53,70.26,84.43,42.06,90.69,80.26,106.99,26.5,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.16,0.67,-,Upgrade
15,Gain (Loss) on Sale of Assets,-0.03,0.03,0.2,0.06,1.4,0.39,0.36,-,46.1,7.48,Upgrade
16,Asset Writedown,-4.4,-7.78,-3.83,-0.71,-4.23,-2.01,-2.13,0.47,-25.51,-4.63,Upgrade
17,Other Unusual Items,-,-,-,-,0.19,-,-,-,0.49,-,Upgrade
18,Pretax Income,27.72,52.16,51.89,69.61,81.79,40.44,88.92,80.89,128.74,29.34,Upgrade
19,Income Tax Expense,15.83,25.3,22.38,30.7,26.26,18.68,37.6,26.52,22.11,15.01,Upgrade
20,Earnings From Continuing Operations,11.89,26.86,29.51,38.91,55.53,21.76,51.32,54.37,106.63,14.33,Upgrade
21,Minority Interest in Earnings,0.05,-0.16,-0.25,-0.16,-0.55,-0.68,-0.8,-0.67,-0.18,0.59,Upgrade
22,Net Income,11.94,26.69,29.26,38.74,54.98,21.08,50.52,53.7,106.45,14.92,Upgrade
23,Net Income to Common,11.94,26.69,29.26,38.74,54.98,21.08,50.52,53.7,106.45,14.92,Upgrade
24,Net Income Growth,-59.20%,-31.10%,-46.78%,83.76%,8.84%,-60.74%,-52.54%,259.87%,269.54%,-20.34%,Upgrade
25,Shares Outstanding (Basic),5953,5953,5953,5953,5953,5953,5917,5797,5797,5797,Upgrade
26,Shares Outstanding (Diluted),5953,5953,5953,5953,5953,5953,5917,5797,5797,5797,Upgrade
27,Shares Change (YoY),-,-,-,-,0.60%,2.69%,2.08%,-,-,-,Upgrade
28,EPS (Basic),0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.02,0.00,Upgrade
29,EPS (Diluted),0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.01,0.02,0.00,Upgrade
30,EPS Growth,-59.21%,-31.09%,-46.78%,83.76%,8.19%,-61.77%,-53.51%,259.87%,269.61%,-20.33%,Upgrade
31,Free Cash Flow,-,1719,664.29,-1040,-2661,-71.66,-2090,-1355,-375.59,-350.92,Upgrade
32,Free Cash Flow Per Share,-,0.29,0.11,-0.17,-0.45,-0.01,-0.35,-0.23,-0.06,-0.06,Upgrade
33,Operating Margin,13.83%,19.87%,16.22%,20.19%,10.27%,7.75%,12.05%,13.61%,14.13%,3.60%,Upgrade
34,Profit Margin,5.21%,8.25%,7.97%,10.39%,6.86%,4.43%,7.23%,11.34%,26.31%,2.83%,Upgrade
35,Free Cash Flow Margin,-,531.29%,180.91%,-278.92%,-332.08%,-15.05%,-299.02%,-286.00%,-92.82%,-66.58%,Upgrade
36,EBITDA,79.57,116.28,105,129.73,93.95,57.76,97.97,86.05,63.56,29.88,Upgrade
37,D&A For EBITDA,47.88,52.01,45.43,54.46,11.68,20.83,13.72,21.56,6.38,10.91,Upgrade
38,EBIT,31.69,64.27,59.57,75.27,82.28,36.93,84.25,64.49,57.19,18.97,Upgrade
