,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2877,2465,1979,3110,3039,2981,3072,3309,3708,2137,2286,2191,2033,1933,2004,1896,2141,2411,2498,2540,2532,Upgrade
1,Market Cap Growth,-17.29%,-17.29%,-35.59%,-6.03%,-18.05%,39.49%,34.36%,51.04%,82.41%,10.54%,14.11%,15.57%,-5.05%,-19.83%,-19.80%,-25.37%,-15.44%,-18.54%,-16.31%,0.15%,56.18%,Upgrade
2,Enterprise Value,2045,1690,506,1920,1839,1854,1972,2325,2369,854,1183,923,634,607,815,761,990,1393,1510,1460,1452,Upgrade
3,Last Close Price,6.92,5.93,4.76,7.42,7.25,7.11,7.33,7.89,8.84,5.10,5.45,5.18,4.81,4.57,4.69,4.44,5.01,5.64,5.77,5.87,5.85,Upgrade
4,PE Ratio,26.70,22.48,16.32,24.81,22.62,25.35,26.99,36.51,43.31,21.70,21.83,16.64,14.96,11.78,12.30,13.23,22.07,44.07,45.31,-,16.41,Upgrade
5,Forward PE,38.44,31.21,25.05,25.79,25.65,26.07,31.78,34.61,31.30,18.36,20.00,14.64,17.46,17.22,18.54,18.24,23.15,29.74,22.26,19.55,18.74,Upgrade
6,PS Ratio,3.84,3.24,2.49,3.88,3.75,3.89,4.07,4.69,5.35,2.85,2.94,2.59,2.34,2.17,2.22,2.14,2.49,1.84,1.44,1.16,0.94,Upgrade
7,PB Ratio,1.53,1.31,1.06,1.68,1.66,1.64,1.72,1.88,2.14,1.27,1.38,1.31,1.23,1.20,1.25,1.21,1.39,1.65,1.74,1.74,1.71,Upgrade
8,P/TBV Ratio,1.43,1.43,1.17,1.85,1.83,1.81,1.91,2.09,2.38,1.42,1.55,1.47,1.38,1.37,1.43,1.38,1.59,1.91,2.03,2.03,1.99,Upgrade
9,P/FCF Ratio,22.99,19.70,13.14,19.64,11.59,15.68,21.39,16.72,-,29.24,17.69,-,13.09,13.99,10.60,7.71,-,23.91,235.23,-,-,Upgrade
10,P/OCF Ratio,19.49,19.49,13.03,19.49,11.54,13.53,17.59,14.46,-,27.93,17.27,-,12.80,13.33,10.21,7.42,-,18.57,52.10,-,-,Upgrade
11,PEG Ratio,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,Upgrade
12,EV/Sales Ratio,2.68,2.22,0.64,2.40,2.27,2.42,2.62,3.29,3.42,1.14,1.52,1.09,0.73,0.68,0.90,0.86,1.15,1.07,0.87,0.67,0.54,Upgrade
13,EV/EBITDA Ratio,14.69,12.39,3.24,11.93,10.47,11.07,12.35,17.62,18.73,5.92,7.57,4.77,3.13,2.84,3.78,3.89,5.51,8.49,9.14,6.31,5.82,Upgrade
14,EV/EBIT Ratio,21.35,17.62,4.39,16.03,13.72,14.76,16.78,25.96,28.24,8.42,-,6.29,4.16,3.79,5.05,5.56,8.19,13.21,14.13,8.35,7.52,Upgrade
15,EV/FCF Ratio,16.34,13.51,3.36,12.13,7.01,9.75,13.73,11.75,-,11.68,9.15,-,4.08,4.39,4.31,3.10,-,13.81,142.20,-,-,Upgrade
16,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,-,-,-,-,-,Upgrade
17,Debt / EBITDA Ratio,0.10,0.15,0.15,0.25,0.08,0.13,0.15,0.17,0.11,0.17,0.55,0.23,0.06,0.10,0.10,0.12,-,-,-,-,-,Upgrade
18,Debt / FCF Ratio,0.11,0.11,0.13,0.13,0.08,0.11,0.17,0.12,-,0.32,0.21,-,0.12,0.14,0.10,0.07,-,-,-,-,-,Upgrade
19,Asset Turnover,0.25,0.29,0.33,0.30,0.31,0.31,0.36,0.25,0.30,0.25,0.34,0.33,0.33,0.35,0.39,0.40,0.39,0.36,0.36,1.19,Upgrade,
20,Inventory Turnover,4.68,3.75,4.50,5.49,4.78,5.25,5.46,6.06,3.80,5.03,4.27,5.80,5.10,6.08,6.54,7.43,6.60,7.35,7.26,6.74,32.42,Upgrade
21,Quick Ratio,1.36,1.36,1.33,2.40,1.95,1.89,1.88,1.79,1.88,2.08,2.07,1.91,2.00,1.72,1.75,1.79,1.78,1.57,1.58,1.62,1.61,Upgrade
22,Current Ratio,1.48,1.48,1.45,2.60,2.54,2.46,2.47,2.38,2.53,2.19,2.18,2.26,2.12,1.81,1.83,1.89,1.88,1.66,1.67,1.73,1.75,Upgrade
23,Return on Equity (ROE),3.46%,5.09%,3.36%,12.00%,6.21%,6.25%,5.58%,8.79%,5.74%,1.12%,4.66%,12.39%,7.56%,7.96%,6.07%,20.89%,8.06%,3.27%,-6.18%,9.94%,Upgrade,
24,Return on Assets (ROA),1.25%,2.17%,0.97%,4.89%,3.15%,2.68%,2.48%,4.28%,2.46%,-0.09%,1.92%,5.90%,3.19%,3.67%,2.59%,7.14%,3.76%,1.27%,0.94%,5.59%,Upgrade,
25,Return on Capital (ROIC),1.72%,2.99%,1.35%,6.84%,4.42%,3.76%,3.44%,6.03%,3.56%,-0.13%,2.76%,8.98%,5.03%,5.63%,3.91%,11.08%,5.94%,1.95%,1.46%,8.76%,Upgrade,
26,Return on Capital Employed (ROCE),4.80%,4.80%,5.83%,6.09%,6.90%,6.49%,6.16%,4.76%,4.51%,5.56%,-,8.06%,8.50%,9.10%,9.25%,7.97%,7.23%,6.57%,6.79%,10.88%,11.72%,Upgrade
27,Earnings Yield,3.81%,4.45%,6.13%,4.03%,4.42%,3.94%,3.70%,2.74%,2.31%,4.61%,4.58%,6.01%,6.69%,8.49%,8.13%,7.56%,4.53%,2.27%,2.21%,4.39%,6.10%,Upgrade
28,FCF Yield,4.35%,5.08%,7.61%,5.09%,8.63%,6.38%,4.68%,5.98%,0.75%,3.42%,5.65%,2.46%,7.64%,7.15%,9.43%,12.96%,6.32%,4.18%,0.43%,-0.64%,4.14%,Upgrade
29,Dividend Yield,0.75%,-,-,-,0.69%,-,-,-,-,-,-,-,1.04%,-,-,-,1.00%,-,-,-,1.37%,Upgrade
30,Payout Ratio,19.38%,-,90.01%,-,-,-,-,-,-,0.11%,454.31%,-,-,68.59%,-,-,-,-,280.42%,-,-,Upgrade
31,Buyback Yield / Dilution,-2.78%,11.36%,-21.81%,5.23%,-12.52%,-2.74%,3.82%,-4.85%,4.03%,-12.17%,9.50%,1.43%,8.87%,24.25%,-48.52%,5.21%,-4.18%,-26.70%,28.53%,-0.50%,-6.92%,Upgrade
32,Total Shareholder Return,-2.03%,11.36%,-21.81%,5.23%,-11.83%,-2.74%,3.82%,-4.85%,4.03%,-12.17%,9.50%,1.43%,9.91%,24.25%,-48.52%,5.21%,-3.18%,-26.70%,28.53%,-0.50%,-5.55%,Upgrade
