,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,285.9,590.38,1087,807.11,1019,1148,1121,1009,1364,1312,1122,1137,520.07,457.67,601.77,1134,1151,1019,988.68,455.47,Upgrade
1,Trading Asset Securities,560.54,205.95,407.45,403.95,203.59,3.86,4.24,-,-,0,10.52,150.2,898.42,888.81,605.8,-,-,-,-,577.41,Upgrade
2,Cash & Short-Term Investments,846.44,796.32,1494,1211,1223,1152,1125,1009,1364,1312,1132,1288,1418,1346,1208,1134,1151,1019,988.68,1033,Upgrade
3,Cash Growth,-30.77%,-30.87%,32.79%,20.02%,-10.38%,-12.17%,-0.61%,-21.63%,-3.82%,-2.60%,-6.23%,13.57%,23.21%,32.14%,22.14%,9.77%,6.64%,-3.69%,36.19%,10.04%,Upgrade
4,Accounts Receivable,1.34,0.87,1.73,0.94,0.83,1.31,2,3.07,1.71,2.89,1.33,0.76,1.39,1.15,1.08,2.08,1.57,0.66,0.64,1.08,Upgrade
5,Other Receivables,4.15,6.01,7.44,9.93,6.73,10.7,6.57,11.83,11.19,7.56,5.9,11.15,7.2,10.15,9.2,14.84,11.34,14.33,13.81,4.31,Upgrade
6,Receivables,5.5,6.88,9.17,310.88,7.56,312.01,8.57,295.02,12.9,10.45,7.23,11.91,8.59,11.3,10.28,16.92,12.91,14.98,14.45,5.4,Upgrade
7,Inventory,74.55,70.7,73.51,71.32,66.98,61.86,66.17,69.45,65.88,60.52,68.21,67.76,66.88,56.84,61.38,60.46,56.89,56.51,54.31,74.86,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,0.56,-,-,-,0.03,-,-,-,-,-,-,-,0.1,Upgrade
9,Other Current Assets,0.53,1.31,53.08,0.66,300.43,0.47,303.8,4.87,5.09,4.42,144.09,5.62,7.16,5.88,5.81,5.56,9.75,6.14,15.82,15.7,Upgrade
10,Total Current Assets,927.02,875.21,1630,1594,1598,1526,1504,1379,1448,1387,1352,1373,1501,1421,1285,1217,1231,1097,1073,1129,Upgrade
11,"Property, Plant & Equipment",614.25,622.35,630.04,637.53,646.01,654.75,662.64,670.4,671.25,682.8,691.08,690,698.64,706.56,714.75,700.62,707.06,718.26,727.93,739.4,Upgrade
12,Long-Term Investments,2.82,1.66,1.66,1.66,1.66,1.7,1.7,1.7,1.7,1.74,1.74,1.74,1.74,1.78,1.78,1.58,-,-,-,-,Upgrade
13,Other Intangible Assets,163.56,165.83,168.09,170.36,172.67,175,177.34,179.67,182.07,183.92,186.34,188.77,191.53,193.63,196.03,198.49,200.96,203.17,205.12,207.43,Upgrade
14,Long-Term Deferred Tax Assets,42.88,41.18,42.49,40.76,37.78,37.84,37.11,36.93,43.36,43.14,43.92,43.74,46.68,46.69,46.41,46.42,50.68,53,58.69,51.37,Upgrade
15,Long-Term Deferred Charges,1.06,2.52,3.74,4.99,6.19,7.41,8.69,9.99,11.91,13.8,15.46,17.02,18.52,19.94,21.35,22.8,23.01,24.02,25.35,26.62,Upgrade
16,Other Long-Term Assets,872.94,869.55,118.67,119.85,121.99,123.15,124.09,125.33,125.75,127.48,128.4,129.6,130.42,131.6,132.78,133.97,135.14,136.35,137.5,139.39,Upgrade
17,Total Assets,2625,2578,2595,2569,2584,2526,2515,2403,2484,2440,2419,2444,2589,2521,2398,2321,2348,2231,2228,2293,Upgrade
18,Accounts Payable,216.96,198.03,218.53,219.36,210.97,191.95,196.21,132.37,182.64,179.1,122.15,200.86,221.05,182.3,203.88,179.55,216.05,162.98,125.4,184.09,Upgrade
19,Accrued Expenses,56.38,54.91,41.84,53.43,66.19,67.44,49.51,33.95,70.01,67.97,49.2,41.12,63.03,67.47,53.06,52.91,72.81,284.62,49.02,43.43,Upgrade
20,Current Portion of Leases,-,4.31,4.26,5.25,4.05,4,3.96,3.96,4.58,5.12,4.72,3.03,1.57,1.4,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,18.78,8.64,5.62,4.8,18.91,8.74,13.25,9.96,15.05,1.64,17.77,13.82,14.82,7.77,14.13,16.63,31.91,-,3.57,3.29,Upgrade
