,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,6801,6847,6807,8529,11051,11654,13165,14298,16104,14321,15198,13148,14820,9220,8230,6834,8679,8111,-,-,-,Upgrade
1,Market Cap Growth,-41.25%,-41.25%,-48.29%,-40.35%,-31.38%,-18.62%,-13.37%,8.75%,8.66%,55.32%,84.67%,92.38%,70.76%,13.68%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,5231,5370,5538,7309,9831,10145,12395,12599,14404,14059,14842,12664,14447,8722,7878,6634,8478,8047,-,-,-,Upgrade
3,Last Close Price,56.13,56.02,55.69,68.46,88.70,93.55,105.68,114.14,128.56,128.27,136.12,117.37,132.30,82.31,73.47,60.61,76.97,71.94,-,-,-,Upgrade
4,PE Ratio,21.54,21.68,18.96,20.24,22.46,20.89,23.74,27.42,33.16,32.41,38.74,37.95,48.70,35.74,34.53,32.86,52.11,49.79,-,-,-,Upgrade
5,Forward PE,11.62,10.47,9.69,12.40,14.92,17.12,20.75,23.64,28.28,29.51,36.74,32.90,42.96,28.76,28.76,29.30,40.18,-,-,-,-,Upgrade
6,PS Ratio,2.06,2.07,2.07,2.49,3.05,3.36,3.76,4.59,5.79,5.40,6.83,6.51,8.55,6.19,6.00,5.74,8.44,8.39,-,-,-,Upgrade
7,PB Ratio,1.55,1.56,1.58,1.95,2.58,2.76,3.21,3.57,4.17,3.84,7.51,6.81,8.12,5.39,5.00,4.19,5.51,5.30,-,-,-,Upgrade
8,P/TBV Ratio,1.63,1.63,1.64,2.03,2.67,2.87,3.33,3.69,4.31,3.88,7.66,6.94,8.29,5.51,5.11,4.28,5.64,5.43,-,-,-,Upgrade
9,P/FCF Ratio,35.50,35.74,32.62,-2529.19,-107.49,-82.10,-,-,-68.03,-,-,-,-85.48,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,12.56,12.56,13.21,26.62,80.90,33.36,-,-,96.70,-,-,-,2433.04,-,555.16,-,-,51.11,-,-,-,Upgrade
11,EV/Sales Ratio,1.58,1.62,1.69,2.13,2.72,2.93,3.54,4.05,5.18,5.30,6.67,6.27,8.33,5.86,5.74,5.57,8.25,8.32,-,-,-,Upgrade
12,EV/EBITDA Ratio,11.73,13.11,12.62,14.30,17.03,15.98,20.35,21.65,26.55,27.20,31.11,29.84,39.42,25.53,26.38,26.00,40.09,41.38,-,-,-,Upgrade
13,EV/EBIT Ratio,17.93,18.40,16.65,17.81,20.14,18.21,23.08,24.14,29.50,30.02,34.25,32.76,43.32,27.82,29.12,28.76,45.33,47.34,-,-,-,Upgrade
14,EV/FCF Ratio,27.30,28.02,26.54,-2167.40,-95.62,-71.47,-,-,-60.85,-,-,-,-83.33,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.12,0.12,0.12,0.10,0.09,0.11,0.12,0.12,0.10,0.07,0.10,0.04,0.04,0.03,0.05,0.05,0.04,0.04,-,0.22,0.22,Upgrade
16,Debt / EBITDA Ratio,1.21,0.87,1.20,0.97,2.03,0.62,0.72,0.70,0.96,0.40,0.35,0.13,0.23,0.09,0.23,0.26,0.30,0.20,-,0.95,1.08,Upgrade
17,Debt / FCF Ratio,2.82,2.82,2.42,-129.17,-3.82,-3.23,-,-,-1.68,-,-,-,-0.42,-,-,-,-,-,-,-,48.51,Upgrade
18,Asset Turnover,0.48,0.53,0.45,0.49,0.48,0.63,0.61,0.46,0.74,0.75,0.76,0.72,0.62,0.68,0.53,0.52,-,-,-,-,Upgrade,
19,Inventory Turnover,2.70,2.57,2.91,2.49,3.06,2.52,3.36,3.06,2.74,3.93,3.45,3.49,3.58,3.14,3.93,3.00,3.25,-,-,-,-,Upgrade
20,Quick Ratio,1.81,1.81,1.82,1.73,2.02,1.80,1.85,1.48,1.98,2.25,1.45,1.56,1.53,1.60,1.93,1.68,2.10,1.42,-,-,1.37,Upgrade
21,Current Ratio,2.31,2.31,2.34,2.43,2.52,2.43,2.34,2.44,2.62,2.76,2.02,2.14,2.12,2.21,2.44,2.51,2.59,2.84,-,-,1.73,Upgrade
22,Return on Equity (ROE),7.53%,8.55%,6.71%,6.47%,12.03%,15.28%,14.58%,14.20%,16.93%,24.64%,22.89%,20.58%,17.19%,18.53%,16.29%,11.51%,-,-,14.66%,-,Upgrade,
23,Return on Assets (ROA),4.57%,2.49%,3.11%,0.52%,6.21%,5.56%,6.50%,3.56%,7.93%,9.44%,9.89%,5.23%,10.17%,8.15%,7.63%,4.69%,-,-,-,-,Upgrade,
