,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Interest and Dividend Income,-,-,-,-,-,-,-,-,-,-,-26.54,9.2,8.27,9.08,6.63,6.2,5.3,3.83,3.68,3.85,Upgrade
1,Total Interest Expense,1.38,1.38,1.98,1.67,1.29,1.54,1.76,1.25,0.89,1.24,1.24,1.96,1.64,2.1,1.74,1.3,1.22,0.89,0.9,0.88,Upgrade
2,Net Interest Income,-1.38,-1.38,-1.98,-1.67,-1.29,-1.54,-1.76,-1.25,-0.89,-1.24,-27.78,7.23,6.63,6.98,4.89,4.9,4.08,2.94,2.78,2.97,Upgrade
3,Brokerage Commission,2.01,2.01,2.64,3.42,3.14,4.78,6.07,4.79,5.98,8.52,15.36,13.26,10.04,19.28,-25.44,8.45,-,9.38,-26.01,6.99,Upgrade
4,Asset Management Fee,1.7,1.7,2.03,2.26,1.73,1.65,3.46,2.57,1.94,1.42,1.33,1.47,2.09,1.42,-2.96,0.97,-,1.05,-0.58,0.26,Upgrade
5,Underwriting & Investment Banking Fee,4.29,4.29,2.11,1.1,1.14,1.49,9.61,1.1,1.66,2.84,2.27,2.68,2.13,2.59,-5.82,2.38,-,2.59,-5.13,0.69,Upgrade
6,Gain on Sale of Investments (Rev),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.37,-,Upgrade
7,Other Revenue,6.73,6.73,9.26,3.76,5.44,9.12,8.63,3.5,3.53,7.54,23.57,-0.07,0.3,-0.28,58.26,1.78,14.21,-0.28,46.88,-1.23,Upgrade
8,Revenue,13.36,13.36,14.06,8.87,10.16,15.5,26.02,10.72,12.21,19.07,14.74,24.58,21.19,29.99,28.93,18.47,18.3,15.69,18.31,9.68,Upgrade
9,Revenue Growth (YoY),31.49%,-13.78%,-45.96%,-17.27%,-16.78%,-18.76%,76.46%,-56.39%,-42.38%,-36.39%,-49.04%,33.06%,15.80%,91.15%,58.01%,90.88%,20.80%,-7.43%,10.54%,-32.78%,Upgrade
10,Salaries & Employee Benefits,8.87,8.87,9.06,6.92,7.46,7.79,11.25,7.4,7.24,6.83,9.86,6.36,6.83,7.18,11.85,5.61,4.77,4.87,7.61,4.71,Upgrade
11,Cost of Services Provided,1.82,1.82,1.16,1,1.8,1.04,4.04,1.2,1.66,2.71,2.96,3.87,3.27,6.1,4.1,3.19,2.26,3.2,4.25,2.02,Upgrade
12,Other Operating Expenses,3.78,3.78,11.55,6.44,1.79,5.48,5.44,3.29,3.71,4.03,3.12,4.47,4.09,3.73,2.52,2.06,2.65,2.9,3.97,3,Upgrade
13,Total Operating Expenses,15.76,15.76,29.94,15.97,14.57,15.96,41.03,14.24,19.36,15.72,22.92,15.89,16.29,18.14,20.67,11.82,10.48,11.69,16.97,10.61,Upgrade
14,Operating Income,-2.4,-2.4,-15.88,-7.1,-4.41,-0.46,-15.01,-3.52,-7.15,3.35,-8.18,8.68,4.91,11.85,8.27,6.65,7.82,3.99,1.34,-0.93,Upgrade
15,EBT Excluding Unusual Items,-2.31,-2.31,-15.92,-7.17,-4.12,-0.85,-16.26,-4.96,-7.78,3.21,-8.49,9.2,4.75,11.71,8.27,6.65,7.82,3.99,1.34,-0.93,Upgrade
16,Asset Writedown,-0.54,-0.54,-1.32,-,-,-,-0.5,-,-,-,-,1,-,-0.8,-0.3,0.2,0.3,-0.3,0.2,-,Upgrade
17,Pretax Income,-2.85,-2.85,-17.24,-7.17,-4.12,-0.85,-16.76,-4.96,-7.78,3.19,-8.49,10.2,4.75,10.91,7.97,6.85,8.12,3.69,1.54,-0.93,Upgrade
18,Income Tax Expense,0.06,0.06,-2.36,-0.91,-0.71,-0.31,-2.24,-0.02,-0.39,0.58,-0.9,1.26,0.73,1.23,0.64,1.13,1.24,0.43,-0.98,0.05,Upgrade
19,Earnings From Continuing Ops.,-2.91,-2.91,-14.87,-6.26,-3.41,-0.54,-14.52,-4.94,-7.4,2.61,-7.59,8.94,4.02,9.68,7.33,5.72,6.88,3.26,2.52,-0.98,Upgrade
20,Minority Interest in Earnings,0.03,0.03,0.03,0.04,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.03,-,-,-,-,-,-,-,Upgrade
21,Net Income,-2.88,-2.88,-14.84,-6.22,-3.39,-0.51,-14.5,-4.92,-7.38,2.64,-7.57,8.95,4.06,9.68,7.33,5.72,6.88,3.26,2.52,-0.98,Upgrade
22,Net Income to Common,-2.88,-2.88,-14.84,-6.22,-3.39,-0.51,-14.5,-4.92,-7.38,2.64,-7.57,8.95,4.06,9.68,7.33,5.72,6.88,3.26,2.52,-0.98,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-72.71%,-,56.49%,-41.02%,196.58%,191.15%,-,135.30%,-34.21%,54.56%,-,Upgrade
24,Shares Outstanding (Basic),189,189,186,186,186,186,186,186,186,186,186,188,186,191,193,197,200,200,200,200,Upgrade
25,Shares Outstanding (Diluted),189,189,186,186,186,186,186,186,186,186,186,188,186,191,193,197,200,200,200,200,Upgrade
26,Shares Change (YoY),1.93%,1.93%,0.04%,-,-,-,0.01%,-1.01%,-,-3.00%,-3.70%,-4.93%,-7.14%,-4.33%,-3.68%,-1.38%,-0.06%,0.00%,-0.11%,4.25%,Upgrade
27,EPS (Basic),-0.02,-0.02,-0.08,-0.03,-0.02,-0.00,-0.08,-0.03,-0.04,0.01,-0.04,0.05,0.02,0.05,0.04,0.03,0.03,0.02,0.01,-0.00,Upgrade
28,EPS (Diluted),-0.02,-0.02,-0.08,-0.03,-0.02,-0.00,-0.08,-0.03,-0.04,0.01,-0.04,0.05,0.02,0.05,0.04,0.03,0.03,0.02,0.01,-0.00,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-71.87%,-,64.60%,-36.48%,210.24%,202.16%,-,135.62%,-34.27%,54.78%,-,Upgrade
