,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,676,662,612,641,420,420,420,406,420,400,454,458,440,380,254,256,250,250,252,250,250,Upgrade
1,Market Cap Growth,57.47%,57.47%,45.61%,57.89%,0%,5.00%,-7.49%,-11.35%,-4.55%,5.26%,78.74%,78.91%,76.00%,52.00%,0.81%,2.42%,0.02%,-2.32%,-8.03%,-0.79%,-0.79%,Upgrade
2,Last Close Price,3.25,3.18,3.04,3.19,2.10,2.09,2.08,2.01,2.08,1.97,2.22,2.23,2.15,1.84,1.22,1.23,1.20,1.19,1.18,1.17,1.17,Upgrade
3,PE Ratio,-,-,-,-,-,-,-,-,-,-,56.25,-,14.67,14.19,8.58,11.04,13.61,21.42,32.65,26.55,-,Upgrade
4,PS Ratio,12.25,13.32,13.17,13.20,6.94,6.73,6.52,5.97,7.40,5.67,5.71,5.06,4.20,3.86,2.66,3.15,3.53,4.03,4.28,4.16,4.29,Upgrade
5,PB Ratio,3.90,3.81,3.52,3.93,-,2.29,2.22,2.15,-,1.89,2.10,2.12,-,1.76,1.22,1.23,-,1.19,1.23,1.22,-,Upgrade
6,P/FCF Ratio,45.87,339.91,628.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,43.95,302.13,558.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,0.62,0.62,0.62,0.62,-,0.59,0.73,0.73,-,0.67,1.00,1.00,-,2.81,0.63,0.63,-,0.46,0.34,0.34,-,Upgrade
9,Debt / FCF Ratio,7.27,55.05,110.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Asset Turnover,0.16,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
11,Quick Ratio,1.56,1.56,1.56,1.62,-,1.77,-,1.68,-,1.71,-,1.49,-,1.19,-,1.49,-,2.02,-,2.40,-,Upgrade
12,Current Ratio,1.68,1.68,1.68,1.71,-,1.88,-,1.77,-,1.81,-,1.55,-,1.21,-,1.54,-,2.14,-,2.51,-,Upgrade
13,Return on Equity (ROE),-6.70%,-6.91%,-34.33%,-,-7.32%,-1.14%,-,-,-13.85%,4.84%,-,-,7.57%,18.52%,-,-,13.23%,6.35%,-,-,Upgrade,
14,Return on Assets (ROA),-3.54%,-3.70%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Earnings Yield,-3.97%,-4.05%,-4.47%,-3.89%,-5.86%,-5.55%,-6.50%,-5.95%,-4.10%,-0.84%,1.78%,3.30%,6.82%,7.05%,11.65%,9.05%,7.35%,4.67%,3.06%,3.77%,3.41%,Upgrade
16,FCF Yield,2.18%,0.29%,0.16%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Dividend Yield,0.06%,0.19%,0.44%,0.41%,-,0.96%,-,1.10%,-,1.32%,-,1.30%,-,1.63%,-,2.44%,-,2.44%,-,2.38%,-,Upgrade
18,Buyback Yield / Dilution,-0.98%,-1.93%,-1.93%,-0.04%,-,-,-,-0.01%,1.01%,-,3.00%,3.70%,4.93%,7.14%,4.33%,3.68%,1.38%,0.06%,-0.00%,0.11%,-4.25%,Upgrade
19,Total Shareholder Return,-0.91%,-1.74%,-1.49%,0.36%,-,0.96%,-,1.09%,1.01%,1.32%,3.00%,4.99%,4.93%,8.77%,4.33%,6.11%,1.38%,2.50%,-0.00%,2.49%,-4.25%,Upgrade
