,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,36.13,36.13,19.46,-,20.66,-,27.37,-,40.72,-,17.93,-,44.12,-,30.34,-,33.96,-,17.77,-,Upgrade
1,Trading Asset Securities,3.31,3.31,2.66,-,3.13,-,4.39,-,4.29,-,4.17,-,6.02,-,2.97,-,4.53,-,1.38,-,Upgrade
2,Accounts Receivable,193.93,193.93,189.74,-,206.65,-,238.93,-,260.16,-,379.81,-,396.68,-,384.69,-,233.8,-,214.18,-,Upgrade
3,Other Receivables,6.09,6.09,6.58,-,6.61,-,4.96,-,1.6,-,1.13,-,423.05,-,0.17,-,0.27,-,0.23,-,Upgrade
4,"Property, Plant & Equipment",50.19,50.19,53.77,-,54.46,-,55.64,-,58.91,-,58.45,-,56.5,-,52.88,-,52.99,-,54.55,-,Upgrade
5,Other Intangible Assets,6.35,6.35,0.27,-,0.37,-,0.27,-,0.36,-,0.22,-,0.34,-,0.34,-,0.56,-,0.61,-,Upgrade
6,Restricted Cash,4.31,4.31,4.21,-,4.11,-,4.04,-,4.01,-,4,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Current Assets,13.83,13.83,8.23,-,10.68,-,10.93,-,13.21,-,13.28,-,16.24,-,13.72,-,16.12,-,10.28,-,Upgrade
8,Long-Term Deferred Tax Assets,-,-,-,-,3.4,-,2.25,-,-,-,0.06,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Long-Term Assets,14.87,14.87,15.83,-,16.55,-,16.63,-,19.49,-,17.5,-,15.42,-,16.57,-,11.48,-,11.35,-,Upgrade
10,Total Assets,329,329,300.75,-,326.64,-,365.42,-,402.75,-,496.55,-,958.37,-,501.67,-,353.72,-,310.35,-,Upgrade
11,Accounts Payable,30.66,30.66,29.81,-,20.09,-,20.08,-,31.63,-,50.27,-,118.36,-,137.97,-,32.41,-,16.3,-,Upgrade
12,Accrued Expenses,0.17,0.17,0.17,-,0.16,-,0.16,-,-,-,0.13,-,-,-,-,-,-,-,-,-,Upgrade
13,Short-Term Debt,4.73,4.73,11,-,3.9,-,4.63,-,-,-,2.53,-,-,-,-,-,-,-,-,-,Upgrade
14,Current Portion of Long-Term Debt,101.15,101.15,87.23,-,102.21,-,127.65,-,136.97,-,209.37,-,599.17,-,124.55,-,96.2,-,69,-,Upgrade
15,Current Portion of Leases,1.12,1.12,1.91,-,1.84,-,1.68,-,1.57,-,2.43,-,1.6,-,1.6,-,0.46,-,0.08,-,Upgrade
16,Other Current Liabilities,15.43,15.43,5.05,-,5.49,-,10.07,-,9.07,-,5.98,-,6.51,-,13.66,-,5.21,-,11.73,-,Upgrade
17,Long-Term Debt,-,-,-,-,-,-,2.57,-,2.51,-,-,-,4.11,-,4.02,-,-,-,-,-,Upgrade
18,Long-Term Leases,0.12,0.12,0.41,-,0.89,-,1.25,-,1.06,-,1.75,-,0.7,-,1.49,-,0.79,-,-,-,Upgrade
19,Long-Term Deferred Tax Liabilities,1.98,1.98,2.07,-,8.55,-,8.36,-,8.72,-,8.14,-,7.94,-,6.92,-,7.43,-,7.74,-,Upgrade
20,Total Liabilities,155.36,155.36,137.65,-,143.13,-,176.46,-,191.53,-,280.6,-,742.57,-,292.73,-,143.3,-,104.97,-,Upgrade
21,Common Stock,2.08,2.08,2,-,2,-,2.0,-,2,-,2,-,2,-,2,-,2,-,2,-,Upgrade
22,Additional Paid-In Capital,74.45,74.45,55.77,-,55.03,-,55.03,-,55.03,-,55.03,-,55.03,-,55.03,-,55.03,-,54.98,-,Upgrade
23,Retained Earnings,-21.56,-21.56,-14.85,-,7.7,-,13.84,-,35.11,-,42.82,-,43.62,-,33.28,-,22.83,-,15.67,-,Upgrade
24,Comprehensive Income & Other,118.51,118.51,120.08,-,118.6,-,118.05,-,118.98,-,115.94,-,114.98,-,118.62,-,130.56,-,132.73,-,Upgrade
25,Total Common Equity,173.48,173.48,163.01,-,183.33,188.91,188.91,-,211.13,215.79,215.79,-,215.63,208.94,208.94,-,210.42,205.38,205.38,-,Upgrade
26,Minority Interest,0.15,0.15,0.1,-,0.17,-,0.05,-,0.09,-,0.15,-,0.18,-,-,-,-,-,-,-,Upgrade
27,Shareholders' Equity,173.64,173.64,163.1,-,183.5,188.96,188.96,-,211.22,215.94,215.94,-,215.81,208.94,208.94,-,210.42,205.38,205.38,-,Upgrade
28,Total Liabilities & Equity,329,329,300.75,-,326.64,-,365.42,-,402.75,-,496.55,-,958.37,-,501.67,-,353.72,-,310.35,-,Upgrade
29,Total Debt,107.13,107.13,100.55,-,108.84,137.79,137.79,-,142.11,216.08,216.08,-,605.59,131.66,131.66,-,97.44,69.08,69.08,-,Upgrade
30,Net Cash (Debt),-67.69,-67.69,-78.43,-,-85.05,-106.03,-106.03,-,-97.1,-193.98,-193.98,-,-555.45,-98.36,-98.36,-,-58.95,-49.93,-49.93,-,Upgrade
31,Net Cash Per Share,-0.36,-0.36,-0.42,-,-0.46,-0.57,-0.57,-,-0.52,-1.05,-1.05,-,-2.99,-0.51,-0.51,-,-0.29,-0.25,-0.25,-,Upgrade
32,Filing Date Shares Outstanding,208.02,208.02,200.37,185.61,200.04,185.61,200.04,185.61,200.04,200.04,200.04,187.5,200.04,191.35,200.04,197.23,200.04,200,200,200,Upgrade
33,Total Common Shares Outstanding,208.02,208.02,200.37,185.61,200.04,185.61,200.04,185.61,200.04,200.04,200.04,187.5,200.04,191.35,200.04,197.23,200.04,200,200,200,Upgrade
34,Working Capital,104.33,104.33,95.7,-,118.15,-,126.35,-,144.74,-,149.6,-,156.31,-,151.57,-,153.6,-,146.61,-,Upgrade
35,Book Value Per Share,0.83,0.83,0.81,-,0.92,0.94,0.94,-,1.06,1.08,1.08,-,1.08,1.04,1.04,-,1.05,1.03,1.03,-,Upgrade
36,Tangible Book Value,167.14,167.14,162.73,-,182.96,188.65,188.65,-,210.77,215.57,215.57,-,215.29,208.6,208.6,-,209.85,204.76,204.76,-,Upgrade
37,Tangible Book Value Per Share,0.80,0.80,0.81,-,0.91,0.94,0.94,-,1.05,1.08,1.08,-,1.08,1.04,1.04,-,1.05,1.02,1.02,-,Upgrade
