,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,342.55,353.16,297.94,278.84,311.37,275.02,268.03,244.99,293.96,327.17,306.1,285.25,302.03,247.48,252.41,235.18,207.59,149.45,115.53,170.3,Upgrade
1,Other Revenue,-0.6,0.6,-,1.85,-1.98,1.98,-,10.57,-1.7,1.7,-,16.58,-4.04,4.04,-,3.78,-0.57,0.57,-,2.07,Upgrade
2,Revenue,341.95,353.76,297.94,280.69,309.39,277,268.03,255.55,292.27,328.87,306.1,301.83,297.99,251.52,252.41,238.96,207.01,150.02,115.53,172.38,Upgrade
3,Revenue Growth (YoY),10.52%,27.71%,11.16%,9.84%,5.86%,-15.77%,-12.44%,-15.33%,-1.92%,30.75%,21.27%,26.31%,43.95%,67.66%,118.48%,38.63%,17.61%,1.88%,-14.64%,3.68%,Upgrade
4,Cost of Revenue,252.77,270.53,229.28,214.35,224.76,202.5,199.52,194.58,221.35,254.91,240.82,231.62,227.46,199.45,197.54,199.87,147.06,109.54,85.12,129.85,Upgrade
5,Gross Profit,89.18,83.23,68.66,66.35,84.63,74.5,68.51,60.97,70.92,73.96,65.28,70.21,70.52,52.08,54.87,39.09,59.95,40.48,30.41,42.53,Upgrade
6,"Selling, General & Admin",38.59,37.5,34.76,36.48,37.9,31.6,32.08,29.05,28.21,31.4,26.21,37.67,21.9,18.64,23.99,18.48,20.04,17.67,18.1,26.47,Upgrade
7,Research & Development,14.66,15.77,11.73,9.18,13.48,15.01,14.67,11,12.56,13.06,10.75,11.48,8.67,9.63,7.32,6.71,6.59,6.22,6.03,5.49,Upgrade
8,Other Operating Expenses,-7.02,5.38,-2.3,4.99,0.96,0.76,-1.01,6.41,1.13,0.55,-1.69,3.98,-1.01,1.24,0.79,1.44,0.77,0.39,0.56,2.17,Upgrade
9,Operating Expenses,46.85,63.39,42.85,50.5,54.67,53.34,44.92,46.42,41.65,49.06,35.13,51.93,30.83,31.26,30.93,27.3,30.56,26.19,21.88,34.42,Upgrade
10,Operating Income,42.33,19.84,25.81,15.84,29.96,21.15,23.59,14.56,29.27,24.89,30.15,18.28,39.7,20.82,23.94,11.79,29.39,14.29,8.53,8.11,Upgrade
11,Interest Expense,-3.67,-3.48,-3.48,-3.51,-3.51,-3.33,-3.29,-5.99,-0.12,-0.51,-0.2,-0.42,-0.18,-0.15,-,-,-,-0.16,-0.15,-0.49,Upgrade
12,Interest & Investment Income,2.78,2.55,1.67,2.75,1.57,1.1,0.68,0.49,0.8,-,0.54,0.5,0.63,1.23,0.41,0.9,0.56,0.53,0.61,1.02,Upgrade
13,Currency Exchange Gain (Loss),-2.48,2.48,-,2.41,-3.15,3.15,-,6.77,-3.54,3.54,-,-1.76,0.6,-0.6,-,-2.65,-0.59,0.59,-,0.55,Upgrade
14,Other Non Operating Income (Expenses),1.43,-1.16,0.68,-0.96,1.86,1.97,-2.28,-5.43,5.04,0.01,-0.67,0.84,-1.25,-0.79,0.34,1.81,-1.69,-0.77,-0,-1.41,Upgrade
15,EBT Excluding Unusual Items,40.4,20.23,24.69,16.53,26.74,24.05,18.7,10.39,31.45,27.92,29.83,17.43,39.5,20.51,24.7,11.85,27.67,14.48,8.99,7.78,Upgrade
16,Gain (Loss) on Sale of Investments,-0.01,-0.06,-0.08,-0.12,0.95,-0.52,0.55,-0.46,-0.77,-2.53,-0.05,0.24,-0.16,0.14,-0.3,0.36,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-2.66,-0.32,-,-,0.01,-,-0.23,0.14,-0.02,-0,-0,-0.04,0.02,-0.02,-0.07,-0.02,-0.04,-0.02,-0,-,Upgrade
18,Asset Writedown,2.83,-2.2,-0.37,-0.25,0.16,-0.53,-0.17,0.34,-1.06,0.22,-0.24,0.9,-1,-,-,0.09,-0.11,-0.2,0.2,-0.58,Upgrade
19,Other Unusual Items,-7.41,7.24,-0.14,7.56,-,-,-,8.75,0.01,-0.01,-,6.36,-0.99,0.89,-0.04,1.26,0.01,-0.01,-,1,Upgrade
20,Pretax Income,33.15,24.9,24.09,23.72,27.86,23,18.85,19.16,29.6,25.6,29.54,24.89,37.37,21.53,24.29,13.55,27.53,14.26,9.19,8.2,Upgrade
21,Income Tax Expense,4.92,3.09,4.24,2.51,4.67,0.65,3.4,0.38,6.2,3.2,3.98,3.12,5.42,2.94,3.58,2.69,3.98,1.87,1.8,2.23,Upgrade
22,Net Income,28.23,21.8,19.86,21.21,23.19,22.35,15.46,18.78,23.4,22.4,25.56,21.78,31.95,18.59,20.71,10.85,23.55,12.39,7.39,5.98,Upgrade
23,Net Income to Common,28.23,21.8,19.86,21.21,23.19,22.35,15.46,18.78,23.4,22.4,25.56,21.78,31.95,18.59,20.71,10.85,23.55,12.39,7.39,5.98,Upgrade
24,Net Income Growth,21.74%,-2.45%,28.46%,12.95%,-0.89%,-0.21%,-39.53%,-13.77%,-26.77%,20.51%,23.41%,100.68%,35.68%,50.02%,180.32%,81.58%,28.22%,-4.50%,-46.63%,-44.87%,Upgrade
25,Shares Outstanding (Basic),129,128,124,133,129,123,129,126,130,125,128,128,128,124,129,122,135,124,123,135,Upgrade
26,Shares Outstanding (Diluted),129,128,124,133,129,123,129,126,130,125,128,128,128,124,129,122,135,124,123,135,Upgrade
