,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,311.95,-,372.21,-,237.44,-,290.1,-,267.26,-,227.14,-,261.96,-,411.89,-,224.03,-,384.21,-,Upgrade
1,Short-Term Investments,80,-,10,-,80.01,-,60,-,61.64,-,84,-,-,-,4,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,212.55,-,-,-,Upgrade
3,Cash & Short-Term Investments,391.95,382.21,382.21,-,317.45,350.1,350.1,-,328.89,311.14,311.14,-,261.96,415.89,415.89,-,436.58,384.21,384.21,-,Upgrade
4,Cash Growth,23.47%,9.17%,9.17%,-,-3.48%,12.52%,12.52%,-,25.55%,-25.19%,-25.19%,-,-40.00%,8.24%,8.24%,-,36.79%,18.74%,18.74%,-,Upgrade
5,Accounts Receivable,289.63,-,271.6,-,286,-,269.8,-,212.06,-,224.6,-,199.48,-,206.98,-,181.27,-,252.97,-,Upgrade
6,Other Receivables,11.37,-,18.83,-,29.45,-,7.3,-,17.59,-,6.7,-,30.36,-,6.93,-,10.53,-,4.85,-,Upgrade
7,Receivables,300.99,-,290.43,-,315.45,-,277.1,-,229.65,-,231.29,-,229.83,-,213.91,-,191.8,-,257.81,-,Upgrade
8,Inventory,201.47,-,205.42,-,222.78,-,203.02,-,175.18,-,157.95,-,171.85,-,120.86,-,113.49,-,124.75,-,Upgrade
9,Other Current Assets,36.25,-,42.53,-,58.18,-,64.87,-,40.36,-,39.59,-,33.35,-,58.7,-,35.39,-,39.32,-,Upgrade
10,Total Current Assets,930.66,-,920.58,-,913.86,-,895.09,-,774.09,-,739.98,-,696.99,-,809.35,-,777.26,-,806.09,-,Upgrade
11,"Property, Plant & Equipment",283.96,-,284.57,-,294.57,-,299.5,-,298.81,-,307.82,-,324.72,-,215.71,-,209.22,-,214.11,-,Upgrade
12,Long-Term Investments,10,-,10,-,-,-,30,-,30,-,30,-,-,-,-,-,-,-,-,-,Upgrade
13,Goodwill,63.42,-,63.42,-,96.52,-,96.52,-,96.52,-,96.52,-,90.16,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,120.7,-,122.15,-,108.14,-,110.4,-,113.4,-,115.75,-,118.4,-,88.94,-,85.43,-,100.26,-,Upgrade
15,Long-Term Deferred Tax Assets,3.96,-,3.58,-,5.48,-,5.46,-,5.64,-,6.73,-,2.77,-,2.99,-,2.49,-,2.59,-,Upgrade
16,Other Long-Term Assets,12.31,-,11.34,-,11.37,-,11.25,-,13.7,-,10.77,-,12.94,-,3.89,-,10.32,-,1.07,-,Upgrade
17,Total Assets,1425,-,1416,-,1430,-,1448,-,1332,-,1308,-,1246,-,1121,-,1085,-,1124,-,Upgrade
18,Accounts Payable,149.78,-,152.49,-,131.12,-,118.94,-,110.99,-,98.28,-,244.39,-,98.49,-,76.19,-,75.09,-,Upgrade
19,Accrued Expenses,-,-,22.6,-,-,-,54.08,-,-,-,33.57,-,-,-,26.98,-,-,-,50.17,-,Upgrade
20,Short-Term Debt,80.09,-,82.11,-,84.23,-,83.11,-,66.07,-,101.14,-,40,-,-,-,30,-,30,-,Upgrade
21,Current Portion of Long-Term Debt,3.69,-,3.31,-,-,-,1.92,-,-,-,-,-,-,-,9,-,9,-,9,-,Upgrade
22,Current Portion of Leases,2.49,-,0.5,-,1.34,-,3.18,-,3,-,3.94,-,0.76,-,1.06,-,-,-,1.46,-,Upgrade
23,Current Income Taxes Payable,3.51,-,3.7,-,4.72,-,13.05,-,9.23,-,6.58,-,7.22,-,5.95,-,5.51,-,10.21,-,Upgrade
24,Current Unearned Revenue,17.79,-,16.03,-,25.22,-,43.98,-,17.86,-,17.39,-,18.3,-,16.75,-,9.84,-,19.83,-,Upgrade
25,Other Current Liabilities,73.43,-,85.44,-,115.33,-,94.47,-,132.17,-,74.59,-,-,-,54.04,-,64.57,-,48.53,-,Upgrade
26,Total Current Liabilities,330.78,-,366.18,-,361.96,-,412.72,-,339.32,-,335.49,-,310.66,-,212.27,-,195.12,-,244.29,-,Upgrade
27,Long-Term Debt,5.62,-,2.43,-,4.13,-,2.91,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,2.61,-,1.34,-,2.24,-,1.57,-,4.2,-,0.62,-,-,-,-,-,-,-,2.57,-,Upgrade
