,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,264.18,280.33,241.68,267.65,255.81,299.72,297.29,250.53,223.17,215.7,242.03,205.58,171.91,219.29,271.68,300.14,264.7,194.85,316.98,288.18,Upgrade
1,Revenue Growth (YoY),3.27%,-6.47%,-18.71%,6.83%,14.63%,38.95%,22.83%,21.86%,29.82%,-1.64%,-10.91%,-31.51%,-35.06%,12.54%,-14.29%,4.15%,2.27%,-10.16%,31.11%,31.14%,Upgrade
2,Cost of Revenue,177.33,171.81,160.83,148.56,157.53,158.7,156.09,133.86,134.88,118.13,148.38,115.46,105.1,101.73,110.21,128.11,117.41,103.2,151.6,112.28,Upgrade
3,Gross Profit,86.85,108.52,80.85,119.09,98.28,141.02,141.2,116.67,88.3,97.57,93.65,90.12,66.8,117.56,161.47,172.03,147.29,91.65,165.38,175.89,Upgrade
4,"Selling, General & Admin",52.14,73.22,66.66,87.64,78.55,110.42,99.25,88.9,74,75.8,82.56,80.45,61.35,94.29,142.74,143.96,125.08,73.26,129.9,144.03,Upgrade
5,Other Operating Expenses,8.2,9.33,16.61,14.27,5.9,8.51,1.64,5.49,3.69,7.38,2.19,2.6,4.68,5.18,9.43,7.79,16.33,6.87,7.16,8.09,Upgrade
6,Operating Expenses,63.53,82.56,86.07,101.91,83.52,118.93,103.74,94.4,77.7,83.18,87.18,83.05,66.03,99.47,152.04,151.75,141.4,80.12,137.37,152.12,Upgrade
7,Operating Income,23.32,25.97,-5.22,17.18,14.76,22.09,37.46,22.27,10.6,14.39,6.47,7.08,0.78,18.09,9.43,20.28,5.89,11.52,28.01,23.77,Upgrade
8,Interest Expense,-1.4,-1.07,-1.29,-1.03,-1.64,-1.6,-2.46,-1.41,-1.51,-1.65,-2.4,-1.46,-0.73,-0.01,-0.08,-0.24,-0.27,-0.24,-0.38,-0.39,Upgrade
9,Interest & Investment Income,1.71,-,1.53,1.17,1.83,1.73,2.31,1.21,1.55,1.4,1.64,3.32,2.38,2.56,3.7,3.02,1.78,0.72,2.63,2.08,Upgrade
10,Currency Exchange Gain (Loss),-,-,-0,-,0.05,-,0,0,0.02,-,-,-,0.03,-,-,-,0.03,-,0,-,Upgrade
11,Other Non Operating Income (Expenses),-0.18,-,-0.32,-,-0.64,-,0.01,-,-,-,-0.58,-,-,-,-3.34,-,-,-,-0.06,-,Upgrade
12,EBT Excluding Unusual Items,23.45,24.89,-5.31,17.32,14.36,22.22,37.33,22.07,10.66,14.14,5.13,8.95,2.45,20.64,9.71,23.07,7.44,12.01,30.21,25.46,Upgrade
13,Impairment of Goodwill,-,-,-33.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.56,-0.99,1.6,0.96,-0.99,0.41,Upgrade
15,Gain (Loss) on Sale of Assets,-0.06,-,-0.77,-0.14,-0.14,0.03,-2.4,-0.02,0.05,-0,-0.04,-0.54,-0.02,0.01,0.14,-2.46,0.39,-0.08,-0.09,-0.22,Upgrade
16,Asset Writedown,-,-,16.2,-,-0.06,0.06,-,-,-0.27,0.7,0.86,-,-,0.38,-,-,-,-,-3.47,-,Upgrade
