,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,9507,7103,5388,8491,11419,10710,12325,15002,17567,29047,29354,21972,34621,34895,15802,14629,16948,4745,-,-,-,Upgrade
1,Market Cap Growth,-33.68%,-33.68%,-56.28%,-43.40%,-35.00%,-63.13%,-58.01%,-31.72%,-49.26%,-16.76%,85.76%,50.20%,104.28%,635.47%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,12029,9715,7686,11132,14059,12730,13584,15877,17783,28813,28770,20398,33047,34293,15184,13617,16433,4535,-,-,-,Upgrade
3,Last Close Price,26.50,19.80,15.02,23.55,31.66,30.85,37.18,45.15,52.87,87.43,88.35,66.01,104.02,104.84,51.10,47.16,54.64,20.39,-,-,-,Upgrade
4,PE Ratio,-,-8825.84,-,-,30.46,33.26,70.69,57.10,-,64.82,50.48,40.76,67.32,61.67,31.62,31.09,39.90,15.69,-,-,-,Upgrade
5,Forward PE,-,13.38,10.15,16.58,23.15,12.81,15.81,18.80,19.85,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,3.40,2.63,2.02,3.07,4.04,3.84,4.73,5.96,6.62,11.48,11.84,8.59,13.98,13.15,5.68,5.90,8.21,3.10,-,-,-,Upgrade
7,PB Ratio,1.90,1.38,1.06,1.65,2.20,2.22,3.05,3.75,4.44,7.65,7.92,6.09,9.87,10.51,9.60,9.22,11.20,3.52,-,-,-,Upgrade
8,P/TBV Ratio,1.54,1.54,1.19,1.84,2.44,2.48,3.47,4.28,5.08,8.52,8.81,6.73,10.84,10.82,10.20,9.81,11.68,3.69,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-9.07,-8.58,-,-,-,-,-,-,-,-,-,-20.14,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,10.20,10.20,10.09,31.06,-144.50,-,-,-,-,40.50,245.71,1486.43,-101.13,-,-71.41,-,41.31,-,-,-,-,Upgrade
11,EV/Sales Ratio,4.46,3.60,2.88,4.03,4.98,4.56,5.21,6.31,6.70,11.39,11.61,7.97,13.34,12.92,5.46,5.49,7.96,2.96,-,-,-,Upgrade
12,EV/EBITDA Ratio,26.71,22.57,14.73,19.78,24.16,23.75,30.57,31.54,31.55,46.46,41.99,30.20,53.62,53.33,23.43,23.45,32.62,11.37,-,-,-,Upgrade
13,EV/EBIT Ratio,52.65,41.84,22.78,27.88,32.54,31.81,42.18,39.84,37.64,53.10,46.79,33.13,58.61,57.36,25.09,24.97,34.91,12.32,-,-,-,Upgrade
14,EV/FCF Ratio,-67.10,-,-,-11.89,-10.57,-,-,-,-,-,-,-,-,-,-19.35,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.64,0.64,0.76,0.68,0.63,0.75,0.76,0.71,0.69,0.46,0.28,0.25,0.16,0.13,0.22,0.15,0.10,0.09,0.25,0.32,0.32,Upgrade
16,Debt / EBITDA Ratio,7.25,6.49,11.97,8.73,6.40,4.18,6.34,6.02,8.47,3.51,1.43,1.24,1.03,0.59,0.52,0.49,0.24,0.15,0.45,1.17,0.87,Upgrade
17,Debt / FCF Ratio,-,-,-,-3.72,-2.45,-,-,-,-,-,-,-,-,-,-0.45,-,-,-,0.54,4.60,-5.72,Upgrade
18,Asset Turnover,0.36,0.24,0.18,0.30,0.37,0.30,0.22,0.33,0.37,0.37,0.40,0.39,0.53,0.76,0.66,1.04,1.45,-,-,-,Upgrade,
19,Inventory Turnover,2.10,2.91,2.06,1.44,2.11,2.05,1.59,1.43,2.96,3.46,3.32,3.06,3.83,4.32,4.59,4.17,6.27,6.23,-,-,-,Upgrade
20,Quick Ratio,1.46,1.46,1.09,0.97,1.17,1.05,1.09,1.02,1.16,0.93,1.24,1.44,1.76,2.28,1.43,1.63,1.70,1.22,0.84,-,1.40,Upgrade
21,Current Ratio,2.01,2.01,1.47,1.38,1.56,1.47,1.56,1.47,1.42,1.16,1.47,1.71,2.04,2.51,1.72,2.06,2.07,1.59,1.20,-,1.97,Upgrade
22,Return on Equity (ROE),5.62%,-3.45%,-3.90%,3.06%,22.09%,6.13%,4.89%,-1.49%,9.94%,16.25%,11.36%,13.48%,36.18%,25.33%,18.81%,46.39%,60.55%,42.18%,16.98%,-,Upgrade,
23,Return on Assets (ROA),2.04%,0.37%,1.41%,2.10%,4.90%,2.02%,2.35%,1.43%,3.66%,5.65%,6.26%,5.00%,9.45%,10.44%,8.08%,13.22%,22.21%,-,-,-,Upgrade,
