,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3160,3067,1438,2119,2577,2762,2436,2447,2151,1871,2218,2391,2677,2638,3013,2892,3167,3818,2892,3538,3095,Upgrade
1,Market Cap Growth,11.05%,11.05%,-40.96%,-13.40%,19.84%,47.68%,9.85%,2.34%,-19.67%,-29.09%,-26.39%,-17.32%,-15.46%,-30.92%,4.17%,-18.26%,2.32%,24.48%,-16.27%,-1.01%,-8.53%,Upgrade
2,Enterprise Value,3020,2919,1268,1938,2395,2593,2248,2367,2070,1790,2103,2318,2604,2604,2974,2710,3266,3921,2975,3516,3072,Upgrade
3,Last Close Price,5.80,5.63,2.64,3.89,4.73,5.07,4.35,4.37,3.84,3.34,3.96,4.27,4.78,4.71,5.38,5.06,5.54,6.68,5.06,6.19,5.68,Upgrade
4,PE Ratio,-,-,-,-,-,-,-6.74,-,-,-1.40,-,-1.74,-,-,-,-,122.16,-7.79,-5.92,-,-,Upgrade
5,Forward PE,-,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,18.70,Upgrade
6,PS Ratio,11.62,10.71,4.27,5.82,7.12,7.58,6.75,6.08,4.60,5.30,6.39,6.21,7.10,4.31,4.33,4.26,4.69,4.23,2.94,3.14,2.49,Upgrade
7,PB Ratio,6.85,6.67,3.09,4.42,5.51,4.12,3.61,3.63,3.13,1.88,2.24,2.35,2.65,1.12,1.26,1.20,1.31,1.56,1.16,1.48,1.30,Upgrade
8,P/TBV Ratio,6.89,6.89,3.19,4.60,5.75,4.28,3.75,3.79,3.27,2.01,2.39,2.50,2.82,1.74,1.95,1.84,2.01,2.46,1.80,2.36,2.08,Upgrade
9,P/FCF Ratio,-,-,-,-,2991.53,95.93,-,-,86.24,27.03,-,-,2838.79,683.43,-,-,-143.68,75.06,3729.73,-,-377.65,Upgrade
10,P/OCF Ratio,-,-,-,-,215.92,48.82,-,-,42.94,23.79,28.33,-,236.27,46.02,-,-,117.88,53.33,116.39,-,154.58,Upgrade
11,EV/Sales Ratio,10.55,10.19,3.76,5.32,6.61,7.11,6.23,5.88,4.42,5.07,6.06,6.02,-,4.26,4.28,3.99,4.84,4.34,3.03,3.12,2.47,Upgrade
12,EV/EBITDA Ratio,-,-,-,-32.08,-,-,-27.58,-,-,-5.40,-,-6.12,-,-,-,55.47,61.57,-40.94,-32.11,-48.76,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-20.74,-,-,-4.97,-,-5.66,-,-,-,-,-,-30.52,-22.99,-,-,Upgrade
14,EV/FCF Ratio,-41.88,-,-,-,2780.46,90.05,-,-,83.02,25.86,-,-,2761.49,674.79,-,-,-148.19,77.08,3836.87,-,-374.90,Upgrade
15,Debt / Equity Ratio,0.03,0.03,0.03,0.06,0.17,0.14,0.14,0.14,0.15,0.12,0.12,0.14,0.14,0.07,0.07,0.08,0.08,0.11,0.12,0.15,0.17,Upgrade
16,Debt / EBITDA Ratio,-,-,-,1.98,-,-,1.45,-,-,2.30,-,2.31,-,-,-,13.72,5.22,2.55,7.02,11.46,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,92.84,3.15,-,-,4.18,1.65,-,-,146.65,41.45,-,-,-8.76,5.13,376.16,-,-48.81,Upgrade
18,Asset Turnover,0.41,0.38,0.38,0.36,0.49,0.38,0.27,0.27,0.32,0.36,0.34,-,0.15,0.23,0.17,0.26,0.25,0.20,0.15,0.50,Upgrade,
19,Inventory Turnover,3.85,5.55,4.36,4.30,5.63,4.89,2.81,2.88,4.25,3.09,4.12,3.43,3.46,2.58,4.29,2.99,3.81,5.75,3.48,3.66,20.39,Upgrade
20,Quick Ratio,2.22,2.22,2.18,2.17,1.75,1.69,1.75,1.69,1.67,1.69,1.65,1.51,1.44,1.52,1.68,1.70,1.68,1.64,1.63,1.39,1.40,Upgrade
21,Current Ratio,2.67,2.67,2.67,2.61,2.03,2.12,2.16,2.07,1.99,2.05,1.93,1.86,1.77,1.91,2.04,2.11,2.01,2.09,2.09,1.74,1.66,Upgrade
22,Return on Equity (ROE),-4.35%,-11.50%,-1.36%,-141.68%,-3.81%,3.56%,-7.48%,-170.45%,0.45%,-11.53%,2.69%,-312.88%,-6.05%,-6.14%,-1.44%,0.92%,0.78%,3.24%,-0.98%,-77.62%,Upgrade,
23,Return on Assets (ROA),-2.88%,-5.05%,-0.19%,-22.90%,-1.86%,2.21%,-2.58%,-22.49%,0.82%,-4.97%,1.19%,-37.44%,-3.85%,-2.43%,-0.50%,-0.04%,1.27%,0.52%,-0.14%,-10.78%,Upgrade,
24,Return on Capital (ROIC),-4.10%,-7.17%,-0.27%,-31.30%,-2.39%,2.84%,-3.39%,-29.29%,1.06%,-6.57%,1.62%,-46.65%,-4.51%,-2.78%,-0.58%,-0.05%,1.45%,0.60%,-0.16%,-12.71%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-15.77%,-,-,-35.15%,-,-38.67%,-,-,-,-,-,-5.20%,-5.12%,-,-,Upgrade
26,Earnings Yield,-6.99%,-7.20%,-15.48%,-9.64%,-8.35%,-13.39%,-14.83%,-16.19%,-17.51%,-71.31%,-61.82%,-57.64%,-52.05%,-2.78%,-1.11%,0.80%,0.82%,-12.84%,-16.88%,-14.22%,-15.60%,Upgrade
27,FCF Yield,-2.28%,-2.35%,-4.10%,-2.55%,0.03%,1.04%,1.29%,2.14%,1.16%,3.70%,3.09%,1.76%,0.04%,0.15%,-0.10%,1.80%,-0.70%,1.33%,0.03%,-0.66%,-0.26%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,14.43%,-,-,70.20%,-,-,-,-,-,-,10.23%,63.73%,26.95%,-,-,Upgrade
29,Buyback Yield / Dilution,-9.46%,-1186.44%,42.03%,9.44%,-15.02%,90.65%,-87.50%,18.99%,-30.51%,27.76%,-45.14%,16.41%,-378.59%,39.48%,37.98%,-54.05%,79.10%,-79.17%,10.77%,-7.09%,17.80%,Upgrade
30,Total Shareholder Return,-9.46%,-1186.44%,42.03%,9.44%,-15.02%,90.65%,-87.50%,18.99%,-30.51%,27.76%,-45.14%,16.41%,-378.59%,39.48%,37.98%,-54.05%,79.10%,-79.17%,10.77%,-7.09%,17.80%,Upgrade
