,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,Q1 2016,Q4 2015,Q3 2015,Q2 2015,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016","Mar '16 Mar 31, 2016","Dec '15 Dec 31, 2015","Sep '15 Sep 30, 2015","Jun '15 Jun 30, 2015",+1 Quarters
0,Revenue,44.96,131.87,46.17,376.51,139.13,190.92,64.05,332.78,161.57,205.77,46.16,50.66,50.66,66.64,66.64,44.66,44.66,53.1,53.1,24.91,Upgrade
1,Revenue Growth (YoY),-67.68%,-30.93%,-27.91%,13.14%,-13.89%,-7.22%,38.75%,556.86%,218.92%,208.76%,-30.73%,13.44%,13.44%,25.51%,25.51%,79.26%,79.26%,-,-,-,Upgrade
2,Cost of Revenue,39.82,102.45,34.09,290,111.48,139.64,51.28,244.95,117.83,144.62,33.36,40.86,40.86,50.96,50.96,36.59,36.59,42.68,42.68,18.49,Upgrade
3,Gross Profit,5.14,29.42,12.08,86.5,27.65,51.28,12.77,87.84,43.74,61.15,12.8,9.8,9.8,15.68,15.68,8.07,8.07,10.42,10.42,6.43,Upgrade
4,"Selling, General & Admin",14.11,14.19,13.09,22.28,13.67,11.99,9.38,18.11,10.03,11.95,8.72,7.59,7.59,10.81,10.81,6.93,6.93,7.92,7.92,5.83,Upgrade
5,Research & Development,10.3,12.72,10.87,16.78,13.55,9.82,10.72,12.96,10.68,11.35,8.62,-,-,-,-,-,-,-,-,-,Upgrade
6,Other Operating Expenses,0.3,0.28,0.27,1.71,0.4,-2.43,-0.35,1.07,0.33,-0.52,0.44,0.18,0.18,-0.25,-0.25,0.44,0.44,1.45,1.45,0.46,Upgrade
7,Operating Expenses,25.06,36.76,25.27,54.16,26.73,52.18,20.62,49.49,19.09,45.93,17.88,7.77,7.77,10.55,10.55,7.37,7.37,9.37,9.37,6.29,Upgrade
8,Operating Income,-19.92,-7.34,-13.19,32.34,0.91,-0.9,-7.85,38.34,24.65,15.22,-5.08,2.03,2.03,5.13,5.13,0.71,0.71,1.05,1.05,0.13,Upgrade
9,Interest Expense,-1.95,-2.24,-1.75,-4.67,-1.4,-0.18,-0.13,-1.11,-0.87,-0.9,-0.76,-,-,-,-,-,-,-,-,-,Upgrade
10,Interest & Investment Income,1.11,2.9,3.01,-,3.28,4.48,0.76,0.13,0.05,0.23,0.13,0.01,0.01,-,-,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-0.02,-3.09,2.8,-0.07,-0.13,-2.87,7.44,-3.21,0.79,1.21,0.23,0.31,0.31,1.53,1.53,0.09,0.09,0.13,0.13,-0.11,Upgrade
12,EBT Excluding Unusual Items,-20.78,-9.77,-9.12,27.61,2.66,0.54,0.22,34.15,24.63,15.75,-5.48,2.35,2.35,6.66,6.66,0.8,0.8,1.18,1.18,0.03,Upgrade
13,Gain (Loss) on Sale of Investments,-,-0.6,-0.4,5.2,-0.22,-0.59,2.4,-0.28,-,-,-,-,-,-0.11,-0.11,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,0.12,-0,-0,-0,0,-,0,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-0.41,-,-,1.09,-1.09,-,-,2.29,-2.31,-1.95,1.95,-0.73,-0.73,-0.73,-0.73,-0.14,-0.14,0.78,0.78,-,Upgrade
16,Other Unusual Items,-0.07,4,-,-0.14,-,-,-,4.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
