,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,Q1 2016,Q4 2015,Q3 2015,Q2 2015,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016","Mar '16 Mar 31, 2016","Dec '15 Dec 31, 2015","Sep '15 Sep 30, 2015","Jun '15 Jun 30, 2015",+1 Quarters
0,Market Capitalization,8938,2671,2139,2684,3690,3521,3580,4203,3127,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-24.14%,-24.14%,-40.25%,-36.14%,18.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8775,2430,1793,2255,3261,2963,2844,4147,3070,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,81.51,24.36,19.51,24.29,33.39,31.86,32.39,37.76,28.09,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,1246.43,-,-,-,87.40,90.99,62.93,60.74,49.57,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,14.72,4.46,3.08,3.57,4.79,4.84,4.78,5.50,4.19,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,7.21,2.16,1.70,2.10,2.87,2.82,2.87,3.30,2.46,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,2.16,2.16,1.70,2.10,2.87,2.82,2.87,3.30,2.46,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-15.10,-,-,-,-17.59,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-193.80,-,-,-,-17.99,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,14.64,4.05,2.58,3.00,4.23,4.08,3.79,5.43,4.11,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,125.90,93.27,-,-,41.32,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,133.04,97.11,-,-,41.98,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-33.07,-,-,-,-13.35,-,-,-,-17.27,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.18,0.18,0.15,0.14,0.14,0.15,0.03,0.00,0.04,-,0.20,0.12,0.52,0.52,0.58,0.58,0.41,0.41,0.30,0.30,-,Upgrade
