,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,3789,2345,1821,2461,2957,1804,1740,1476,1364,1419,1452,1543,1708,1320,1286,1192,1341,1430,1451,1327,1373,Upgrade
1,Market Cap Growth,30.02%,30.02%,4.68%,66.72%,116.72%,27.08%,19.77%,-4.32%,-20.10%,7.53%,12.95%,29.46%,27.30%,-7.72%,-11.41%,-10.22%,-2.31%,8.48%,5.57%,-9.05%,8.57%,Upgrade
2,Enterprise Value,3940,2460,1902,2470,2967,2213,2125,1724,1613,1661,1651,1663,1828,1394,1325,1251,1401,1494,1486,1407,1453,Upgrade
3,Last Close Price,32.50,20.11,15.93,21.49,25.82,20.44,19.71,16.63,15.37,15.99,16.46,17.28,19.12,14.78,14.54,13.47,15.17,16.17,16.41,14.95,15.47,Upgrade
4,PE Ratio,331.33,205.07,166.81,229.86,372.27,-235.97,-106.62,-83.43,-,-,550.40,182.09,-,65.10,63.66,60.62,90.90,63.72,60.29,59.83,51.24,Upgrade
5,PS Ratio,4.74,2.76,2.16,3.09,3.88,2.31,2.31,2.03,1.92,2.05,2.27,2.55,2.94,2.30,2.29,2.17,2.71,2.65,2.78,2.75,2.75,Upgrade
6,PB Ratio,5.36,2.65,2.07,2.79,3.37,2.05,3.57,3.05,2.84,2.88,2.90,3.06,3.41,2.57,2.56,2.37,2.71,2.92,2.99,2.82,2.93,Upgrade
7,P/TBV Ratio,3.16,3.16,2.48,3.36,4.08,2.50,5.27,4.60,4.27,3.89,4.16,4.41,4.87,3.36,3.36,3.15,3.61,3.90,4.01,3.73,3.87,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-14.24,-,-,-,-,-,-,-,-,32.59,21.92,22.27,25.37,21.60,34.79,56.92,Upgrade
9,P/OCF Ratio,118.91,118.91,45.25,66.29,-,-627.41,-24.52,-,-,-,-34.95,-,-,-,17.52,15.23,17.23,17.77,16.69,21.93,25.84,Upgrade
10,EV/Sales Ratio,4.64,2.90,2.26,3.10,3.89,2.84,2.82,2.38,2.27,2.40,2.58,2.74,3.14,2.43,2.36,2.28,2.83,2.77,2.85,2.91,2.91,Upgrade
11,EV/EBITDA Ratio,79.63,46.46,40.65,53.17,72.47,104.42,220.52,222.24,-,65.08,39.18,35.17,-,22.94,22.98,22.20,28.95,27.07,28.72,29.99,30.45,Upgrade
12,EV/EBIT Ratio,198.78,124.10,146.37,198.04,-,-156.85,-86.18,-64.92,-,-,163.03,95.93,-,44.43,44.58,43.59,63.13,49.09,52.55,54.98,52.48,Upgrade
13,EV/FCF Ratio,-33.49,-,-,-,-,-17.48,-,-,-,-,-,-,-,-,33.59,23.02,23.26,26.50,22.11,36.89,60.24,Upgrade
14,Debt / Equity Ratio,0.56,0.56,0.56,0.55,0.56,0.58,1.02,1.00,0.82,0.68,0.63,0.58,0.46,0.43,0.40,0.29,0.23,0.26,0.30,0.42,0.24,Upgrade
15,Debt / EBITDA Ratio,10.10,6.49,8.55,7.24,28.62,9.83,9.64,10.84,-,55.26,7.03,5.58,162.98,3.08,3.06,1.99,3.54,2.13,2.48,4.78,1.89,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-4.06,-,-,-,-,-,-,-,-,5.05,2.69,1.93,2.27,2.18,5.22,4.70,Upgrade
17,Asset Turnover,0.53,0.59,0.46,0.40,0.63,0.69,0.55,0.65,0.75,0.72,0.61,0.71,0.68,0.70,0.62,0.80,0.69,0.66,0.33,0.97,Upgrade,
18,Inventory Turnover,3.63,3.89,4.57,3.31,2.65,4.40,3.97,3.16,3.72,4.24,3.79,3.39,4.80,4.58,4.71,4.21,6.68,5.12,4.55,2.10,6.75,Upgrade
19,Quick Ratio,0.80,0.80,0.88,0.86,0.90,1.06,0.53,0.50,0.50,0.65,0.73,0.85,0.94,1.27,1.17,1.04,1.05,1.03,0.99,1.15,1.30,Upgrade
20,Current Ratio,1.03,1.03,1.11,1.10,1.15,1.30,0.79,0.76,0.76,1.04,1.15,1.29,1.37,1.70,1.53,1.36,1.35,1.33,1.29,1.56,1.66,Upgrade
21,Return on Equity (ROE),1.63%,1.65%,3.20%,1.36%,1.39%,2.39%,2.75%,-11.15%,-4.77%,1.18%,3.41%,-4.35%,4.53%,5.83%,5.29%,3.45%,4.32%,5.29%,1.07%,10.89%,Upgrade,
22,Return on Assets (ROA),1.63%,0.49%,1.31%,-0.59%,0.80%,0.60%,0.57%,-5.38%,-1.40%,0.24%,1.48%,-2.04%,3.13%,2.46%,3.51%,0.33%,2.99%,2.20%,1.41%,2.80%,Upgrade,
23,Return on Capital (ROIC),2.07%,0.62%,1.63%,-0.71%,0.97%,0.74%,0.74%,-7.15%,-1.81%,0.30%,1.87%,-2.56%,3.81%,3.03%,4.45%,0.42%,3.72%,2.75%,1.87%,3.77%,Upgrade,
24,Return on Capital Employed (ROCE),2.19%,2.19%,1.37%,1.38%,-,-1.55%,-4.77%,-5.38%,-,-,1.65%,2.81%,-,4.99%,5.23%,5.58%,4.37%,6.04%,5.68%,4.52%,4.90%,Upgrade
25,Earnings Yield,0.30%,0.49%,0.60%,0.44%,0.27%,-0.42%,-0.94%,-1.20%,-1.27%,-0.64%,0.18%,0.55%,0.63%,1.54%,1.57%,1.65%,1.10%,1.57%,1.66%,1.67%,1.95%,Upgrade
26,FCF Yield,-3.10%,-5.02%,-4.51%,-2.80%,-4.36%,-7.02%,-12.06%,-13.12%,-11.84%,-10.66%,-10.24%,-9.07%,-5.16%,-2.53%,3.07%,4.56%,4.49%,3.94%,4.63%,2.87%,1.76%,Upgrade
27,Dividend Yield,0.09%,-,-,-,0.12%,-,-,-,-,-,-,-,-,-,-,-,0.22%,-,-,-,0.39%,Upgrade
28,Payout Ratio,116.42%,145.83%,646.43%,56.96%,-,274.63%,254.05%,127.96%,-,-,3771.78%,-,-,636.18%,107.89%,20.00%,-,-,193.92%,215.30%,17.37%,Upgrade
29,Buyback Yield / Dilution,-45.57%,-85.38%,-18.80%,-16.44%,-71.96%,10.82%,11.56%,-17.91%,10.52%,4.87%,-12.17%,12.18%,-15.60%,-1.99%,16.73%,-22.52%,14.52%,-2.34%,-13.74%,14.03%,-6.46%,Upgrade
