,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,249.88,238.34,196.17,151.63,238,196.47,162.37,169.16,211.99,169.1,147.88,155.38,152.77,141.77,123.37,148.27,139.3,130.61,68.1,188.92,Upgrade
1,Other Revenue,-15.92,15.92,-,13.46,-11.43,11.43,-,13.31,-12.04,12.04,-,8.36,-4.75,4.75,-,8.12,-4.47,4.47,-,12.22,Upgrade
2,Revenue,233.96,254.26,196.17,165.08,226.57,207.9,162.37,182.47,199.94,181.14,147.88,163.75,148.02,146.51,123.37,156.4,134.83,135.08,68.1,201.13,Upgrade
3,Revenue Growth (YoY),3.26%,22.30%,20.81%,-9.53%,13.32%,14.77%,9.80%,11.43%,35.08%,23.64%,19.86%,4.70%,9.79%,8.46%,81.16%,-22.24%,15.20%,39.34%,-18.52%,81.09%,Upgrade
4,Cost of Revenue,182.66,210.93,156.26,121.28,193.18,172.17,135.28,159.03,180.77,151.31,118.78,140.3,113.37,109.28,90.1,131.51,101.77,102.83,48.69,159.33,Upgrade
5,Gross Profit,51.31,43.33,39.91,43.8,33.39,35.72,27.09,23.45,19.18,29.83,29.1,23.45,34.65,37.24,33.27,24.89,33.05,32.25,19.4,41.81,Upgrade
6,"Selling, General & Admin",26.39,25,20.78,28.86,18.01,18.2,15.93,30.09,16.76,17.77,17.12,18.44,14.74,18.11,14.65,11.72,17.16,15.32,12.38,18.61,Upgrade
7,Research & Development,13.12,11.79,10.67,13.58,10.37,9.64,8.6,11.49,9.22,8.49,8.25,8.56,8.39,9.64,7.55,9.63,5.57,6.42,6.25,7.72,Upgrade
8,Other Operating Expenses,-0.11,0.57,0.46,3.39,0.45,0.81,0.54,7.66,-3.28,0.69,-0.44,2.6,0.62,0.29,0.75,3.65,-0.09,0.76,0.43,2.09,Upgrade
9,Operating Expenses,39.87,39.93,31.01,47.71,28.79,32.84,24.38,47.76,25.12,28.86,23.4,30.96,23.69,29.05,22.07,23.87,23.74,25.08,14.72,32.54,Upgrade
10,Operating Income,11.44,3.4,8.9,-3.91,4.61,2.88,2.71,-24.31,-5.94,0.98,5.69,-7.51,10.97,8.19,11.2,1.02,9.32,7.17,4.68,9.27,Upgrade
