,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Other Revenue,1301,1707,1723,5262,3221,3084,4185,4223,1926,4514,2327,4909,6949,3772,6554,13171,1477,864.59,2484,10050,Upgrade
1,Total Revenue,1301,1707,1723,5262,3221,3084,4185,4223,1926,4514,2327,4909,6949,3772,6554,13171,1477,864.59,2484,10050,Upgrade
2,Revenue Growth (YoY,-59.61%,-44.66%,-58.82%,24.60%,67.27%,-31.68%,79.88%,-13.97%,-72.29%,19.68%,-64.50%,-62.73%,370.56%,336.22%,163.83%,31.05%,-3.05%,-75.34%,-50.74%,41.79%,Upgrade
3,Property Expenses,421.41,1745,1181,3658,2305,2391,3552,3741,1546,4170,1788,4600,5691,2915,5118,11675,827.74,559.02,1553,7965,Upgrade
4,"Selling, General & Administrative",280.29,264.14,258.57,430.8,310.91,310.66,272.85,382.75,359.32,324.64,283.32,553.21,412.1,271.59,338.16,571.71,295.88,240.59,243.86,504.86,Upgrade
5,Other Operating Expenses,46.95,32.7,209.2,550.9,136.94,174.38,96.43,292.39,132.87,263.88,92.67,302.74,133.52,239.89,501.34,279.87,138.05,143.75,267.47,944.61,Upgrade
6,Total Operating Expenses,881.09,2052,1649,4577,2826,2878,3920,4402,2046,4768,2164,5443,6237,3449,5957,12528,1257,945.13,2064,9436,Upgrade
7,Operating Income,419.99,-345.71,74.15,684.3,395.13,205.66,264.92,-179.58,-120.37,-253.7,162.35,-534.71,712,322.71,596.54,642.75,219.2,-80.54,419.92,614.36,Upgrade
8,Interest Expense,-221.72,-131.1,-289.18,-234.92,-242.98,-178.67,-251.06,-240.67,-255.36,-296.94,-110.88,-118.18,-181.46,-224.07,-165.25,-92.79,-170,-78.69,-125.24,-118.7,Upgrade
9,Interest & Investment Income,23.78,50.2,44.5,21.42,36.88,54.77,54.19,-3.86,80.6,51.1,15.78,159.04,57.73,145.18,24.89,199.56,56.6,122.71,30.67,202.63,Upgrade
10,Currency Exchange Gain (Loss),-0.01,0.01,-,0.18,-0.15,0.15,-,0.35,-0.02,0.02,-,-0.19,0.01,-0.01,-,0.54,-0.01,0.01,-,-0.16,Upgrade
11,Other Non-Operating Income,128.93,-126.51,0.69,-284.42,62.02,-34.17,2.07,-172,12.32,-6.68,-1.12,-42.38,7.2,-0.47,2.62,-9.5,0.63,3.48,3.8,-14.26,Upgrade
12,EBT Excluding Unusual Items,350.96,-553.11,-169.84,186.55,250.9,47.74,70.12,-595.77,-282.83,-506.2,66.13,-536.42,595.48,243.33,458.8,740.55,106.42,-33.02,329.15,683.86,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,0.55,-0.55,-,-,0.92,-0.92,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.57,-0.47,-,-1.61,1.28,-1.19,0.04,-0.1,-0.02,-0.01,-,-3.57,0.35,-0.35,-,-5.04,2.95,-2.96,-,-6.28,Upgrade
15,Asset Writedown,-478.57,-59.97,-,-,-191.68,-,-,-137.8,-,-,-,434.35,-513.31,-136.79,-,106.14,-106.14,-,-,-,Upgrade
16,Other Unusual Items,-40.66,40.66,-,36.57,1.02,-1.02,-,18.3,-,-,-,32.76,-,-,-,21.85,-,-,-,41.83,Upgrade
17,Pretax Income,-167.7,-572.89,-169.84,221.51,61.52,45.53,70.16,-715.37,-282.85,-505.66,65.58,-72.88,82.52,107.11,457.87,863.5,3.23,-35.98,329.15,719.41,Upgrade
18,Income Tax Expense,36.28,52.67,53.33,257.31,58.61,124.23,22.01,166.44,23.54,-4.94,29.49,68.9,74.96,182.11,140.77,476.89,1.17,20.85,85.01,377.38,Upgrade
19,Earnings From Continuing Operations,-203.98,-625.56,-223.17,-35.8,2.91,-78.69,48.15,-881.81,-306.39,-500.73,36.09,-141.78,7.55,-74.99,317.11,386.61,2.06,-56.84,244.15,342.04,Upgrade
20,Minority Interest in Earnings,14.2,61,49.41,76.61,14.77,55.59,-15.48,93.91,26.52,-39.06,-4.04,42.31,27.52,28.92,6.35,-244.37,-50.79,37.19,-47.04,7.77,Upgrade
