,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,"Property, Plant & Equipment",2651,2719,2760,2804,2829,2849,2896,2938,2957,3008,3051,3090,3129,3117,2906,2853,2411,2388.0,2397,2442.0,Upgrade
1,Cash & Equivalents,8280,8143,8081,9438,10062,11388,13130,9644,8795,12701,12344,14722,11635,13454,10418,13046,14961,15330.0,14131,14813.0,Upgrade
2,Accounts Receivable,301,226.12,209.36,195.2,-,229.26,-,223.71,-,133.17,-,54.34,-,128.31,-,153.89,-,58.59,-,55.24,Upgrade
3,Other Receivables,882.16,1110,1100,1088,1979,2074,1975,2333,2335,2267,2278,2092,2063,1865,2301,1853,2708,2307.0,3617,2978.0,Upgrade
4,Other Intangible Assets,36.45,35.52,35.99,38.02,20.02,21.31,23.22,25.26,16.29,16.66,17.84,17.59,9.97,9.43,9.79,10.53,11.73,12.1,12.98,15.68,Upgrade
5,Other Current Assets,31423,31171,32518,32957,36532,38117,40190,42250,45529,45514,47890,48482,50332,54182,55955,59538,68224,65897.0,64975,65005.0,Upgrade
6,Deferred Long-Term Tax Assets,1263,1230,1161,1161,1347,1355,1313,1309,1305,1319,1240,1246,1328,1320,1334,1264,1394,1353.0,1360,1340.0,Upgrade
7,Deferred Long-Term Charges,22.35,21.35,22.79,25.35,39.51,43.17,39.08,51,66.61,68.45,74.52,80.72,85.09,65.12,71.19,63.23,121.6,118.69,125.53,139.41,Upgrade
8,Other Long-Term Assets,7770,7983,8435,8519,8589,8472,8424,8506,9140,9509,9930,10033,8259,8024,7709,7661,7169,7170.0,7007,7024.0,Upgrade
9,Total Assets,52629,52638,54322,56225,61399,64549,67991,67280,70144,74537,76824,79817,76842,82166,80705,86443,97000,94636.0,93625,93812.0,Upgrade
10,Current Portion of Long-Term Debt,11087,9878,8139,8262,6283,6828,9092,9061,7100,10058,7669,11599,10698,8056,8488,9563,8378,9786.0,8460,10684.0,Upgrade
11,Current Portion of Leases,-,26.45,-,29.49,-,26.68,-,26.75,-,30.06,-,32.28,-,33.64,-,30.94,-,20.25,-,25.74,Upgrade
12,Long-Term Debt,16858,17815,20340,20497,22533,23073,22818,19838,21167,22105,22949,22023,20234,23989,23635,25031,26331,24891.0,26058,23482.0,Upgrade
13,Long-Term Leases,-,0.47,4.15,4.23,9.71,6,15.77,10.5,10.6,12.54,13.38,14.54,16.31,20.79,15.76,20.07,27.21,27.61,28.72,31.48,Upgrade
14,Accounts Payable,4783,4942,5102,5769,5696,5937,6266,6681,6697,6982,5942,7705,6637,6665,7204,7072,6241,5952.0,6903,6723.0,Upgrade
15,Accrued Expenses,78.77,1483,50.4,1654,147.77,1472,113.59,1823,129.42,1619,82.65,2272,74.23,2606,57.11,2523,106.63,2747.0,79.11,2997.0,Upgrade
16,Current Income Taxes Payable,1761,490.03,1722,351.34,1549,348.74,1466,404.92,1647,402.12,1839,355.54,2066,299.48,2389,490.22,2700,313.8,2609,583.37,Upgrade
17,Current Unearned Revenue,1863,1612,1626,2253,6341,8429,9682,10810,13176,12107,14632,12360,13213,16534,14257,18113,27554,25502.0,24326,24526.0,Upgrade
