,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4151,4851,4680,5919,7838,7375,8046,9835,9468,9800,8410,8694,6954,6073,7194,6434,6541,7936,8748,5851,6083,Upgrade
1,Market Cap Growth,-34.22%,-34.22%,-41.84%,-39.82%,-17.21%,-24.75%,-4.33%,13.13%,36.16%,61.39%,16.90%,35.12%,6.31%,-23.48%,-17.76%,9.96%,7.54%,33.79%,123.75%,26.04%,59.09%,Upgrade
2,Enterprise Value,3586,4337,4039,5097,7016,6653,7170,8775,8408,9613,8194,8358,6618,5775,6726,5978,6085,7469,8241,5608,5840,Upgrade
3,Last Close Price,12.14,14.12,13.58,16.99,22.05,20.43,22.29,26.85,25.85,26.76,25.26,25.91,20.72,18.10,21.38,18.72,19.03,23.09,25.42,16.59,17.24,Upgrade
4,PE Ratio,41.53,47.71,35.34,42.96,-,33.71,39.52,50.61,56.42,69.19,52.31,44.63,28.48,20.38,26.52,25.21,28.72,45.44,53.28,37.94,55.68,Upgrade
5,Forward PE,24.28,22.18,20.93,20.45,27.90,27.35,31.47,34.84,35.98,32.30,33.95,30.84,21.72,19.86,26.48,22.78,27.23,36.50,49.06,35.00,39.93,Upgrade
6,PS Ratio,3.89,4.47,4.19,5.01,6.26,5.54,6.03,7.61,7.70,8.87,8.15,8.40,6.33,5.51,6.62,6.16,7.04,9.45,11.43,8.25,9.17,Upgrade
7,PB Ratio,1.57,1.84,1.78,2.17,2.88,2.70,-,3.43,3.38,3.56,4.63,4.73,3.86,3.41,4.19,3.58,3.83,4.88,5.45,3.62,3.67,Upgrade
8,P/TBV Ratio,2.06,2.06,2.01,2.43,3.24,3.02,-,3.84,3.79,3.97,5.50,5.62,4.62,3.93,4.87,4.13,4.45,5.70,6.40,4.23,4.28,Upgrade
9,P/FCF Ratio,48.95,57.20,55.15,-,-353.02,-49.55,-,-,-,-79.28,-93.28,-,-,145.70,-,-,77.23,128.60,104.00,-,110.74,Upgrade
10,P/OCF Ratio,22.06,22.06,18.24,-,27.72,29.98,36.47,36.56,41.46,38.82,31.02,-,32.72,24.83,33.01,-,24.98,36.41,42.65,30.60,43.42,Upgrade
11,EV/Sales Ratio,3.30,3.99,3.61,4.32,5.60,5.00,5.37,6.79,6.84,8.70,7.94,8.07,6.02,5.24,6.19,5.73,6.55,8.89,10.77,7.91,8.81,Upgrade
12,EV/EBITDA Ratio,20.33,23.81,19.44,22.47,26.43,22.01,23.87,31.94,34.90,45.71,40.84,37.99,23.89,20.29,25.46,22.77,27.63,38.48,43.84,34.26,-,Upgrade
13,EV/EBIT Ratio,49.22,50.65,34.99,36.16,-,29.62,31.68,42.47,47.65,64.30,57.75,51.29,-,24.92,31.81,28.18,35.79,51.85,58.85,48.02,-,Upgrade
14,EV/FCF Ratio,42.29,51.14,47.59,-,-316.00,-44.70,-,-,-,-77.77,-90.89,-,-,138.57,-,-,71.85,121.03,97.98,-,106.32,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.01,-,0.00,0.00,0.00,0.02,0.02,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,0.01,0.01,0.01,0.01,0.26,0.05,-,0.00,0.06,0.02,0.14,0.16,-,-,-,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,0.02,0.02,0.02,-,-0.09,-0.10,-,-,-,-0.06,-0.41,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.36,0.31,0.29,-,-,-,0.36,0.48,0.45,0.47,0.44,0.52,0.46,0.52,0.60,0.58,0.49,0.50,0.41,0.41,Upgrade,
19,Inventory Turnover,2.39,2.21,1.99,1.81,-,-,-,2.59,3.19,2.35,2.04,2.07,2.39,1.60,1.95,2.63,3.41,2.30,2.27,2.23,3.00,Upgrade
20,Quick Ratio,2.47,2.47,2.23,2.52,2.35,2.30,-,2.84,2.65,3.14,1.34,1.61,1.60,2.05,1.99,2.64,2.53,2.96,3.21,3.46,3.66,Upgrade
21,Current Ratio,2.93,2.93,2.70,3.00,2.77,2.64,-,3.31,3.03,3.57,1.81,2.15,2.12,2.76,2.69,3.25,3.04,3.56,3.92,4.22,4.26,Upgrade
22,Return on Equity (ROE),4.91%,6.96%,4.00%,-,-,-,9.04%,5.71%,8.37%,9.35%,8.25%,3.02%,15.33%,17.48%,19.82%,16.13%,10.01%,15.05%,14.51%,3.44%,Upgrade,
23,Return on Assets (ROA),2.60%,3.56%,2.32%,-,-,-,5.36%,1.46%,5.73%,5.59%,4.82%,-0.87%,6.71%,8.60%,12.26%,0.28%,4.81%,9.85%,7.94%,-3.18%,Upgrade,
24,Return on Capital (ROIC),3.06%,4.19%,2.75%,-,-,-,6.40%,1.74%,6.90%,6.81%,5.78%,-1.05%,8.02%,10.23%,14.49%,0.33%,5.53%,11.26%,9.09%,-3.61%,Upgrade,
25,Return on Capital Employed (ROCE),2.72%,3.19%,4.33%,5.09%,-,8.09%,-,7.12%,6.21%,5.37%,7.70%,8.73%,-,12.79%,12.12%,11.62%,9.78%,8.70%,8.58%,7.09%,-,Upgrade
26,Earnings Yield,2.45%,2.10%,2.83%,2.33%,2.23%,2.97%,2.53%,1.98%,1.77%,1.45%,1.91%,2.24%,3.51%,4.91%,3.77%,3.97%,3.48%,2.20%,1.88%,2.64%,1.80%,Upgrade
27,FCF Yield,2.04%,1.75%,1.81%,0.06%,-0.28%,-2.02%,-2.65%,-1.50%,-1.36%,-1.26%,-1.07%,-1.48%,-1.51%,0.69%,0.49%,0.96%,1.29%,0.78%,0.96%,1.62%,0.90%,Upgrade
28,Dividend Yield,3.29%,-,-,-,3.17%,3.18%,-,-,1.35%,-,-,-,0.97%,-,-,-,2.63%,-,-,-,1.16%,Upgrade
29,Payout Ratio,237.68%,-,295.56%,-,-,-,232.88%,0.09%,-,0.55%,152.71%,0.16%,-,-,204.97%,-,-,-,104.22%,-,3.18%,Upgrade
30,Buyback Yield / Dilution,-0.33%,7.56%,-5.01%,-1.27%,-2.68%,-9.51%,-13.43%,-7.79%,-16.15%,-0.53%,4.51%,-0.81%,5.32%,-2.02%,-5.75%,6.01%,3.96%,1.47%,-3.93%,8.45%,-2.63%,Upgrade
