,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Revenue,31.64,30.78,33.23,33.09,48.96,72.75,101.04,121,90.96,62.96
1,Revenue Growth (YoY),-4.77%,-6.99%,-32.13%,-54.52%,-51.54%,-39.88%,11.08%,92.19%,40.43%,71.60%
2,Cost of Revenue,31.65,28.4,33.11,30.27,46.31,67.01,94.02,115.43,86.38,58.17
3,Gross Profit,-0,2.38,0.12,2.82,2.65,5.75,7.01,5.58,4.58,4.79
4,"Selling, General & Admin",3.29,3.72,4.08,4.72,5.24,3.44,5.63,2.81,4.42,2.15
5,Operating Expenses,3.29,3.82,4.4,4.64,5.7,3.44,5.72,2.81,4.67,2.16
6,Operating Income,-3.29,-1.44,-4.28,-1.82,-3.06,2.3,1.29,2.76,-0.09,2.63
7,Interest Expense,-1.77,-1.35,-1.26,-1.02,-0.78,-0.77,-0.75,-1.07,-0.37,-0.52
8,Interest & Investment Income,0.02,0.04,0.06,0.06,0.08,0.01,0.04,0,0.05,0.01
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-0.01,0.15,0.64,-
10,Other Non Operating Income (Expenses),0.02,0,0,0.07,0.06,0.06,0.03,0.04,0.16,0.03
11,EBT Excluding Unusual Items,-5.02,-2.74,-5.48,-2.71,-3.7,1.6,0.61,1.88,0.39,2.15
12,Impairment of Goodwill,-,-,-0.26,-,-,-,-,-,-,-
13,Asset Writedown,-,-,-0.2,-,-,-,-,-,-,-
14,Other Unusual Items,-,-,-,-,0.03,0.01,-,-,-0.03,0.03
15,Pretax Income,-5.02,-2.74,-5.94,-2.71,-3.68,1.6,0.61,1.88,0.37,2.18
16,Income Tax Expense,0.09,0.09,1.1,0,-0.69,0.2,0.11,0.2,-0,0.53
17,Net Income,-5.11,-2.83,-7.04,-2.71,-2.99,1.4,0.49,1.68,0.37,1.65
18,Net Income to Common,-5.11,-2.83,-7.04,-2.71,-2.99,1.4,0.49,1.68,0.37,1.65
19,Net Income Growth,-,-,-,-,-,-16.33%,34.33%,1.45%,-82.58%,307.39%
20,Shares Outstanding (Basic),1098,1098,1098,1098,815,808,800,800,800,800
21,Shares Outstanding (Diluted),1098,1098,1098,1098,815,808,800,800,800,800
22,Shares Change (YoY),-,-,34.75%,35.84%,1.87%,1.05%,-,-,1.88%,33.33%
23,EPS (Basic),-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
24,EPS (Diluted),-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00
25,EPS Growth,-,-,-,-,-,-17.22%,34.50%,1.45%,-82.93%,205.77%
26,Free Cash Flow,-,-4.57,-10.18,2.56,-9.33,9.59,-5.98,5.8,-6.28,1.98
27,Free Cash Flow Per Share,-,-0.00,-0.01,0.00,-0.01,0.01,-0.01,0.01,-0.01,0.00
28,Operating Margin,-10.39%,-4.68%,-12.89%,-5.50%,-6.24%,3.17%,1.28%,2.28%,-0.09%,4.18%
29,Profit Margin,-16.16%,-9.21%,-21.17%,-8.20%,-6.10%,1.93%,0.49%,1.39%,0.40%,2.63%
30,Free Cash Flow Margin,-,-14.85%,-30.64%,7.74%,-19.07%,13.18%,-5.91%,4.80%,-6.91%,3.15%
31,EBITDA,-3.43,-1.07,-4.42,-1.46,-3.17,2.6,1.17,3.11,-0.17,2.93
32,D&A For EBITDA,-0.15,0.37,-0.14,0.36,-0.12,0.29,-0.12,0.35,-0.08,0.3
33,EBIT,-3.29,-1.44,-4.28,-1.82,-3.06,2.3,1.29,2.76,-0.09,2.63
