,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,205.21,166.74,160.92,127.2,146.33,161.36,116.53,71.14,41.5,31.08,Upgrade
1,Short-Term Investments,16.75,12.87,13.25,10.74,28.43,10.36,133.45,57.02,151.03,72.45,Upgrade
2,Cash & Short-Term Investments,221.96,179.61,174.17,137.93,174.76,171.72,249.99,128.16,192.53,103.53,Upgrade
3,Cash Growth,27.44%,30.21%,-0.34%,-19.68%,-30.09%,33.99%,29.84%,23.79%,47.37%,17.21%,Upgrade
4,Accounts Receivable,402.02,341.65,282.71,266.95,234.06,206.66,275.06,258.03,277.84,307.22,Upgrade
5,Other Receivables,22.54,21.72,16,21.9,8.04,8.02,0.67,12.64,8.12,35.47,Upgrade
6,Receivables,424.56,363.37,303.16,308.6,242.09,214.68,275.73,270.67,285.96,342.69,Upgrade
7,Inventory,0.5,-,-,-,-,-,13.04,35.55,43.87,28.26,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,20.62,Upgrade
9,Other Current Assets,0.42,4.76,1.75,5.51,-,4.84,21.69,26.41,-,-,Upgrade
10,Total Current Assets,647.44,547.74,479.08,452.04,416.86,391.23,560.44,460.79,522.36,495.1,Upgrade
11,"Property, Plant & Equipment",61.41,64.8,75.39,81.26,75.67,79.44,204.93,210.58,213.5,206.05,Upgrade
12,Long-Term Investments,67.46,66.84,68.84,68.75,58.58,76.06,91.59,91.14,68.95,62.95,Upgrade
13,Goodwill,-,-,-,-,-,-,-,8.24,15.15,14.81,Upgrade
14,Other Intangible Assets,-,-,-,-,-,-,1.79,2.05,2.3,2.62,Upgrade
15,Long-Term Deferred Tax Assets,7.83,7.45,9.56,5.61,0.02,0.01,3.06,0.81,1.54,0.91,Upgrade
16,Other Long-Term Assets,386.57,388.78,415.85,448.33,429.27,312.7,171.14,181.6,15.65,12.3,Upgrade
17,Total Assets,1171,1076,1049,1056,999.36,877.87,1041,965.97,839.46,794.73,Upgrade
18,Accounts Payable,104.86,63.66,88.28,56.49,46.7,44.27,106.58,110.22,92.42,80.31,Upgrade
19,Accrued Expenses,41.85,21.32,25.92,12.81,25.33,14.87,53.98,24.22,63.96,27.87,Upgrade
20,Short-Term Debt,70.83,68.67,51.03,64.75,32.58,34.58,111.92,136.07,175.58,196.02,Upgrade
21,Current Portion of Leases,32.31,22.57,23.74,20.96,15.35,13.91,10.54,8.32,4.56,5.51,Upgrade
22,Current Income Taxes Payable,18.43,7.27,0.11,0.04,7.95,4.42,17.3,4.78,6.94,5.79,Upgrade
23,Current Unearned Revenue,31.49,49.13,1.08,2.66,0.65,-,6.67,5.72,12.35,21.21,Upgrade
24,Other Current Liabilities,53.04,48.35,35.05,35.34,29.8,37.42,29.22,39.63,24.83,35.61,Upgrade
25,Total Current Liabilities,352.81,280.96,225.21,193.04,158.36,149.47,336.2,328.96,380.64,372.31,Upgrade
26,Long-Term Debt,36.07,39.12,59.38,67.6,44.44,24.24,40.35,27.61,24.79,-,Upgrade
27,Long-Term Leases,276.26,270.68,283.29,315.51,317.68,223.16,136.27,130.42,1.75,2.89,Upgrade
28,Long-Term Unearned Revenue,-,-,-,-,-,-,25.76,24.85,25.04,25.25,Upgrade
29,Long-Term Deferred Tax Liabilities,3.79,3.93,4.93,5.52,6.08,6.15,9.27,9.75,10.64,8.72,Upgrade
30,Total Liabilities,671.24,596.26,574.51,582.98,527.5,403.69,548.47,522.16,443.37,409.68,Upgrade
31,Common Stock,5,5,5,5,5,5,5,5,5,5,Upgrade
32,Additional Paid-In Capital,112.58,112.58,112.58,112.58,112.58,112.58,112.58,112.58,112.58,112.58,Upgrade
33,Retained Earnings,405.27,372.85,360.56,350.78,355.36,338.7,246.9,258.43,228.11,209.11,Upgrade
34,Comprehensive Income & Other,6.82,8.73,10.53,12.15,3.85,17.06,58.93,21.09,7.1,5.7,Upgrade
35,Total Common Equity,529.67,499.17,488.67,480.51,476.8,473.34,423.41,397.1,352.79,332.4,Upgrade
36,Minority Interest,-30.2,-19.82,-14.47,-7.51,-4.94,0.84,68.98,46.71,43.3,52.65,Upgrade
37,Shareholders' Equity,499.48,479.35,474.2,473,471.85,474.18,492.39,443.81,396.09,385.05,Upgrade
38,Total Liabilities & Equity,1171,1076,1049,1056,999.36,877.87,1041,965.97,839.46,794.73,Upgrade
