,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13418,14191,13148,16025,14727,17753,14769,14863,14343,12449,11244,12502,11123,11780,13514,12003,9201,8810,10294,9430,Upgrade
1,Trading Asset Securities,-,-,50,-,-,100,-,-,250,-,230,-,-,50,70,-,-,50,180,80,Upgrade
2,Cash & Short-Term Investments,13418,14191,13198,16025,14727,17853,14769,14863,14593,12449,11474,12502,11123,11830,13584,12003,9201,8860,10474,9510,Upgrade
3,Cash Growth,-8.89%,-20.51%,-10.64%,7.82%,0.92%,43.40%,28.71%,18.89%,31.20%,5.23%,-15.53%,4.16%,20.89%,33.53%,29.69%,26.20%,-15.90%,-24.88%,7.10%,11.46%,Upgrade
4,Accounts Receivable,73636,72879,65847,70465,58894,55861,51814,55793,48730,47301,43912,45478,40477,38880,35228,35292,34014,33407,31061,21000,Upgrade
5,Other Receivables,6257,8408,7688,7408,7682,6947,7645,5832,7626,7329,7033,6429,5927,5536,5113,4788,4286,4356,3691,3728,Upgrade
6,Receivables,79892,81288,73535,77873,66576,62808,59460,61625,56355,54630,50945,51907,46405,44416,40341,40080,38300,37763,34752,24729,Upgrade
7,Inventory,14850,14789,16642,15810,18253,17174,18158,17892,19397,17336,16642,16114,15152,14853,15755,16586,16149,15266,17462,29040,Upgrade
8,Prepaid Expenses,-,575.87,-,568.08,-,652.14,-,486.94,-,1551,-,486.75,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,10014,6190,6546,5076,5751,4783,5343,4081,6137,3687,6127,4618,5877,4884,5263,3634,4913,4198,4291,2972,Upgrade
10,Total Current Assets,118174,117033,109921,115353,105308,103271,97729,98948,96483,89654,85189,85627,78556,75983,74942,72302,68563,66086,66980,66251,Upgrade
11,"Property, Plant & Equipment",5473,5312,5157,5088,4768,4752,4765,4737,4539,4412,4406,4261,4038,3767,3733,3508,3200,3088,3156,3195,Upgrade
12,Long-Term Investments,1742,1563,1370,1306,856.19,839.07,850.03,688.89,706.77,640.75,645.28,598.4,499.1,434.22,323.65,318.26,238.56,557.07,523.79,498.76,Upgrade
