,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1923,1909,1746,2587,2774,2476,2434,2540,2054,2450,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,1759,1771,1833,2211,Upgrade
2,Cash & Short-Term Investments,1923,1909,1746,2587,2774,2476,4193,4311,3887,4661,Upgrade
3,Cash Growth,10.14%,-26.20%,-37.06%,4.49%,-33.84%,-42.57%,7.86%,-7.52%,-11.57%,-6.53%,Upgrade
4,Accounts Receivable,2179,2120,2037,2213,1070,1061,1237,1206,1329,1432,Upgrade
5,Other Receivables,826.04,830.83,960.62,731.68,827.92,509.82,482.27,436.84,510.17,515.54,Upgrade
6,Receivables,5301,5351,5236,4737,1898,1571,1719,1643,1839,1948,Upgrade
7,Inventory,1928,2277,2302,1573,1345,1450,1813,1826,2527,2651,Upgrade
8,Total Current Assets,9151,9537,9284,8897,6016,5497,7726,7780,8254,9260,Upgrade
9,"Property, Plant & Equipment",5341,5606,5495,5632,4410,4812,5121,5085,4916,5151,Upgrade
10,Long-Term Investments,2019,1756,1804,1497,2504,2540,941.47,910.39,947.52,949.27,Upgrade
11,Goodwill,68.02,115.07,42.8,79.5,67.93,31.77,36.49,45.77,39.7,39.17,Upgrade
12,Other Intangible Assets,137.32,99.09,87.43,39.25,40.22,53.47,64.53,77.12,97.9,106.06,Upgrade
13,Long-Term Accounts Receivable,1231,1251,1152,1087,87.35,102.57,116.42,139.2,158.26,206.43,Upgrade
14,Long-Term Deferred Tax Assets,91.68,88.99,71.6,67.54,51.91,56.72,57.63,58.59,63.98,53.28,Upgrade
15,Other Long-Term Assets,4022,4138,3837,3864,3609,4244,3770,3843,3631,3760,Upgrade
16,Total Assets,22894,23336,22742,21978,16787,17337,17833,17939,18108,19525,Upgrade
17,Accounts Payable,975.54,994.84,1146,1075,822.99,900.26,822.4,823.84,769.01,1137,Upgrade
18,Short-Term Debt,242.65,453.19,86.54,244.3,194.83,144.95,101.14,78.17,133.09,75.78,Upgrade
19,Current Portion of Long-Term Debt,4994,4617,4786,4245,1707,996.15,1615,1769,2759,2826,Upgrade
20,Current Portion of Leases,201.17,172.67,235.23,235.39,210.78,244.26,264.53,247.94,251.12,277.83,Upgrade
21,Current Income Taxes Payable,143.64,114.18,148.64,164.34,117.58,109.65,132.16,116.16,120.15,94.9,Upgrade
22,Current Unearned Revenue,-,36.62,-,35.95,-,38.89,-,43.82,-,48.4,Upgrade
23,Other Current Liabilities,1100,1145,1274,1390,994.22,1026,1159,1054,1375,1391,Upgrade
24,Total Current Liabilities,7657,7534,7676,7391,4048,3460,4095,4133,5408,5851,Upgrade
25,Long-Term Debt,2389,2784,2325,1881,495.47,1069,854.74,897.76,305.04,319.98,Upgrade
26,Long-Term Leases,527.92,386.67,403.65,466.88,396.24,503.78,686.02,501.54,464.96,552.71,Upgrade
27,Long-Term Deferred Tax Liabilities,259.31,272.33,259.95,236.33,90.01,107.18,100.05,99.02,94.22,93.32,Upgrade
28,Other Long-Term Liabilities,57.36,63.4,62.38,60.19,54.43,49.55,54.78,49.84,53.87,48.26,Upgrade
29,Total Liabilities,10940,11097,10762,10092,5136,5253,5860,5758,6416,6974,Upgrade
30,Common Stock,1007,1007,1007,1007,1007,1007,1007,1007,1007,1007,Upgrade
31,Additional Paid-In Capital,928.24,928.24,928.24,928.24,928.24,928.24,928.24,928.24,928.24,928.24,Upgrade
32,Retained Earnings,7330,7447,7355,7372,6805,6777,6455,6489,6420,6674,Upgrade
33,Comprehensive Income & Other,1541,1648,1508,1378,1761,2095,2293,2432,2092,2708,Upgrade
