,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6589,6510,7316,6998,6480,5709,6156,6535,5784,7622,Upgrade
1,Revenue Growth (YoY),-9.93%,-6.98%,12.89%,22.57%,5.28%,-12.64%,6.42%,-14.25%,-16.31%,-4.16%,Upgrade
2,Cost of Revenue,5287,5180,5944,5717,5451,4692,5128,5249,4718,6209,Upgrade
3,Gross Profit,1302,1330,1371,1281,1029,1018,1028,1287,1066,1413,Upgrade
4,"Selling, General & Admin",1052,1133,1024,1131,974.98,986.34,1008,1179,1093,1311,Upgrade
5,Other Operating Expenses,7.57,22.69,-84.14,215.26,-217.1,127.91,-160.26,-52.91,-55.63,58.39,Upgrade
6,Operating Expenses,1059,1155,939.42,1346,757.88,1114,847.97,1127,1037,1370,Upgrade
7,Operating Income,242.71,174.89,432.02,-64.69,271.17,-96.66,179.76,160.2,28.46,42.82,Upgrade
8,Interest Expense,-103.17,-111.8,-105.67,-76.85,-28.57,-26.83,-31.21,-35.23,-44.95,-50.06,Upgrade
9,Interest & Investment Income,-,74.41,-,74.12,-,55.26,-,58.66,-,134.95,Upgrade
10,Earnings From Equity Investments,0.59,4.4,1.04,7.91,34.11,34.38,35.52,37.78,35.46,35.61,Upgrade
11,EBT Excluding Unusual Items,140.13,141.9,327.39,-59.52,276.7,-33.86,184.08,221.41,18.97,163.31,Upgrade
12,Gain (Loss) on Sale of Investments,-,-,-,97.29,-,-,-,3.51,-,0.87,Upgrade
13,Gain (Loss) on Sale of Assets,-,25.79,-,348.13,-,135.37,-,5.54,-,10.29,Upgrade
14,Asset Writedown,-,150.78,-,113.21,-,372.4,-,17.76,-,148.77,Upgrade
15,Other Unusual Items,-,-,-,-,-,0.1,-,-,-,-,Upgrade
16,Pretax Income,140.13,318.46,327.39,499.11,276.7,474.01,184.08,248.21,18.97,323.24,Upgrade
17,Income Tax Expense,112.12,125.24,140.03,161.31,103.84,98.72,105.49,116.92,65.08,155.37,Upgrade
18,Earnings From Continuing Operations,28.02,193.22,187.36,337.8,172.86,375.29,78.58,131.29,-46.12,167.87,Upgrade
19,Minority Interest in Earnings,-63.92,-39.75,-60.5,-50.29,-42.3,-24.29,-51.49,-46.5,-29.17,-52.08,Upgrade
20,Net Income,-35.9,153.47,126.86,287.51,130.56,351,27.09,84.79,-75.29,115.8,Upgrade
21,Net Income to Common,-35.9,153.47,126.86,287.51,130.56,351,27.09,84.79,-75.29,115.8,Upgrade
22,Net Income Growth,-,-46.62%,-2.83%,-18.09%,381.88%,313.96%,-,-26.77%,-,-54.40%,Upgrade
23,Shares Outstanding (Basic),2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,Upgrade
24,Shares Outstanding (Diluted),2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,Upgrade
25,EPS (Basic),-0.02,0.08,0.06,0.14,0.06,0.17,0.01,0.04,-0.04,0.06,Upgrade
26,EPS (Diluted),-0.02,0.08,0.06,0.14,0.06,0.17,0.01,0.04,-0.04,0.06,Upgrade
27,EPS Growth,-,-46.62%,-2.83%,-18.09%,381.89%,313.96%,-,-26.77%,-,-54.40%,Upgrade
28,Free Cash Flow,368.67,-376.38,-1133,-771.64,116.39,404.52,263.6,602.55,39.63,-27.62,Upgrade
29,Free Cash Flow Per Share,0.18,-0.19,-0.56,-0.38,0.06,0.20,0.13,0.30,0.02,-0.01,Upgrade
30,Dividend Per Share,0.020,0.045,0.030,0.075,0.025,0.050,0.015,0.030,0.010,0.090,Upgrade
31,Dividend Growth,-33.33%,-40.00%,20.00%,50.00%,66.67%,66.67%,50.00%,-66.67%,-50.00%,-5.26%,Upgrade
32,Operating Margin,3.68%,2.69%,5.91%,-0.92%,4.18%,-1.69%,2.92%,2.45%,0.49%,0.56%,Upgrade
33,Profit Margin,-0.54%,2.36%,1.73%,4.11%,2.01%,6.15%,0.44%,1.30%,-1.30%,1.52%,Upgrade
34,Free Cash Flow Margin,5.60%,-5.78%,-15.49%,-11.03%,1.80%,7.09%,4.28%,9.22%,0.69%,-0.36%,Upgrade
35,EBITDA,454.89,463.34,629.15,170.07,436.35,106.33,346.53,313.75,188.89,232.3,Upgrade
36,D&A For EBITDA,212.18,288.44,197.13,234.76,165.17,202.99,166.77,153.55,160.43,189.48,Upgrade
37,EBIT,242.71,174.89,432.02,-64.69,271.17,-96.66,179.76,160.2,28.46,42.82,Upgrade
