,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Operating Revenue,962.92,1581,1740,1096,1385,892.5,600.44,322.76,1215,848.37,572.86,387.75,689.6,538.92,677.79,297.7,441.92,183.1,140.18,142.91,Upgrade
1,Other Revenue,-,-13.92,13.92,-,-,-8.12,8.12,-,15.41,-7.56,7.56,-,8.1,-4.53,4.53,-,21.25,-3.01,3.01,-,Upgrade
2,Revenue,962.92,1567,1754,1096,1385,884.38,608.56,322.76,1230,840.81,580.42,387.75,697.69,534.39,682.32,297.7,463.17,180.09,143.2,142.91,Upgrade
3,Revenue Growth (YoY),-30.49%,77.22%,188.25%,239.64%,12.61%,5.18%,4.85%,-16.76%,76.33%,57.34%,-14.93%,30.25%,50.63%,196.74%,376.49%,108.32%,-17.91%,-37.81%,-66.51%,-76.54%,Upgrade
4,Cost of Revenue,805.81,1309,1578,958.87,1216,729.77,524.47,277.7,1109,743.31,539.91,353.09,692.13,458.23,647.6,279.69,489.28,164.42,117.79,130.31,Upgrade
5,Gross Profit,157.11,258.73,176.07,137.37,169.78,154.61,84.09,45.07,120.75,97.51,40.51,34.66,5.57,76.16,34.72,18.01,-26.11,15.67,25.4,12.6,Upgrade
6,"Selling, General & Admin",25.16,22.3,22.64,20.72,18.16,35.2,19.06,17.98,25.37,17.04,19.54,17.78,15.62,16.01,15.65,20.97,18.07,15.36,17.62,14.02,Upgrade
7,Research & Development,13.12,11.93,13.22,9.42,13.84,9.54,8.55,6.7,9.75,7.92,7.72,8.11,6.24,5.48,7.7,7.87,4.06,4.4,6.52,4.83,Upgrade
8,Other Operating Expenses,0.64,1.57,2.91,0.94,0.43,0.64,0.47,0.22,2.06,0.81,0.71,0.63,1.1,0.83,0.5,0.05,1.52,0.16,-0.01,-0.28,Upgrade
9,Operating Expenses,58.39,35.45,35.31,15.43,54.74,13.26,60.81,1.98,61.02,20.81,12.85,29.39,36.72,21.21,30.26,24.74,2.66,31.18,18.49,20.3,Upgrade
10,Operating Income,98.73,223.27,140.76,121.94,115.04,141.34,23.28,43.09,59.73,76.69,27.65,5.27,-31.15,54.95,4.46,-6.72,-28.77,-15.51,6.92,-7.7,Upgrade
11,Interest Expense,-36.11,-1.9,-0.01,-0.02,-34.14,-0.03,-0.26,-0.27,-0.42,-0.29,-0.41,-0.39,-0.67,-1.29,-0.89,-1.09,-2.47,-,-0.16,-,Upgrade
12,Interest & Investment Income,1.94,19.63,15.84,2.78,0.56,24.63,8.64,3.28,3.33,2.07,1.4,0.94,1.41,1.64,1.87,1.16,2.29,1.69,1.23,1.94,Upgrade
13,Currency Exchange Gain (Loss),-,-9.84,9.84,-,-,-9.13,9.13,-,-0.25,0.38,-0.38,-,0.43,-0.22,0.22,-,0.05,-0.25,0.25,-,Upgrade
14,Other Non Operating Income (Expenses),126.4,-27.72,-9.16,8.85,11.99,8.84,-2.3,3.47,-2.18,0.2,-0.38,1.55,-1.08,0.79,-0.02,2.87,-1.96,-0.98,1.76,0.48,Upgrade
15,EBT Excluding Unusual Items,190.95,203.45,157.26,133.54,93.45,165.66,38.49,49.57,60.21,79.06,27.88,7.37,-31.06,55.87,5.63,-3.78,-30.86,-15.05,10,-5.28,Upgrade
16,Gain (Loss) on Sale of Investments,-0.2,-0.17,-0.19,-0.84,1.54,0.04,0.14,0.09,-1.04,1.2,0.09,0.16,0.1,0.1,-0.12,0.03,0.04,-0.07,0.11,0.04,Upgrade
17,Gain (Loss) on Sale of Assets,0.02,0.02,-0.02,-0,0,0.01,-0.01,-0,-0.08,0.08,-0.01,-,-,0.03,-0.04,-,-0.09,-0.01,-0.09,-0,Upgrade
18,Asset Writedown,24.03,41.73,-9.3,9.3,-25.51,22.25,8.53,-8.53,15.6,-15.6,-1.74,1.74,42.58,-42.65,4.35,-4.35,-,-,-,-,Upgrade
19,Other Unusual Items,-,-0.07,0.09,-0.02,-,-,-,-,4.93,-,-,-,-,-,-,-,3.66,-0.03,0.03,-,Upgrade
20,Pretax Income,214.8,244.95,147.84,141.97,69.49,187.97,47.16,41.12,79.63,64.73,26.22,9.27,11.62,13.35,9.82,-8.1,-27.26,-15.17,10.05,-5.24,Upgrade
21,Income Tax Expense,18.29,43.44,27.95,25.6,9.1,33,2.72,8.02,-3.79,19.18,7.52,5.23,5.42,-1.38,-3.64,0.65,-3.86,-1.23,0.63,1.37,Upgrade
22,Earnings From Continuing Operations,196.51,201.51,119.89,116.37,60.39,154.97,44.44,33.11,83.42,45.55,18.7,4.04,6.2,14.73,13.46,-8.75,-23.4,-13.93,9.42,-6.61,Upgrade
23,Minority Interest in Earnings,0.35,0.23,0.58,0.46,-2.04,-0.61,-2.88,-0.48,0.41,-0.82,-1.73,1.03,1,-0.88,-1.36,0.53,-0.03,0.51,0.43,0.67,Upgrade
24,Net Income,196.85,201.74,120.48,116.84,58.35,154.35,41.56,32.62,83.84,44.73,16.97,5.07,7.2,13.86,12.1,-8.22,-23.43,-13.42,9.86,-5.94,Upgrade
25,Net Income to Common,196.85,201.74,120.48,116.84,58.35,154.35,41.56,32.62,83.84,44.73,16.97,5.07,7.2,13.86,12.1,-8.22,-23.43,-13.42,9.86,-5.94,Upgrade
26,Net Income Growth,237.35%,30.70%,189.91%,258.14%,-30.40%,245.06%,144.89%,544.09%,1064.29%,222.80%,40.24%,-,-,-,22.75%,-,-,-,-52.53%,-,Upgrade
27,Shares Outstanding (Basic),214,212,215,212,216,217,206,217,208,214,173,253,191,214,221,206,239,211,230,198,Upgrade
