,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,21998,20905,25191,16850,21468,23854,31379,32757,34490,37519,34231,39003,32910,44945,42396,53277,47456,45574,40664,32869,25443,Upgrade
1,Market Cap Growth,-12.36%,-12.36%,-19.72%,-48.56%,-37.76%,-36.42%,-8.33%,-16.02%,4.80%,-16.52%,-19.26%,-26.79%,-30.65%,-1.38%,4.26%,62.09%,86.52%,84.41%,94.40%,83.61%,74.43%,Upgrade
2,Enterprise Value,21695,20602,24573,16383,20944,23329,30541,31939,33821,36849,33468,38567,32051,44087,41599,52404,47038,45155,40035,32585,25177,Upgrade
3,Last Close Price,13.08,12.43,15.04,10.06,12.67,14.08,18.52,19.34,20.26,22.04,20.11,22.94,19.38,26.48,24.98,31.42,28.06,26.95,24.05,19.45,15.08,Upgrade
4,PE Ratio,23.45,22.38,27.50,18.34,23.89,26.21,32.01,33.77,37.20,41.56,40.00,48.40,42.96,60.23,57.84,77.60,71.42,78.90,79.06,64.61,57.28,Upgrade
5,Forward PE,20.28,20.64,24.27,17.21,21.60,20.29,26.47,28.94,30.85,36.56,33.39,39.93,35.54,48.96,49.42,65.92,60.82,64.90,62.43,55.60,42.20,Upgrade
6,PS Ratio,3.60,3.44,4.26,2.89,3.78,4.26,5.61,5.95,6.46,7.31,6.94,8.31,7.35,10.38,10.02,13.20,12.25,12.77,12.22,10.30,8.28,Upgrade
7,PB Ratio,3.26,3.00,3.61,2.53,3.28,3.72,4.99,5.48,5.95,6.61,6.37,7.96,6.94,9.86,9.75,13.05,11.93,11.89,11.20,9.70,7.82,Upgrade
8,P/TBV Ratio,3.70,3.70,4.46,3.15,4.10,4.56,6.12,6.75,7.36,7.95,7.69,9.66,8.44,12.07,11.64,15.75,14.50,14.43,13.74,11.94,8.82,Upgrade
9,P/FCF Ratio,-,-,73.57,46.70,-,50.87,86.28,70.38,-,81.91,75.43,98.26,-,87.83,95.15,137.74,-,118.26,107.41,92.60,-,Upgrade
10,P/OCF Ratio,-,-,25.42,17.24,-,21.25,29.79,28.27,-,34.09,31.71,39.02,-,41.90,42.40,51.56,-,48.95,45.81,43.25,-,Upgrade
11,EV/Sales Ratio,3.57,3.39,4.15,2.81,3.69,4.16,5.46,5.80,6.33,7.18,6.78,8.22,7.16,10.18,9.84,12.98,12.15,12.66,12.03,10.21,8.19,Upgrade
