,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Market Capitalization,38,48,58,50,64,54,78,130,116,126,144,132,140,82,158,98,142,570,448,590,570,Upgrade
1,Market Cap Growth,-11.11%,-11.11%,-25.64%,-61.54%,-44.83%,-57.14%,-45.83%,-1.52%,-17.14%,53.66%,-8.86%,34.69%,-1.41%,-85.61%,-64.73%,-83.39%,-75.09%,-17.39%,-33.13%,-13.24%,-6.56%,Upgrade
2,Enterprise Value,45,18,28,-13,1,25,48,103,88,99,116,115,123,72,148,43,86,497,377,493,467,Upgrade
3,Last Close Price,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.07,0.06,0.06,0.07,0.07,0.07,0.04,0.08,0.05,0.07,0.28,0.22,0.29,0.28,Upgrade
4,PE Ratio,-,-7.00,-7.66,-,-,5.25,-453.38,-30.50,-15.52,-,-,2.89,-,1.90,-5.60,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.11,1.40,1.32,1.21,1.28,0.86,1.57,2.79,2.73,4.43,4.52,3.64,4.26,2.43,6.62,5.34,7.03,18.16,5.74,7.12,6.70,Upgrade
6,PB Ratio,0.33,0.41,0.47,0.42,0.53,0.41,-,1.00,0.94,1.03,-,1.01,1.02,0.60,-,1.13,1.48,5.86,-,3.65,2.78,Upgrade
7,P/TBV Ratio,0.41,0.41,0.47,0.42,0.53,0.41,-,1.00,0.94,1.03,-,1.01,1.02,0.60,-,1.13,1.48,5.86,-,3.65,2.78,Upgrade
8,EV/Sales Ratio,1.31,0.52,0.63,-,0.01,0.39,0.97,2.20,2.07,3.47,3.64,3.16,3.73,2.14,6.20,2.36,4.28,15.85,4.83,5.96,5.50,Upgrade
9,EV/EBITDA Ratio,10.19,5.89,3.89,-,-,1.18,4.29,14.53,27.11,-,-,2.55,-,1.76,-5.12,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,18.43,7.23,4.24,-,-,1.22,4.52,15.87,33.10,-,-,2.60,-,1.80,-4.92,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.32,0.32,0.32,0.18,0.18,0.17,-,0.19,0.14,0.14,-,0.11,0.13,0.13,-,0.22,0.19,0.19,-,0.01,0.02,Upgrade
12,Debt / EBITDA Ratio,8.44,2.56,2.56,-,-,0.79,-,1.19,0.75,-,-,2.87,-,1.84,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.23,0.24,0.15,0.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,1.06,1.06,1.06,2.10,2.10,2.94,-,2.60,-,4.06,-,5.64,-,4.60,-,5.12,-,8.72,-,5.43,-,Upgrade
15,Current Ratio,3.11,3.11,3.11,4.13,4.13,4.27,-,4.48,-,7.22,-,10.46,-,10.82,-,7.41,-,9.05,-,8.51,-,Upgrade
16,Return on Equity (ROE),2.10%,2.09%,-13.71%,-13.14%,1.10%,-,13.97%,13.00%,-,-,3.87%,-12.81%,-,-,-18.67%,-10.25%,-,-,-94.63%,-0.59%,Upgrade,
17,Return on Assets (ROA),4.21%,4.44%,-2.88%,-2.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),5.15%,5.42%,-3.50%,-3.36%,11.34%,-,8.64%,10.25%,-,-,1.97%,-7.01%,-,-,-9.55%,-9.03%,-,-,-34.15%,-1.76%,Upgrade,
19,Return on Capital Employed (ROCE),1.87%,1.87%,4.67%,-,-,13.63%,-,4.47%,-,-,-,31.33%,-,26.75%,-,-,-,-,-,-,-,Upgrade
20,Earnings Yield,-18.03%,-14.28%,-13.05%,-12.90%,3.14%,19.04%,-0.22%,-3.28%,-6.44%,-12.49%,-1.18%,34.57%,29.44%,52.63%,-17.87%,-79.46%,-84.00%,-20.85%,-3.12%,-2.20%,4.67%,Upgrade
21,FCF Yield,-25.88%,-20.49%,-13.66%,-10.22%,-4.02%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-0.33%,-0.67%,-0.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Total Shareholder Return,-0.33%,-0.67%,-0.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
