,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+16 Quarters
0,Cash & Equivalents,5.31,5.31,8.78,8.78,14.61,-,9.45,-,7.66,-,7.65,-,5.89,-,4.98,-,12.66,-,13.09,-,Upgrade
1,Short-Term Investments,-,-,0.11,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,5.31,5.31,8.89,8.89,14.61,-,9.45,7.66,7.66,-,7.65,5.89,5.89,-,4.98,12.66,12.66,-,13.09,18.34,Upgrade
3,Cash Growth,-63.62%,-,-5.93%,15.99%,90.64%,-,23.53%,30.02%,30.02%,-,53.55%,-53.47%,-53.47%,-,-61.96%,-30.96%,-30.96%,-,-26.79%,137.96%,Upgrade
4,Accounts Receivable,4.75,4.75,4.16,4.16,4.29,-,4.62,-,4.44,-,4.51,-,3.38,-,4.86,-,4.94,-,4.86,-,Upgrade
5,Other Receivables,0.47,0.47,0.58,0.58,0.64,-,1.92,-,1.26,-,1.26,-,1.7,-,1.51,-,1.18,-,1.17,-,Upgrade
6,Receivables,24.64,24.64,17.44,17.44,12.97,-,14.44,-,15.36,-,16.78,-,19.29,-,10.84,-,6.12,-,15.79,-,Upgrade
7,Prepaid Expenses,0.63,0.63,0.28,0.28,0.47,-,-,-,0.25,-,0.28,-,0.39,-,0.31,-,0.44,-,0.77,-,Upgrade
8,Other Current Assets,0.41,0.41,0.27,0.27,0.34,-,3.65,-,0.46,-,0.19,-,0.24,-,0.29,-,0.28,-,0.32,-,Upgrade
9,Total Current Assets,30.99,30.99,26.88,26.88,28.39,-,27.54,-,23.73,-,24.9,-,25.82,-,16.42,-,19.5,-,29.97,-,Upgrade
10,"Property, Plant & Equipment",0.37,0.37,0.44,0.44,0.59,-,0.73,-,0.87,-,0.19,-,0.23,-,0.17,-,0.35,-,0.62,-,Upgrade
11,Long-Term Investments,1.53,1.53,2.05,2.05,2.4,-,2.64,-,2.62,-,1.23,-,1.2,-,2.8,-,1.47,-,1.78,-,Upgrade
12,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07,-,Upgrade
13,Other Long-Term Assets,0.19,0.19,0.2,0.2,0.22,-,0.23,-,0.24,-,0.25,-,0.26,-,0.27,-,0.28,-,0.29,-,Upgrade
14,Total Assets,33.08,33.08,29.57,29.57,31.6,-,31.14,-,27.45,-,27.38,-,28.32,-,19.67,-,21.6,-,32.74,-,Upgrade
15,Accounts Payable,-,-,-,-,-,-,-,-,-,-,1.43,-,-,-,1.35,-,-,-,2.8,-,Upgrade
16,Accrued Expenses,-,-,-,-,1.08,-,-,-,1.6,-,-,-,1.26,-,-,-,1.2,-,-,-,Upgrade
17,Short-Term Debt,5.72,5.72,2.34,2.34,2.09,-,2.01,-,0.22,-,0.17,-,0.27,-,0.24,-,0,-,-,-,Upgrade
18,Current Portion of Long-Term Debt,0.59,0.59,0.78,0.78,0.77,-,0.76,-,0.75,-,0.73,-,0.71,-,0.63,-,0.26,-,-,-,Upgrade
19,Current Portion of Leases,0.26,0.26,0.12,0.12,0.25,-,0.26,-,0.26,-,-,-,0.02,-,-,-,0.14,-,0.3,-,Upgrade
20,Current Income Taxes Payable,0.65,0.65,0.9,0.9,1.02,-,0.68,-,0.34,-,0.05,-,0.05,-,-,-,-,-,0.15,-,Upgrade
21,Current Unearned Revenue,-,-,-,-,0.11,-,-,-,0.1,-,-,-,0.05,-,-,-,0.1,-,-,-,Upgrade
22,Other Current Liabilities,2.76,2.76,2.36,2.36,1.33,-,2.45,-,0.02,-,-,-,0.02,-,-,-,0.45,-,0.27,-,Upgrade
23,Total Current Liabilities,9.98,9.98,6.5,6.5,6.65,-,6.15,-,3.29,-,2.38,-,2.39,-,2.22,-,2.16,-,3.52,-,Upgrade
24,Long-Term Debt,-,-,0.2,0.2,0.59,-,0.98,-,1.36,-,1.74,-,2.12,-,2.38,-,2.75,-,-,-,Upgrade
25,Long-Term Leases,0.01,0.01,0.2,0.2,0.18,-,0.3,-,0.44,-,0.01,-,0.02,-,0.03,-,0.04,-,-,-,Upgrade
