,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,55,18,21,28,23,44,223,135,155,112,184,131,96,166,264,248,228,199,178,173,184,Upgrade
1,Market Cap Growth,-58.18%,-58.18%,-90.36%,-79.29%,-85.13%,-60.99%,21.21%,3.05%,61.68%,-32.56%,-30.36%,-47.37%,-57.89%,-16.47%,47.98%,43.52%,23.91%,-11.07%,-25.67%,-38.29%,-28.13%,Upgrade
2,Enterprise Value,38,-2,1,-15,-20,0,179,86,107,80,152,94,59,118,216,200,180,84,63,67,78,Upgrade
3,Last Close Price,0.06,0.02,0.03,0.04,0.03,0.06,0.28,0.17,0.20,0.14,0.23,0.16,0.12,0.21,0.33,0.31,0.28,0.25,0.22,0.22,0.23,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-10.92,-,-,-,-11.03,-,-,-,-,12.31,Upgrade
5,PS Ratio,0.45,0.17,0.22,0.31,0.26,0.55,2.23,1.16,1.15,0.76,1.35,0.98,0.60,1.13,2.06,1.79,2.74,1.87,1.05,0.80,0.56,Upgrade
6,PB Ratio,0.62,0.24,0.28,0.33,0.27,0.50,2.15,1.30,-,1.03,1.56,1.11,-,1.39,2.04,1.91,-,1.48,1.12,1.08,-,Upgrade
7,P/TBV Ratio,0.24,0.24,0.28,0.33,0.27,0.50,2.15,1.30,-,1.03,1.56,1.11,-,1.39,2.04,1.91,-,1.57,1.18,1.14,-,Upgrade
8,EV/Sales Ratio,0.36,-,0.01,-,-,0.00,1.79,0.74,0.80,0.54,1.12,0.71,0.37,0.80,1.69,1.44,2.16,0.79,0.37,0.31,0.24,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-8.23,-,-,-,-9.11,-,-,-,-,4.32,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-7.88,-,-,-,-8.87,-,-,-,-,4.51,Upgrade
11,Debt / Equity Ratio,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.02,-,0.02,0.06,0.06,-,0.05,0.05,0.05,-,0.06,0.05,0.05,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,0.58,-,-,-,0.11,-,-,-,-,-,Upgrade
13,Asset Turnover,0.91,0.78,0.87,0.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,2.55,2.55,2.55,1.43,1.43,1.94,-,2.01,-,2.30,-,1.96,-,1.99,-,2.05,-,2.22,-,2.33,-,Upgrade
15,Current Ratio,2.55,2.55,2.55,1.94,1.94,2.21,-,2.64,-,2.55,-,2.45,-,2.17,-,2.56,-,2.55,-,2.77,-,Upgrade
16,Return on Equity (ROE),-17.99%,-17.22%,-6.39%,-6.29%,-47.97%,-19.69%,-,-,-16.33%,-13.20%,-,-,-22.94%,-8.34%,-,-,-63.90%,-3.22%,-,-,Upgrade,
17,Return on Assets (ROA),-9.07%,-7.76%,-3.83%,-3.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-11.66%,-11.12%,-6.00%,-5.96%,-7.35%,-12.54%,-,-,-10.46%,-8.29%,-,-,-13.75%,-5.07%,-,-,-40.53%,-3.47%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-10.05%,-,-,-,-17.38%,-,-,-,-,-,Upgrade
20,Earnings Yield,-17.45%,-52.79%,-82.00%,-69.06%,-82.32%,-50.51%,-6.87%,-10.47%,-6.47%,-9.46%,-7.14%,-9.16%,-2.89%,-4.53%,-9.05%,-9.06%,-16.23%,-13.50%,0.02%,1.37%,8.13%,Upgrade
21,FCF Yield,-58.53%,-177.13%,-124.11%,-75.09%,-45.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-,0.27%,0.51%,0.51%,0.51%,0.24%,-,-,-,-,-0.19%,0.09%,0.09%,0.38%,0.19%,Upgrade,
23,Total Shareholder Return,-,-,-,-,-,-,0.27%,0.51%,0.51%,0.51%,0.24%,-,-,-,-,-0.19%,0.09%,0.09%,0.38%,0.19%,Upgrade,
