,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,23.12,23.12,29.74,29.74,16.45,14.35,29.44,18.78,37.5,30.41,47.7,32.17,25.88,27.2,74.92,19.47,6.36,37.95,19.38,42.6,Upgrade
1,Revenue Growth (YoY),40.56%,61.08%,1.00%,58.35%,-56.14%,-52.79%,-38.27%,-41.62%,44.93%,11.77%,-36.34%,65.25%,307.21%,-28.31%,286.67%,-54.30%,-90.91%,-55.56%,-85.09%,-59.86%,Upgrade
2,Cost of Revenue,21.75,21.75,25.67,25.67,15.3,13.66,24.11,20.01,36.31,29.69,40.3,32.71,27.52,24.68,48.51,25.07,29.06,35.07,23.36,33.94,Upgrade
3,Gross Profit,1.38,1.38,4.06,4.06,1.15,0.69,5.34,-1.23,1.2,0.72,7.4,-0.54,-1.64,2.52,26.41,-5.61,-22.7,2.88,-3.98,8.66,Upgrade
4,"Selling, General & Admin",5.08,5.08,6.12,6.12,4,5.98,3.8,3.43,6.15,4.87,5.39,4.48,5.56,5.28,3.93,4.26,2.41,5.2,4.27,8.47,Upgrade
5,Other Operating Expenses,-,-,0.04,0.04,-,-,3.58,-,-,-,-1.06,-,-,-,7.73,-,-,-,-5.27,-,Upgrade
6,Operating Expenses,5.08,5.08,6.15,6.15,4,5.98,7.38,3.43,6.15,4.87,4.33,4.48,5.56,5.28,11.65,4.26,2.41,5.2,-1,8.47,Upgrade
7,Operating Income,-3.7,-3.7,-2.09,-2.09,-2.85,-5.29,-2.04,-4.66,-4.95,-4.15,3.06,-5.02,-7.21,-2.76,14.76,-9.87,-25.11,-2.32,-2.98,0.18,Upgrade
8,Interest Expense,-0.03,-0.03,-0.03,-0.03,-0.06,-,-0.06,-0.26,-,-0.02,-0.13,-0.17,-0.02,-0.02,-0.09,-0.18,-0.03,-0.03,-0.09,-0.68,Upgrade
9,Interest & Investment Income,0.05,0.05,0.79,0.79,0.63,-,1.82,-,0.2,-,1.21,-,0.08,-,0.99,-,0.08,-,0.97,-,Upgrade
10,Earnings From Equity Investments,0.2,0.2,-,-,-,-,-,-,-,-,-0,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-0.02,-0.02,-,-,-0.01,-,-,-,-0.41,-,-,-,-,-1.25,0.4,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),0,0,-0.03,-0.03,-0.14,0.19,-0.81,0.81,0.12,0.29,-0.23,0.23,-,0.08,-3.65,3.65,-,1.27,-0.88,0.88,Upgrade
13,EBT Excluding Unusual Items,-3.48,-3.48,-1.37,-1.37,-2.42,-5.1,-1.11,-4.11,-4.63,-3.88,3.5,-4.96,-7.15,-2.7,12.01,-7.65,-24.66,-1.08,-2.98,0.38,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,0.28,-,0.01,-,-,-,-,-,-,-,-1.11,-,-,-,0,-,Upgrade
15,Legal Settlements,-,-,-,-,-9.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,0,0,-,-,-,-0.35,-,-,0.1,-,-,-,-,-2.13,0.94,-,-,-,Upgrade
17,Pretax Income,-3.48,-3.48,-1.37,-1.37,-11.44,-5.1,-1.11,-4.46,-4.63,-3.88,3.59,-4.96,-7.15,-2.7,10.9,-9.78,-23.71,-1.08,-2.98,0.38,Upgrade
18,Income Tax Expense,-,-,-0.02,-0.02,-,-,0.01,-,-,-,0.73,-,-,-,-0.74,-,-0.2,0.2,-0.46,0.06,Upgrade
19,Earnings From Continuing Operations,-3.48,-3.48,-1.35,-1.35,-11.44,-5.1,-1.11,-4.46,-4.63,-3.88,2.86,-4.96,-7.15,-2.7,11.63,-9.78,-23.51,-1.29,-2.52,0.32,Upgrade
20,Minority Interest in Earnings,-,-,-,-,-,0,-,-,-,0,0.07,-0.07,0,-,0.47,-0.01,0.01,0,0.1,0.01,Upgrade
21,Net Income,-3.48,-3.48,-1.35,-1.35,-11.44,-5.1,-1.11,-4.46,-4.63,-3.88,2.93,-5.03,-7.15,-2.7,12.11,-9.8,-23.5,-1.29,-2.42,0.32,Upgrade
22,Net Income to Common,-3.48,-3.48,-1.35,-1.35,-11.44,-5.1,-1.11,-4.46,-4.63,-3.88,2.93,-5.03,-7.15,-2.7,12.11,-9.8,-23.5,-1.29,-2.42,0.32,Upgrade
23,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-75.83%,-,-,-,-,-,-,-,-,-75.55%,Upgrade
24,Shares Outstanding (Basic),796,796,796,796,796,796,796,796,796,796,798,800,800,800,800,800,800,800,800,798,Upgrade
25,Shares Outstanding (Diluted),796,796,796,796,796,796,796,796,796,796,798,800,800,800,800,800,800,800,800,798,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-0.27%,-0.51%,-0.51%,-0.51%,-0.24%,-,-,-,-,0.19%,-0.09%,-0.09%,-0.38%,-0.19%,Upgrade
27,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.00,-0.01,-0.01,-0.00,0.00,-0.01,-0.01,-0.00,0.02,-0.01,-0.03,-0.00,-0.00,0.00,Upgrade
28,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.01,-0.01,-0.00,-0.01,-0.01,-0.00,0.00,-0.01,-0.01,-0.00,0.02,-0.01,-0.03,-0.00,-0.00,0.00,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-,-,-,-76.09%,-,-,-,-,-,-,-,-,-76.65%,Upgrade
30,Free Cash Flow,-5.75,-5.75,-10.46,-10.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,-0.01,-0.01,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Gross Margin,5.95%,5.95%,13.66%,13.66%,6.98%,4.81%,18.13%,-6.57%,3.19%,2.37%,15.50%,-1.67%,-6.35%,9.27%,35.25%,-28.81%,-,7.58%,-20.55%,20.32%,Upgrade
