,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,18.94,18.94,17.09,17.09,44.26,-,45.54,-,50.63,-,39.17,-,42.97,-,54.78,-,63.86,-,131.44,-,Upgrade
1,Short-Term Investments,-,-,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,18.94,18.94,23.09,23.09,44.26,45.54,45.54,-,50.63,39.17,39.17,-,42.97,54.78,54.78,-,63.86,131.44,131.44,-,Upgrade
3,Cash Growth,-57.22%,-58.42%,-49.30%,-,-12.57%,16.25%,16.25%,-,17.82%,-28.50%,-28.50%,-,-32.71%,-58.32%,-58.32%,-,-42.37%,39.68%,39.68%,-,Upgrade
4,Accounts Receivable,25.59,25.59,46.78,46.78,19.05,-,25.97,-,23.63,-,53.62,-,48.19,-,39.11,-,34.5,-,40.25,-,Upgrade
5,Other Receivables,16.6,16.6,2.9,2.9,18.73,-,10.71,-,23.91,-,8.34,-,24.54,-,8.41,-,74.14,-,18.44,-,Upgrade
6,Receivables,42.19,42.19,63.92,63.92,37.79,-,51.38,-,47.54,-,76.66,-,72.73,-,62.22,-,108.64,-,73.69,-,Upgrade
7,Inventory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.88,-,5.14,-,Upgrade
8,Restricted Cash,-,-,11.57,11.57,11.22,-,11.09,-,10.88,-,10.76,-,10.76,-,10.76,-,15.08,-,15.86,-,Upgrade
9,Total Current Assets,61.13,61.13,98.58,98.58,93.27,-,108.01,-,109.05,-,126.59,-,126.46,-,127.75,-,197.46,-,226.13,-,Upgrade
10,"Property, Plant & Equipment",2.55,2.55,3.54,3.54,1.89,-,2.67,-,3.45,-,3.37,-,2.09,-,2.31,-,3.47,-,3.77,-,Upgrade
11,Long-Term Investments,-,-,-,-,-,-,-,-,0.04,-,0.04,-,-,-,-,-,-,-,-,-,Upgrade
12,Long-Term Deferred Tax Assets,0.08,0.08,0.08,0.08,0.02,-,0.02,-,0.01,-,0.01,-,0.05,-,0.05,-,0.1,-,0.1,-,Upgrade
13,Other Long-Term Assets,38.16,38.16,34.26,34.26,34.25,-,34.21,-,40.24,-,40.22,-,49.47,-,49.41,-,12.29,-,12.21,-,Upgrade
14,Total Assets,101.91,101.91,136.46,136.46,129.44,-,144.9,-,152.79,-,170.23,-,178.07,-,179.53,-,213.32,-,242.21,-,Upgrade
15,Accounts Payable,5.13,5.13,19.49,19.49,2.55,-,5.94,-,0.8,-,11.27,-,10.05,-,6.6,-,6.89,-,5.33,-,Upgrade
16,Accrued Expenses,-,-,1.78,1.78,-,-,1.2,-,-,-,1.35,-,-,-,1.62,-,-,-,1.58,-,Upgrade
17,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,5,-,5,-,5,-,5,-,5,-,Upgrade
18,Current Portion of Leases,1.37,1.37,1.45,1.45,0.97,-,1.54,-,1.41,-,1.41,-,1.29,-,1.29,-,1.67,-,1.7,-,Upgrade
19,Current Income Taxes Payable,0.33,0.33,0.33,0.33,0.31,-,0.31,-,1,-,-,-,-,-,-,-,5.12,-,5.12,-,Upgrade
20,Current Unearned Revenue,1.19,1.19,1.19,1.19,15.83,-,6.97,-,14.51,-,4.58,-,13.99,-,5.35,-,16.95,-,5.48,-,Upgrade
21,Other Current Liabilities,15.98,15.98,26.68,26.68,22.59,-,24.92,-,24.97,-,28.01,-,27.89,-,29.96,-,41.93,-,57.44,-,Upgrade
22,Total Current Liabilities,24,24,50.91,50.91,42.25,-,40.87,-,42.69,-,51.61,-,58.22,-,49.83,-,77.55,-,81.64,-,Upgrade
23,Long-Term Leases,0.45,0.45,1.12,1.12,0.06,-,0.36,-,0.97,-,0.97,-,0.09,-,0.09,-,0.98,-,0.98,-,Upgrade
24,Total Liabilities,24.45,24.45,52.03,52.03,42.31,-,41.23,-,43.66,-,52.58,-,58.32,-,49.92,-,78.53,-,82.62,-,Upgrade
